"","cutoff_index","TP_ALL"
"2148",254083740,4338
"2149",253672000,4338
"2150",253347020,4337
"2151",252475440,4336
"2152",252241090,4335
"2153",251644740,4334
"2154",251176770,4333
"2155",250435410,4332
"2156",250379780,4331
"2157",250155650,4330
"2158",248690900,4329
"2159",248523890,4328
"2160",248140910,4327
"2161",247987730,4326
"2162",247987550,4325
"2163",247825660,4324
"2164",247074640,4323
"2165",244334110,4322
"2166",242929890,4321
"2167",242680140,4320
"2168",242371150,4320
"2169",240076560,4319
"2170",238146480,4318
"2171",237281920,4317
"2172",236772530,4316
"2173",236223300,4315
"2174",236182110,4314
"2175",235470820,4313
"2176",235072080,4312
"2177",233796000,4311
"2178",233739330,4311
"2179",232671500,4310
"2180",232550220,4310
"2181",232439180,4309
"2182",232229390,4308
"2183",230130880,4307
"2184",229261100,4307
"2185",228887760,4306
"2186",228878820,4305
"2187",228720980,4304
"2188",228222880,4303
"2189",227257870,4302
"2190",225993420,4301
"2191",225903900,4300
"2192",225713010,4299
"2193",225173390,4298
"2194",225100560,4297
"2195",223990050,4296
"2196",223902900,4295
"2197",223583260,4294
"2198",222938820,4293
"2199",222550100,4292
"2200",222154020,4291
"2201",221940800,4290
"2202",221883300,4290
"2203",221217200,4289
"2204",220342420,4288
"2205",219716350,4287
"2206",219598980,4286
"2207",218776940,4285
"2208",217110290,4285
"2209",216840770,4284
"2210",216348380,4283
"2211",215531890,4282
"2212",214993300,4281
"2213",214936600,4280
"2214",214407700,4279
"2215",214360580,4278
"2216",213360940,4277
"2217",212611660,4277
"2218",212121500,4276
"2219",210576160,4275
"2220",209883600,4274
"2221",209783180,4273
"2222",208828080,4272
"2223",208684580,4271
"2224",208644180,4270
"2225",208025500,4269
"2226",208021310,4268
"2227",207455550,4268
"2228",206715310,4267
"2229",206642270,4266
"2230",206630770,4265
"2231",206250050,4264
"2232",205786830,4263
"2233",205779440,4262
"2234",204310060,4261
"2235",204060400,4260
"2236",203268220,4259
"2237",203190380,4258
"2238",202491730,4257
"2239",202372640,4256
"2240",201882320,4255
"2241",201194530,4254
"2242",199754910,4253
"2243",197665470,4252
"2244",197230140,4251
"2245",197214540,4250
"2246",196938450,4250
"2247",196749230,4250
"2248",196425890,4249
"2249",196359120,4248
"2250",196192200,4247
"2251",195967260,4246
"2252",195903140,4245
"2253",195513810,4245
"2254",195488660,4244
"2255",195457940,4244
"2256",195206910,4243
"2257",195164960,4242
"2258",194754420,4241
"2259",194353400,4240
"2260",192996500,4240
"2261",192681800,4239
"2262",192543780,4238
"2263",192478320,4237
"2264",192162580,4237
"2265",192000350,4236
"2266",191545680,4236
"2267",191496290,4235
"2268",191483870,4234
"2269",190720740,4233
"2270",190705230,4232
"2271",190335230,4231
"2272",189482220,4230
"2273",189300820,4229
"2274",189259630,4228
"2275",189178770,4227
"2276",188426110,4226
"2277",188031700,4225
"2278",187694000,4224
"2279",186655220,4223
"2280",185529440,4222
"2281",185260980,4221
"2282",184819570,4220
"2283",184026500,4219
"2284",183535380,4218
"2285",183510830,4217
"2286",183416780,4216
"2287",183136260,4215
"2288",182451000,4214
"2289",181544290,4213
"2290",181469570,4212
"2291",181347660,4211
"2292",181165800,4210
"2293",181056030,4210
"2294",180886300,4209
"2295",179836350,4208
"2296",179455460,4207
"2297",178810770,4207
"2298",178769060,4206
"2299",178177680,4205
"2300",177150910,4204
"2301",177144270,4203
"2302",176157520,4203
"2303",175725070,4202
"2304",175065090,4201
"2305",173871740,4201
"2306",173773380,4200
"2307",172766000,4199
"2308",172518370,4198
"2309",172444080,4197
"2310",171892160,4196
"2311",171813620,4195
"2312",171604940,4194
"2313",171421200,4194
"2314",171347870,4193
"2315",171335840,4192
"2316",171278880,4191
"2317",170241470,4190
"2318",169795470,4189
"2319",169391140,4188
"2320",169350530,4187
"2321",169286160,4187
"2322",168956340,4186
"2323",168298530,4185
"2324",168240080,4184
"2325",167868500,4183
"2326",167749620,4182
"2327",167007410,4181
"2328",166888080,4180
"2329",166664290,4179
"2330",166288340,4178
"2331",165319000,4177
"2332",165080660,4176
"2333",165069520,4175
"2334",164997200,4174
"2335",164589420,4173
"2336",164584900,4172
"2337",163901400,4171
"2338",163154260,4170
"2339",162873600,4169
"2340",162601700,4168
"2341",161728160,4167
"2342",161493700,4166
"2343",161345650,4166
"2344",161096500,4165
"2345",160955020,4164
"2346",160590370,4163
"2347",160574260,4162
"2348",160505100,4161
"2349",159612940,4160
"2350",159496370,4160
"2351",159395170,4160
"2352",159211040,4160
"2353",159155060,4159
"2354",159128220,4158
"2355",158737060,4157
"2356",158704200,4156
"2357",158600400,4156
"2358",158450800,4155
"2359",158139520,4154
"2360",157757900,4153
"2361",156697950,4152
"2362",156637650,4151
"2363",156418420,4150
"2364",156157010,4149
"2365",155589090,4148
"2366",155491920,4147
"2367",154638350,4146
"2368",154608820,4145
"2369",153955540,4144
"2370",153157970,4143
"2371",152670670,4142
"2372",152363580,4141
"2373",152326080,4140
"2374",152184590,4139
"2375",151570780,4138
"2376",151390530,4137
"2377",151197140,4136
"2378",151059710,4135
"2379",149700930,4135
"2380",149698780,4134
"2381",149245680,4133
"2382",149026740,4132
"2383",148638560,4131
"2384",147225440,4130
"2385",146963570,4129
"2386",146796690,4129
"2387",146062060,4128
"2388",145433400,4128
"2389",144936900,4127
"2390",144787150,4126
"2391",144608740,4126
"2392",144076480,4125
"2393",143968770,4124
"2394",143810610,4123
"2395",143147260,4122
"2396",143057070,4121
"2397",142969920,4120
"2398",142661820,4119
"2399",142468080,4118
"2400",142284620,4117
"2401",141510580,4116
"2402",141244800,4115
"2403",140923470,4115
"2404",140670750,4114
"2405",140548100,4114
"2406",140527250,4113
"2407",140509120,4112
"2408",140436780,4111
"2409",140337300,4110
"2410",139521970,4109
"2411",138803730,4108
"2412",137600080,4107
"2413",137588020,4106
"2414",137479980,4105
"2415",137463780,4104
"2416",137377260,4103
"2417",136770850,4102
"2418",136691840,4101
"2419",136294740,4100
"2420",135996640,4099
"2421",135937310,4098
"2422",135921330,4097
"2423",135878800,4096
"2424",135854660,4096
"2425",135772300,4095
"2426",135560130,4094
"2427",135520800,4093
"2428",135192800,4092
"2429",134681870,4091
"2430",134546720,4090
"2431",134135580,4089
"2432",133589656,4088
"2433",133555160,4087
"2434",133343390,4086
"2435",133293680,4085
"2436",133281120,4084
"2437",133280024,4083
"2438",133277470,4082
"2439",133049010,4081
"2440",132699910,4080
"2441",132631930,4079
"2442",132517460,4079
"2443",131889440,4078
"2444",131729624,4077
"2445",131273570,4076
"2446",130944040,4075
"2447",130787350,4074
"2448",130679180,4073
"2449",130571430,4072
"2450",130237420,4071
"2451",130090050,4070
"2452",129672856,4070
"2453",129651224,4069
"2454",129533896,4068
"2455",129420216,4067
"2456",129296060,4066
"2457",128611910,4065
"2458",128300050,4064
"2459",127167990,4063
"2460",127095580,4062
"2461",126329270,4061
"2462",125996690,4060
"2463",125807010,4059
"2464",125773940,4058
"2465",125712060,4057
"2466",125555170,4056
"2467",125482540,4056
"2468",125442630,4055
"2469",125423450,4054
"2470",125047210,4053
"2471",125042856,4052
"2472",125037624,4051
"2473",124494730,4050
"2474",124454420,4049
"2475",123906660,4048
"2476",123669760,4047
"2477",123494980,4046
"2478",122620350,4045
"2479",121992160,4044
"2480",121920380,4043
"2481",121779440,4042
"2482",121309200,4041
"2483",121262170,4041
"2484",120633060,4040
"2485",120558580,4039
"2486",120419690,4038
"2487",119634090,4037
"2488",118987560,4036
"2489",118918296,4035
"2490",118881384,4034
"2491",118659870,4033
"2492",118244850,4032
"2493",118227944,4031
"2494",118010720,4030
"2495",117752380,4029
"2496",117312264,4028
"2497",117151820,4027
"2498",117055896,4026
"2499",116953900,4025
"2500",116911250,4024
"2501",116727660,4023
"2502",116596216,4022
"2503",116421450,4021
"2504",116297640,4020
"2505",116073660,4019
"2506",116062910,4018
"2507",115434980,4017
"2508",115075656,4016
"2509",114654136,4016
"2510",114301060,4015
"2511",114088136,4014
"2512",113927300,4013
"2513",113696570,4012
"2514",113316570,4011
"2515",113272690,4010
"2516",113264170,4009
"2517",112859440,4008
"2518",112784850,4007
"2519",112619150,4006
"2520",112539970,4005
"2521",112519400,4004
"2522",112477250,4003
"2523",112295950,4002
"2524",112216344,4001
"2525",111545080,4000
"2526",110576744,3999
"2527",110542570,3998
"2528",110027680,3997
"2529",109949090,3996
"2530",109939670,3995
"2531",109907370,3994
"2532",109679230,3994
"2533",109669624,3993
"2534",109590680,3992
"2535",109219890,3991
"2536",109157370,3990
"2537",108884240,3990
"2538",108860120,3989
"2539",108466100,3988
"2540",107808050,3987
"2541",107227900,3986
"2542",107073930,3985
"2543",106852056,3984
"2544",106716120,3983
"2545",106628540,3982
"2546",106598070,3981
"2547",106530936,3980
