"","cutoffIndex","data_recall_All"
"1",664925.25,1
"2",634424.56,1
"3",527634.4,0.999833887043189
"4",520531.03,0.999833887043189
"5",511706.84,0.999833887043189
"6",485895.72,0.999833887043189
"7",484550.22,0.999833887043189
"8",479493.56,0.999833887043189
"9",474458.9,0.999833887043189
"10",460963.75,0.999833887043189
"11",445522.3,0.999833887043189
"12",431258.12,0.999833887043189
"13",428027.3,0.999833887043189
"14",424024.9,0.999667774086379
"15",408560.38,0.999667774086379
"16",387269.25,0.999667774086379
"17",383942.4,0.999667774086379
"18",376895.4,0.999501661129568
"19",375776.56,0.999335548172757
"20",362584.25,0.999169435215947
"21",361111.75,0.999003322259136
"22",358817.28,0.998837209302326
"23",356435.97,0.998837209302326
"24",354955.12,0.998671096345515
"25",352460.22,0.998504983388704
"26",347864.34,0.998338870431894
"27",346549.47,0.998172757475083
"28",345734.62,0.998006644518272
"29",345580,0.997840531561462
"30",343547.44,0.997674418604651
"31",342879.84,0.997508305647841
"32",339529.97,0.997508305647841
"33",339066.22,0.99734219269103
"34",329724,0.997176079734219
"35",325300.6,0.997176079734219
"36",324192.47,0.997009966777409
"37",318455.44,0.997009966777409
"38",316795,0.996843853820598
"39",313734.47,0.996677740863787
"40",312698.2,0.996511627906977
"41",311489.1,0.996511627906977
"42",311351.28,0.996345514950166
"43",310778.38,0.996345514950166
"44",310074.06,0.996345514950166
"45",308293.66,0.996345514950166
"46",300140.62,0.996345514950166
"47",299249.47,0.996179401993356
"48",296440.94,0.996179401993356
"49",294464.44,0.996179401993356
"50",293212.78,0.996179401993356
"51",293159.5,0.996013289036545
"52",290365.25,0.995847176079734
"53",290238.72,0.995681063122924
"54",288737.66,0.995514950166113
"55",287828.03,0.995514950166113
"56",286595.3,0.995514950166113
"57",284660.88,0.995348837209302
"58",283458.3,0.995182724252492
"59",283132.47,0.995182724252492
"60",281692.88,0.995016611295681
"61",279900.2,0.99485049833887
"62",278276.4,0.99485049833887
"63",268237.4,0.99485049833887
"64",267820.2,0.99468438538206
"65",267386.3,0.994518272425249
"66",267272.5,0.994518272425249
"67",266725.4,0.994352159468439
"68",264766.62,0.994352159468439
"69",262256.78,0.994186046511628
"70",259155.2,0.994186046511628
"71",258999.92,0.994019933554817
"72",258183.06,0.993853820598007
"73",257809.95,0.993687707641196
"74",256557.69,0.993687707641196
"75",256540,0.993521594684385
"76",256397.31,0.993521594684385
"77",255326.7,0.993355481727575
"78",254447.4,0.993189368770764
"79",253535.97,0.993023255813953
"80",251704.36,0.992857142857143
"81",251383.58,0.992691029900332
"82",250979.53,0.992524916943522
"83",250791.55,0.992524916943522
"84",250571.97,0.992358803986711
"85",249955.78,0.9921926910299
"86",249936.78,0.99202657807309
"87",248295.47,0.991860465116279
"88",248163.62,0.991694352159468
"89",248109.25,0.991528239202658
"90",247997.45,0.991362126245847
"91",247969.38,0.991196013289037
"92",247454.67,0.991029900332226
"93",246471.78,0.991029900332226
"94",246051.95,0.990863787375415
"95",245598.75,0.990697674418605
"96",245179.39,0.990531561461794
"97",244289.66,0.990365448504983
"98",244039.12,0.990199335548173
"99",243654.98,0.990033222591362
"100",243478.6,0.989867109634551
"101",243420.73,0.989700996677741
"102",242847.97,0.989700996677741
"103",241774.16,0.98953488372093
"104",241130.72,0.98953488372093
"105",240763.86,0.98936877076412
"106",240743.34,0.989202657807309
"107",237853.94,0.989036544850498
"108",237807.03,0.989036544850498
"109",237606.94,0.988870431893688
"110",236691.06,0.988870431893688
"111",236678.9,0.988870431893688
"112",236392.88,0.988704318936877
"113",236231.72,0.988538205980066
"114",234523.03,0.988372093023256
"115",233805.02,0.988205980066445
"116",233338.97,0.988039867109635
"117",233308.66,0.987873754152824
"118",232999.75,0.987707641196013
"119",232945.16,0.987541528239203
"120",231400.25,0.987541528239203
"121",231356.02,0.987375415282392
"122",230528.72,0.987209302325581
"123",229677.67,0.987043189368771
"124",229524.3,0.98687707641196
"125",229077.28,0.98671096345515
"126",228408.44,0.986544850498339
"127",228205.56,0.986378737541528
"128",227351.39,0.986212624584718
"129",226431.69,0.986046511627907
"130",226026.47,0.985880398671096
"131",225679.34,0.985714285714286
"132",224716.36,0.985548172757475
"133",223642.56,0.985548172757475
"134",223569.47,0.985548172757475
"135",223094.53,0.985382059800664
"136",222984.3,0.985215946843854
"137",222053.75,0.985049833887043
"138",221991.53,0.984883720930233
"139",221327.6,0.984717607973422
"140",221324.5,0.984551495016611
"141",221018.44,0.984385382059801
"142",220991.64,0.98421926910299
"143",220974.53,0.98421926910299
"144",220641.52,0.98421926910299
"145",220548.4,0.984053156146179
"146",220165.98,0.983887043189369
"147",219809.1,0.983887043189369
"148",219588.34,0.983887043189369
"149",218844.66,0.983887043189369
"150",217955.5,0.983887043189369
"151",217486.94,0.983720930232558
"152",216513.61,0.983554817275748
"153",216496.88,0.983388704318937
"154",216118.3,0.983222591362126
"155",216098.31,0.983056478405316
"156",216060.62,0.982890365448505
"157",215193.56,0.982890365448505
"158",214905.11,0.982724252491694
"159",214669.08,0.982724252491694
"160",214443.94,0.982558139534884
"161",213946.6,0.982392026578073
"162",213914.38,0.982225913621262
"163",213463.16,0.982059800664452
"164",213233.47,0.981893687707641
"165",212824.12,0.981893687707641
"166",211018.44,0.981893687707641
"167",210779.97,0.981727574750831
"168",210091.22,0.981727574750831
"169",209917,0.981727574750831
"170",209685.38,0.98156146179402
"171",209631.7,0.981395348837209
"172",209051,0.981229235880399
"173",208782.52,0.981063122923588
"174",208748.67,0.980897009966777
"175",206979.44,0.980730897009967
"176",206411.5,0.980730897009967
"177",205803.17,0.980564784053156
"178",205289.78,0.980564784053156
"179",204683.92,0.980398671096345
"180",203675.17,0.980232558139535
"181",203382.05,0.980232558139535
"182",202721.8,0.980232558139535
"183",201910.8,0.980232558139535
"184",200147.92,0.980066445182724
"185",199610.53,0.980066445182724
"186",199032.08,0.979900332225914
"187",198976.05,0.979734219269103
"188",198926.75,0.979734219269103
