"","cutoff_index","TP_ALL"
"1249",90163.375,5046
"1250",90095.336,5045
"1251",90051.18,5045
"1252",89995.17,5044
"1253",89993.984,5043
"1254",89964.516,5043
"1255",89853.85,5042
"1256",89844.336,5041
"1257",89830.08,5040
"1258",89792.91,5040
"1259",89741.26,5039
"1260",89736.07,5038
"1261",89731.11,5037
"1262",89655.57,5036
"1263",89590.89,5035
"1264",89588.414,5034
"1265",89531.875,5033
"1266",89476.05,5033
"1267",89397.11,5033
"1268",89312.86,5032
"1269",89295.61,5031
"1270",89286.05,5030
"1271",89205.086,5029
"1272",89182.08,5028
"1273",89175.02,5028
"1274",89146.89,5027
"1275",89090.67,5026
"1276",89062.99,5025
"1277",89017.19,5024
"1278",88999.04,5023
"1279",88969.42,5022
"1280",88967.17,5021
"1281",88912.74,5021
"1282",88897.16,5021
"1283",88857.43,5020
"1284",88757.766,5019
"1285",88678.35,5018
"1286",88621.055,5017
"1287",88607.97,5016
"1288",88593.234,5015
"1289",88588.23,5015
"1290",88573.84,5014
"1291",88456.9,5013
"1292",88452.16,5012
"1293",88419.39,5012
"1294",88387.02,5011
"1295",88381.03,5010
"1296",88313.98,5009
"1297",88310.24,5008
"1298",88248.75,5007
"1299",88178.51,5006
"1300",88170.03,5005
"1301",88162.945,5004
"1302",88137.05,5003
"1303",88126.16,5002
"1304",88080.555,5001
"1305",88073.72,5000
"1306",87988.59,4999
"1307",87954.3,4998
"1308",87913.58,4997
"1309",87886.16,4996
"1310",87865.39,4995
"1311",87854.72,4994
"1312",87828.94,4993
"1313",87827.89,4992
"1314",87695.47,4991
"1315",87668.414,4990
"1316",87658.32,4989
"1317",87636.56,4988
"1318",87628,4987
"1319",87617.234,4986
"1320",87590.66,4985
"1321",87588.29,4984
"1322",87577.68,4984
"1323",87543.74,4983
"1324",87492.97,4982
"1325",87469.555,4981
"1326",87432.836,4980
"1327",87399.09,4979
"1328",87384.94,4978
"1329",87370.51,4977
"1330",87278.9,4976
"1331",87221.92,4975
"1332",87149.766,4974
"1333",87031.17,4973
"1334",86933.15,4972
"1335",86917,4972
"1336",86758.7,4971
"1337",86756.17,4971
"1338",86686.375,4970
"1339",86638.125,4969
"1340",86611.97,4968
"1341",86594.234,4967
"1342",86585.85,4966
"1343",86578.04,4965
"1344",86568.74,4964
"1345",86536.984,4964
"1346",86518.945,4963
"1347",86436.92,4962
"1348",86390.21,4961
"1349",86380.79,4960
"1350",86324.66,4959
"1351",86317.66,4958
"1352",86286.516,4957
"1353",86269.11,4956
"1354",86252.04,4955
"1355",86230.37,4954
"1356",86164.266,4953
"1357",86156.125,4952
"1358",86132.03,4951
"1359",86093.72,4951
"1360",86067.15,4950
"1361",86041.64,4949
"1362",86029.97,4948
"1363",86004.69,4948
"1364",85959.83,4947
"1365",85929.805,4946
"1366",85895.414,4945
"1367",85873.64,4944
"1368",85838.34,4943
"1369",85822.63,4942
"1370",85811.414,4941
"1371",85809.39,4940
"1372",85773.27,4939
"1373",85741.19,4938
"1374",85653.83,4937
"1375",85606.53,4936
"1376",85572.86,4936
"1377",85480.97,4935
"1378",85429.09,4935
"1379",85425.11,4934
"1380",85404.33,4933
"1381",85374.914,4932
"1382",85341.75,4931
"1383",85325.75,4930
"1384",85281.33,4929
"1385",85258.76,4929
"1386",85216.3,4928
"1387",85212.78,4927
"1388",85125.26,4926
"1389",85123.11,4925
"1390",85113.484,4924
"1391",85050.73,4923
"1392",85020.234,4922
"1393",84980.06,4921
"1394",84962.914,4920
"1395",84953.82,4919
"1396",84932.48,4918
"1397",84882.375,4917
"1398",84837.25,4916
"1399",84834.984,4915
"1400",84822.695,4914
"1401",84803.58,4913
"1402",84760.35,4912
"1403",84675.32,4912
"1404",84672.234,4911
"1405",84576.625,4910
"1406",84447.19,4909
"1407",84441.17,4909
"1408",84387.69,4909
"1409",84385.58,4908
"1410",84378.31,4907
"1411",84374.33,4906
"1412",84359.664,4906
"1413",84282.92,4905
"1414",84267.01,4904
"1415",84236.875,4903
"1416",84218.72,4902
"1417",84170.164,4901
"1418",84168.52,4900
"1419",84124.96,4899
"1420",84046.664,4898
"1421",84022.39,4897
"1422",83997.805,4896
"1423",83981.64,4895
"1424",83905.484,4894
"1425",83905.45,4893
"1426",83876.97,4892
"1427",83867.86,4891
"1428",83849.98,4891
"1429",83841.43,4891
"1430",83812.53,4890
"1431",83786.11,4889
"1432",83756.81,4888
"1433",83714.83,4888
"1434",83704.664,4887
"1435",83648.39,4886
"1436",83587.17,4886
"1437",83577.68,4885
"1438",83561.61,4884
"1439",83543.72,4883
"1440",83465.03,4882
"1441",83460.77,4881
"1442",83418.02,4881
"1443",83393.75,4880
"1444",83393.41,4880
"1445",83388.984,4879
"1446",83384.97,4878
"1447",83369.2,4877
"1448",83324.51,4876
"1449",83283.484,4875
"1450",83236.26,4874
"1451",83225.12,4873
"1452",83178.61,4872
"1453",83176.125,4871
"1454",83026.016,4871
"1455",82756.59,4870
"1456",82718.02,4869
"1457",82668.53,4868
"1458",82656.84,4868
"1459",82613.97,4867
"1460",82542.695,4867
"1461",82492.61,4866
"1462",82434.08,4865
"1463",82431.516,4864
"1464",82394.23,4863
"1465",82368.15,4862
"1466",82354.52,4861
"1467",82343.31,4860
"1468",82339.94,4859
"1469",82329.95,4858
"1470",82244.77,4858
"1471",82231.086,4857
"1472",82220.414,4856
"1473",82210.66,4855
"1474",82189.35,4854
"1475",82178.17,4853
"1476",82133.695,4852
"1477",82098.06,4851
"1478",82061.24,4850
"1479",82040.125,4849
"1480",82035.33,4849
"1481",82007.84,4848
"1482",81969.414,4847
"1483",81853.09,4846
"1484",81851.35,4845
"1485",81769.23,4844
"1486",81763.34,4843
"1487",81721.805,4842
"1488",81708.94,4841
"1489",81697.92,4840
"1490",81694.79,4839
"1491",81683.31,4838
"1492",81647.914,4837
"1493",81590.625,4836
"1494",81554.56,4835
"1495",81421.24,4834
"1496",81386.28,4833
"1497",81335.695,4832
"1498",81312.05,4831
"1499",81300.4,4830
"1500",81274.49,4830
"1501",81234.07,4829
"1502",81203.93,4828
"1503",81173.734,4827
"1504",81171.59,4826
"1505",81165.08,4825
"1506",81142.22,4824
"1507",81025.5,4823
"1508",81007.8,4822
"1509",80993.94,4821
"1510",80944.89,4820
"1511",80936.19,4819
"1512",80888.13,4819
"1513",80850.95,4818
"1514",80819.875,4817
"1515",80787.914,4816
"1516",80778.72,4815
"1517",80737.18,4814
"1518",80660.19,4813
"1519",80653.055,4812
"1520",80633.59,4812
"1521",80633.41,4811
"1522",80629.51,4810
"1523",80591.62,4809
"1524",80571.875,4808
"1525",80479.72,4807
"1526",80380.28,4806
"1527",80380.06,4805
"1528",80302.19,4805
"1529",80273.58,4804
"1530",80219.586,4803
"1531",80181.9,4802
"1532",80174.16,4801
"1533",80168.92,4800
"1534",80163.37,4799
"1535",80145.29,4798
"1536",80079.69,4797
"1537",80027.46,4796
"1538",80019.76,4796
"1539",80016.83,4795
"1540",80014.15,4794
"1541",80013.46,4794
"1542",79997.305,4793
"1543",79994.51,4793
"1544",79989.34,4792
"1545",79986.71,4791
"1546",79934.79,4791
"1547",79873.66,4790
"1548",79816.4,4789
"1549",79801.945,4788
"1550",79801.88,4787
"1551",79756.33,4787
"1552",79728.8,4786
"1553",79657.08,4785
"1554",79642.805,4784
"1555",79573,4783
"1556",79549.055,4782
"1557",79545.81,4781
"1558",79545.234,4780
"1559",79532.01,4779
"1560",79530.05,4779
"1561",79520.875,4779
"1562",79495.734,4778
"1563",79462.414,4777
"1564",79459.43,4776
"1565",79456.39,4775
"1566",79371.45,4774
"1567",79340.31,4773
"1568",79327.87,4772
"1569",79319.46,4771
"1570",79315.78,4770
"1571",79282.086,4770
"1572",79275.1,4769
"1573",79268.125,4768
"1574",79266.195,4767
"1575",79207.68,4766
"1576",79199.42,4765
"1577",79190.16,4764
"1578",79147.08,4763
"1579",79138.98,4763
"1580",79132.28,4762
"1581",79030.72,4762
"1582",79023.69,4761
"1583",78994.266,4760
"1584",78971.914,4759
"1585",78930.12,4758
"1586",78929.53,4757
"1587",78874.17,4756
"1588",78859.63,4755
"1589",78812.17,4754
"1590",78796.24,4753
"1591",78784.28,4753
"1592",78727.53,4752
"1593",78660.07,4752
"1594",78658.88,4752
"1595",78641.25,4751
"1596",78614.62,4750
"1597",78596.3,4749
"1598",78593.61,4748
"1599",78563.336,4748
"1600",78530.375,4747
"1601",78512.34,4746
"1602",78507.91,4745
"1603",78487.984,4745
"1604",78388.29,4744
"1605",78371.37,4743
"1606",78362.2,4742
"1607",78345.05,4742
"1608",78335.08,4741
"1609",78320.06,4740
"1610",78316.64,4739
"1611",78301.75,4738
"1612",78280.42,4737
"1613",78278.09,4736
"1614",78259.97,4735
"1615",78244.55,4734
"1616",78228.734,4733
"1617",78144.3,4732
"1618",78131.28,4731
"1619",78126.055,4730
"1620",78096.53,4729
"1621",78059.016,4728
"1622",78049.234,4727
"1623",78048.41,4726
"1624",78025.87,4726
"1625",78013.305,4726
"1626",77991.61,4725
"1627",77966.41,4724
"1628",77949.64,4723
"1629",77945.5,4722
"1630",77925.875,4722
"1631",77876.27,4721
"1632",77824.29,4720
"1633",77757.91,4719
"1634",77755.19,4718
"1635",77749.414,4718
"1636",77675.78,4717
"1637",77635.97,4716
"1638",77611.17,4715
"1639",77607.98,4714
"1640",77606.56,4713
"1641",77598.11,4712
"1642",77590.984,4711
"1643",77547.875,4710
"1644",77543.664,4709
"1645",77537.664,4709
"1646",77506.67,4708
"1647",77501.234,4707
"1648",77484.85,4706
"1649",77450.01,4705
"1650",77445.54,4704
"1651",77400.484,4703
"1652",77399.71,4702
"1653",77387.734,4701
"1654",77372.18,4701
"1655",77360.85,4700
"1656",77344.51,4699
"1657",77339.85,4698
"1658",77310.09,4697
"1659",77295.28,4696
"1660",77216.69,4695
"1661",77195.266,4694
"1662",77162.734,4693
"1663",77153.945,4692
"1664",77146.484,4691
"1665",77128.43,4690
"1666",77106.79,4689
"1667",77101.91,4688
"1668",77082,4687
"1669",77042,4686
"1670",77024.34,4686
"1671",76889.195,4686
"1672",76840.65,4685
"1673",76806.875,4684
"1674",76779.1,4683
"1675",76744.42,4682
"1676",76734.09,4681
"1677",76718.695,4681
"1678",76676.62,4680
"1679",76651.08,4679
"1680",76637.23,4678
"1681",76628.3,4677
"1682",76599.94,4676
"1683",76579.13,4675
"1684",76571.57,4674
"1685",76545.37,4673
"1686",76528.24,4672
"1687",76520.68,4671
"1688",76479.4,4670
"1689",76442.44,4669
"1690",76438.59,4668
"1691",76416.42,4667
"1692",76408.234,4666
"1693",76396.69,4665
"1694",76376.125,4664
"1695",76353.81,4663
"1696",76325.734,4662
"1697",76323.875,4661
"1698",76323.75,4660
"1699",76277.94,4659
"1700",76263.19,4658
"1701",76250.44,4657
"1702",76222.18,4656
"1703",76205.54,4655
"1704",76184.38,4654
"1705",76168.15,4653
"1706",76167.43,4652
"1707",76090.47,4652
"1708",76061.91,4651
"1709",76052.805,4650
"1710",76044.234,4650
"1711",75949.85,4649
"1712",75934.586,4649
"1713",75914.914,4649
"1714",75904.46,4648
"1715",75896.43,4647
"1716",75859.57,4646
"1717",75846.56,4646
"1718",75815.59,4646
"1719",75807.36,4645
"1720",75769.31,4645
"1721",75758.37,4645
"1722",75727.984,4645
"1723",75725.055,4644
"1724",75703.125,4643
"1725",75674.7,4642
"1726",75626.95,4641
"1727",75560.91,4640
"1728",75508.46,4639
"1729",75502.56,4638
"1730",75492.05,4638
"1731",75491.04,4637
"1732",75406.52,4636
"1733",75372.51,4635
"1734",75344.83,4635
"1735",75301.234,4634
"1736",75276.01,4633
"1737",75265.01,4632
"1738",75224.83,4631
"1739",75190.336,4630
"1740",75182.69,4629
"1741",75143.48,4628
"1742",75127.336,4627
"1743",75107.03,4626
"1744",75072.15,4625
"1745",75063.65,4624
"1746",75061.01,4623
"1747",75032.33,4622
"1748",74989.305,4621
"1749",74981.56,4620
"1750",74971.81,4620
"1751",74911.984,4619
"1752",74896.78,4618
"1753",74896.125,4617
"1754",74873.016,4616
"1755",74870.77,4615
"1756",74868.15,4615
"1757",74833.11,4614
"1758",74831.28,4613
"1759",74728.5,4612
"1760",74632.23,4612
"1761",74617.78,4611
"1762",74604.28,4610
"1763",74580.42,4609
"1764",74577.83,4608
"1765",74570.336,4607
"1766",74481.42,4606
"1767",74462.01,4605
"1768",74409.66,4604
"1769",74373.445,4604
"1770",74346.69,4603
"1771",74341.56,4602
"1772",74313.32,4601
"1773",74287.7,4600
"1774",74279.57,4599
"1775",74263.47,4598
"1776",74240.87,4597
"1777",74222.87,4596
"1778",74195.53,4595
"1779",74171.59,4594
"1780",74029.37,4594
"1781",74003.766,4593
"1782",73996.58,4592
"1783",73990.06,4591
"1784",73927.73,4590
"1785",73897.88,4589
"1786",73895.914,4588
"1787",73848.39,4588
"1788",73841.07,4587
"1789",73809.3,4586
"1790",73786.336,4586
"1791",73753.97,4585
"1792",73749.78,4584
"1793",73739.555,4583
"1794",73727.586,4582
"1795",73722.25,4581
"1796",73695.87,4580
"1797",73687.86,4580
"1798",73684.9,4580
"1799",73684.6,4579
"1800",73655.89,4578
"1801",73638.58,4577
"1802",73628.71,4576
"1803",73627.516,4576
"1804",73619.91,4575
"1805",73592.266,4574
"1806",73581.08,4573
"1807",73568.09,4572
"1808",73516.836,4571
"1809",73506.125,4570
"1810",73475.555,4569
"1811",73471.52,4569
"1812",73468.77,4568
"1813",73404.28,4567
"1814",73331.836,4566
"1815",73329.1,4565
"1816",73323.84,4564
"1817",73296.945,4563
"1818",73226.61,4562
"1819",73219.41,4561
"1820",73209.3,4561
"1821",73200.46,4560
"1822",73174.2,4559
"1823",73174.164,4558
"1824",73169.06,4557
"1825",73139.54,4556
"1826",73120.49,4556
"1827",73043.91,4555
"1828",73042.49,4554
"1829",73006.83,4553
"1830",73000.64,4552
"1831",72991.945,4551
"1832",72988.97,4550
"1833",72960.52,4549
"1834",72911.42,4548
"1835",72908.3,4547
"1836",72892.914,4546
"1837",72882.91,4546
"1838",72880.09,4545
"1839",72863.31,4544
"1840",72861.02,4543
"1841",72850.234,4542
"1842",72759.77,4541
"1843",72715.63,4540
"1844",72687.36,4539
"1845",72617.55,4538
"1846",72599.305,4538
"1847",72592.555,4537
"1848",72564.61,4536
"1849",72558.2,4535
"1850",72522.87,4534
"1851",72514.305,4533
"1852",72496.2,4533
"1853",72390.36,4532
"1854",72322.8,4531
"1855",72303.234,4530
"1856",72270.45,4530
"1857",72269.08,4529
"1858",72267.44,4528
"1859",72259.33,4527
"1860",72250.58,4526
"1861",72232.36,4525
"1862",72227.555,4524
"1863",72188.4,4523
"1864",72182.945,4523
"1865",72168.95,4522
"1866",72164.266,4521
"1867",72143.586,4520
"1868",72107.516,4519
"1869",72087.24,4518
"1870",72076.195,4517
"1871",72053.88,4516
"1872",72050.945,4515
"1873",72045.52,4514
"1874",72042.445,4513
"1875",72039.09,4512
"1876",72001.15,4511
"1877",71973.984,4510
"1878",71969.87,4510
"1879",71969.23,4509
"1880",71936.836,4508
"1881",71912.945,4507
"1882",71912.5,4507
"1883",71885.58,4506
"1884",71883.55,4505
"1885",71871.76,4505
"1886",71840.81,4504
"1887",71780.4,4503
"1888",71744.72,4502
"1889",71695.875,4501
"1890",71639.984,4501
"1891",71629.336,4500
"1892",71519.23,4499
"1893",71495.76,4498
"1894",71467.664,4497
"1895",71430.54,4496
"1896",71411.37,4495
"1897",71383.72,4494
"1898",71368.27,4493
"1899",71357.914,4492
"1900",71319.14,4491
"1901",71302.29,4490
"1902",71300.51,4489
"1903",71278.93,4488
"1904",71210.55,4487
"1905",71202.41,4486
"1906",71196.61,4485
"1907",71195.12,4484
"1908",71186.83,4483
"1909",71181.94,4482
"1910",71139.14,4481
"1911",71135.91,4480
"1912",71133.34,4479
"1913",71130.695,4478
"1914",71129.93,4477
"1915",71051.58,4476
"1916",71015.875,4475
"1917",70995.3,4474
"1918",70981.75,4473
"1919",70957.24,4472
"1920",70933.234,4471
"1921",70911.35,4470
"1922",70897.375,4469
"1923",70866.266,4469
"1924",70833.984,4469
"1925",70813.47,4469
"1926",70762.445,4468
"1927",70741.984,4467
"1928",70727.93,4466
"1929",70708.6,4465
"1930",70702.734,4464
"1931",70701.016,4463
"1932",70673.51,4463
"1933",70618.67,4462
"1934",70590.305,4461
"1935",70533.97,4460
"1936",70499.29,4459
"1937",70480.805,4458
"1938",70459.12,4457
"1939",70438.04,4456
"1940",70428.6,4455
"1941",70421.64,4454
"1942",70419.96,4453
"1943",70390.96,4452
"1944",70377.44,4451
"1945",70360.56,4450
"1946",70351.734,4449
"1947",70310.65,4448
"1948",70309.12,4447
"1949",70293.234,4446
"1950",70259.55,4445
"1951",70240.24,4444
"1952",70136.69,4444
"1953",70118.56,4443
"1954",70074.16,4443
"1955",70059.36,4442
"1956",70052.414,4441
"1957",70046.14,4440
"1958",70041.69,4439
"1959",70022.12,4438
"1960",69988.97,4437
"1961",69982.7,4437
"1962",69978.414,4436
"1963",69961.766,4435
"1964",69950.79,4434
"1965",69920.555,4433
"1966",69911.7,4432
"1967",69908.48,4432
"1968",69864.695,4432
"1969",69856.47,4431
"1970",69855.48,4430
"1971",69851.28,4429
"1972",69838.65,4428
"1973",69825.45,4427
"1974",69824.42,4426
"1975",69822.86,4425
"1976",69809.74,4424
"1977",69801.305,4423
"1978",69796.58,4422
"1979",69769.41,4421
"1980",69745.49,4421
"1981",69721.27,4420
"1982",69720.484,4419
"1983",69716.32,4418
"1984",69713.55,4417
"1985",69661.805,4416
"1986",69625.48,4415
"1987",69623.25,4414
"1988",69553.664,4413
"1989",69541.43,4412
"1990",69528.47,4411
"1991",69511.07,4410
"1992",69368.43,4409
"1993",69348.5,4408
"1994",69336.11,4407
"1995",69313.695,4406
"1996",69266.31,4405
"1997",69253.27,4404
"1998",69229.83,4403
"1999",69187.87,4402
"2000",69159.95,4401
"2001",69115.62,4400
"2002",69086.625,4399
"2003",69070.57,4398
"2004",69054.74,4397
"2005",69051.93,4397
"2006",69017.34,4396
"2007",68947.4,4395
"2008",68946.95,4394
"2009",68892.47,4393
"2010",68861.734,4392
"2011",68837.39,4391
"2012",68817.28,4390
"2013",68814.85,4389
"2014",68807.91,4388
"2015",68782.09,4388
"2016",68762.52,4387
"2017",68749.805,4386
"2018",68661.16,4385
"2019",68642.51,4384
"2020",68588.914,4383
"2021",68572.72,4382
"2022",68548.91,4381
"2023",68506.23,4380
"2024",68490.914,4379
"2025",68413.13,4378
"2026",68407.914,4377
"2027",68390.914,4376
"2028",68370.46,4375
"2029",68277.64,4375
"2030",68268.6,4374
"2031",68259.625,4373
"2032",68250.81,4372
"2033",68249.97,4371
"2034",68241.46,4370
"2035",68217.88,4369
"2036",68201.79,4368
"2037",68196.86,4367
"2038",68188.93,4366
"2039",68184.06,4365
"2040",68180.66,4364
"2041",68180.2,4363
"2042",68159.164,4362
"2043",68151.12,4361
"2044",68128.67,4360
"2045",68080.8,4359
"2046",68077.016,4358
"2047",68025.23,4357
"2048",68003.5,4357
"2049",67979.625,4356
"2050",67977.78,4355
"2051",67970.55,4354
"2052",67939.836,4353
"2053",67930.61,4352
"2054",67916.12,4351
"2055",67898.3,4351
"2056",67872.38,4350
"2057",67843.43,4350
"2058",67830.91,4349
"2059",67737.445,4348
"2060",67658.625,4348
"2061",67654.35,4347
"2062",67638.92,4346
"2063",67631.39,4345
"2064",67583.9,4344
"2065",67567.89,4344
"2066",67434.66,4343
"2067",67422.18,4342
"2068",67384.164,4342
"2069",67315.586,4342
"2070",67300.67,4341
"2071",67284.29,4340
"2072",67279.22,4339
"2073",67271.1,4338
"2074",67254.47,4337
"2075",67231.54,4336
"2076",67195.44,4335
"2077",67168.74,4334
"2078",67134.016,4333
"2079",67119.94,4332
"2080",67116.03,4331
"2081",67113.96,4330
"2082",67076.734,4329
"2083",67042.266,4328
"2084",67039.33,4327
"2085",67031.91,4326
"2086",67025.8,4325
"2087",66990.23,4324
"2088",66989.414,4323
"2089",66969.45,4322
"2090",66938.2,4321
"2091",66899.46,4320
"2092",66724.7,4319
"2093",66677.41,4318
"2094",66635.1,4318
"2095",66629.73,4318
"2096",66597.96,4317
"2097",66582.86,4317
"2098",66572.27,4316
"2099",66498.99,4315
"2100",66489.67,4314
"2101",66461.72,4313
"2102",66452.125,4312
"2103",66433.195,4312
"2104",66420.11,4312
"2105",66398.88,4311
"2106",66396.75,4310
"2107",66381.25,4310
"2108",66364.766,4309
"2109",66292.1,4308
"2110",66271.766,4307
"2111",66270.22,4306
"2112",66255.445,4305
"2113",66225.26,4304
"2114",66216.28,4303
"2115",66163.445,4302
"2116",66159.03,4301
"2117",66144.75,4300
"2118",66143.62,4299
"2119",66119.555,4299
"2120",66117.8,4298
"2121",66046.11,4297
"2122",66035.31,4296
"2123",66000.695,4295
"2124",65982.67,4294
"2125",65929.375,4293
"2126",65920.51,4293
"2127",65879.7,4292
"2128",65857.516,4291
"2129",65848.19,4290
"2130",65839.43,4289
"2131",65829.86,4288
"2132",65807.28,4288
"2133",65798.06,4287
"2134",65770.96,4287
"2135",65737.04,4286
"2136",65718.21,4285
"2137",65710.23,4284
"2138",65698.195,4283
"2139",65692.79,4282
"2140",65688.336,4281
"2141",65674.29,4280
"2142",65661.93,4279
"2143",65572.93,4278
"2144",65538.3,4277
"2145",65537.1,4276
"2146",65506.96,4275
"2147",65506.266,4274
"2148",65494.504,4273
"2149",65477.22,4272
"2150",65424.13,4271
"2151",65414.9,4270
"2152",65391.39,4269
"2153",65373.703,4268
"2154",65344.63,4267
"2155",65334.438,4267
"2156",65326.574,4266
"2157",65314.848,4265
"2158",65297.133,4264
"2159",65296.566,4263
"2160",65281.21,4262
"2161",65279.207,4262
"2162",65267.227,4262
"2163",65245.137,4262
"2164",65221.117,4262
"2165",65152.117,4261
"2166",65143.395,4260
"2167",65131.395,4259
"2168",65038.703,4258
"2169",65018.438,4257
"2170",65001.367,4256
"2171",64959.695,4255
"2172",64933.164,4254
"2173",64857.418,4253
"2174",64843.113,4252
"2175",64837.555,4251
"2176",64829.29,4250
"2177",64805.312,4249
"2178",64761.62,4248
"2179",64729.027,4247
"2180",64728.21,4246
"2181",64708.28,4246
"2182",64704.63,4245
"2183",64649.25,4244
"2184",64645.89,4243
"2185",64640.72,4243
"2186",64628.96,4242
"2187",64573.97,4241
"2188",64552.895,4240
"2189",64548.875,4239
"2190",64540.43,4238
"2191",64472.77,4237
"2192",64448.33,4236
"2193",64442.156,4235
"2194",64429.598,4234
"2195",64410.92,4233
"2196",64405.355,4232
"2197",64399.855,4231
"2198",64351.8,4231
"2199",64348.32,4230
"2200",64347.914,4229
"2201",64301.99,4228
"2202",64296.223,4227
"2203",64291.57,4226
"2204",64263.13,4225
"2205",64258.86,4225
"2206",64190.55,4224
"2207",64149.92,4223
"2208",64142.707,4222
"2209",64127.836,4221
"2210",64108.58,4220
"2211",64097.12,4219
"2212",64090.844,4218
"2213",64089.64,4217
"2214",64088.773,4217
"2215",64066.086,4216
"2216",64051.55,4216
"2217",64050.227,4215
"2218",64023.367,4214
"2219",64020.188,4213
"2220",64019.656,4212
"2221",63975.195,4212
"2222",63942.18,4211
"2223",63890.164,4210
"2224",63841.785,4209
"2225",63817.387,4208
"2226",63784.207,4208
"2227",63750.406,4208
"2228",63745.848,4207
"2229",63744.387,4206
"2230",63724.363,4205
"2231",63702.38,4205
"2232",63683.1,4204
"2233",63639.156,4203
"2234",63614.75,4202
"2235",63601.75,4201
"2236",63598.465,4200
"2237",63591.49,4199
"2238",63590.477,4198
"2239",63569.387,4197
"2240",63552.383,4196
"2241",63514.71,4195
"2242",63512.965,4194
"2243",63511.29,4193
"2244",63508.67,4192
"2245",63503.605,4192
"2246",63492.848,4192
"2247",63487.04,4191
"2248",63482.125,4190
"2249",63470.793,4189
"2250",63435.926,4188
"2251",63430.742,4187
"2252",63389.89,4186
"2253",63309.258,4185
"2254",63270.156,4184
"2255",63261.414,4183
"2256",63239.16,4182
"2257",63226.82,4182
"2258",63219.27,4181
"2259",63208.637,4181
"2260",63196.766,4180
"2261",63193.97,4179
"2262",63188.633,4178
"2263",63148.777,4177
"2264",63143.562,4176
"2265",63140.29,4175
"2266",63121.26,4174
"2267",63089.46,4173
"2268",63063.047,4172
"2269",63007.918,4171
"2270",62972.164,4170
"2271",62953.676,4169
"2272",62946.707,4168
"2273",62943.727,4167
"2274",62940.844,4166
"2275",62939.83,4165
"2276",62933.4,4164
"2277",62923.453,4163
"2278",62906.445,4162
"2279",62872.625,4161
"2280",62851.08,4160
"2281",62800.07,4159
"2282",62775.203,4158
"2283",62763.285,4157
"2284",62745.008,4156
"2285",62676.46,4155
"2286",62670.81,4154
"2287",62669.254,4153
"2288",62661.547,4153
"2289",62653.72,4152
"2290",62627.258,4151
"2291",62624.406,4150
"2292",62557.88,4149
"2293",62552.07,4148
"2294",62530.67,4148
"2295",62497.055,4147
"2296",62486.688,4146
"2297",62455.22,4145
"2298",62453.176,4144
"2299",62418.965,4143
"2300",62371.29,4142
"2301",62355.71,4141
"2302",62348.742,4140
"2303",62345.855,4139
"2304",62331.098,4138
"2305",62330.875,4137
"2306",62229.344,4136
"2307",62224.293,4135
"2308",62193.81,4135
"2309",62153.91,4134
"2310",62135.453,4134
"2311",62127.805,4133
"2312",62121.277,4132
"2313",62086.164,4131
"2314",62062.957,4130
"2315",62062.54,4129
"2316",62053.22,4128
"2317",61970.48,4127
"2318",61961.906,4126
"2319",61958.6,4126
"2320",61953.89,4125
"2321",61939.21,4124
"2322",61899.57,4123
"2323",61889.383,4123
"2324",61828.84,4122
"2325",61825.656,4122
"2326",61810.96,4121
"2327",61800.812,4120
"2328",61791.465,4119
"2329",61785.027,4118
"2330",61746.25,4117
"2331",61680.664,4116
"2332",61674.258,4115
"2333",61663.68,4115
"2334",61639.797,4115
"2335",61630.562,4114
"2336",61618.727,4113
"2337",61602.36,4112
"2338",61591.6,4111
"2339",61579.65,4110
"2340",61577.184,4110
"2341",61570.977,4109
"2342",61561.527,4108
"2343",61540.047,4107
"2344",61535.766,4106
"2345",61534.773,4105
"2346",61525.1,4104
"2347",61498.496,4103
"2348",61493.996,4102
"2349",61470.99,4101
"2350",61413.95,4100
"2351",61399.938,4099
"2352",61360.227,4098
"2353",61357.71,4097
"2354",61320.973,4096
"2355",61262.28,4095
"2356",61219.504,4094
"2357",61214.164,4093
"2358",61213.414,4092
"2359",61207.164,4091
"2360",61199.617,4090
"2361",61196.83,4089
"2362",61194.81,4088
"2363",61165.35,4087
"2364",61130.26,4086
"2365",61106.727,4085
"2366",61097.64,4084
"2367",61064.438,4083
"2368",61035.832,4082
"2369",61002.402,4081
"2370",60955.09,4080
"2371",60938.42,4079
"2372",60874.484,4078
"2373",60862.695,4077
"2374",60856.086,4077
"2375",60817.25,4076
"2376",60780.246,4075
"2377",60775.24,4074
"2378",60772.996,4074
"2379",60766.473,4073
"2380",60765.57,4072
"2381",60763.562,4071
"2382",60736.23,4070
"2383",60734.02,4069
"2384",60728.15,4068
"2385",60720.676,4067
"2386",60713.266,4066
"2387",60700.43,4065
"2388",60697.914,4064
"2389",60677.16,4063
"2390",60666.867,4062
"2391",60643.594,4061
"2392",60639.1,4060
"2393",60621.22,4059
"2394",60599.15,4058
"2395",60575.582,4057
"2396",60566.93,4056
"2397",60565.91,4055
"2398",60560.36,4054
"2399",60543.258,4054
"2400",60528.25,4053
"2401",60516.883,4052
"2402",60513.105,4051
"2403",60466.844,4050
"2404",60455.953,4049
"2405",60446.027,4048
"2406",60433.438,4047
"2407",60420.734,4047
"2408",60420.516,4046
"2409",60380.887,4045
"2410",60367.562,4044
"2411",60362.484,4044
"2412",60344.918,4043
"2413",60245.703,4042
"2414",60199.29,4042
