"","cutoff_index","FP_ALL"
"402",0.9999,946
"403",0.9999,946
"404",0.9999,946
"405",0.9999,946
"406",0.9999,946
"407",0.9999,946
"408",0.9999,946
"409",0.9999,946
"410",0.9999,946
"411",0.9999,946
"412",0.9999,946
"413",0.9999,946
"414",0.9999,946
"415",0.9999,946
"416",0.9999,946
"417",0.9999,946
"418",0.9999,946
"419",0.9999,946
"420",0.9999,946
"421",0.9999,946
"422",0.9999,946
"423",0.9999,946
"424",0.9999,946
"425",0.9999,946
"426",0.9999,946
"427",0.9999,946
"428",0.9999,946
"429",0.9999,946
"430",0.9999,946
"431",0.9999,946
"432",0.9999,946
"433",0.9999,946
"434",0.9999,946
"435",0.9999,946
"436",0.9999,946
"437",0.9999,946
"438",0.9999,946
"439",0.9999,946
"440",0.9999,946
"441",0.9999,946
"442",0.9999,946
"443",0.9999,946
"444",0.9999,946
"445",0.9999,946
"446",0.9999,946
"447",0.9999,946
"448",0.9999,946
"449",0.9999,946
"450",0.9999,946
"451",0.9999,946
"452",0.9999,946
"453",0.9999,946
"454",0.9999,946
"455",0.9999,946
"456",0.9999,946
"457",0.9999,946
"458",0.9999,946
"459",0.9999,946
"460",0.9999,946
"461",0.9999,946
"462",0.9999,946
"463",0.9999,946
"464",0.9999,946
"465",0.9999,946
"466",0.9999,946
"467",0.9999,946
"468",0.9999,946
"469",0.9999,946
"470",0.9999,946
"471",0.9999,946
"472",0.9999,946
"473",0.9999,946
"474",0.9999,946
"475",0.9999,946
"476",0.9999,946
"477",0.9999,946
"478",0.9999,946
"479",0.9999,946
"480",0.9999,946
"481",0.9999,946
"482",0.9999,946
"483",0.9999,946
"484",0.9999,946
"485",0.9999,946
"486",0.9999,946
"487",0.9999,946
"488",0.9999,946
"489",0.9999,946
"490",0.9999,946
"491",0.9999,946
"492",0.9999,946
"493",0.9999,946
"494",0.9999,946
"495",0.9999,946
"496",0.9999,946
"497",0.9999,946
"498",0.9999,946
"499",0.9999,946
"500",0.9999,946
"501",0.9999,946
"502",0.9999,946
"503",0.9999,946
"504",0.9999,946
"505",0.9999,946
"506",0.9999,946
"507",0.9999,946
"508",0.9999,946
"509",0.9999,946
"510",0.9999,946
"511",0.9999,946
"512",0.9999,946
"513",0.9999,946
"514",0.9999,946
"515",0.9999,946
"516",0.9999,946
"517",0.9999,946
"518",0.9999,946
"519",0.9999,946
"520",0.9999,946
"521",0.9999,946
"522",0.9999,946
"523",0.9999,946
"524",0.9999,946
"525",0.9999,946
"526",0.9999,946
"527",0.9999,946
"528",0.9999,946
"529",0.9999,946
"530",0.9999,946
"531",0.9999,946
"532",0.9999,946
"533",0.9999,946
"534",0.9999,946
"535",0.9999,946
"536",0.9999,946
"537",0.9999,946
"538",0.9999,946
"539",0.9999,946
"540",0.9999,946
"541",0.9999,946
"542",0.9999,946
"543",0.9999,946
"544",0.9999,946
"545",0.9999,946
"546",0.9999,946
"547",0.9999,946
"548",0.9999,946
"549",0.9999,946
"550",0.9999,946
"551",0.9999,946
"552",0.9999,946
"553",0.9999,946
"554",0.9999,946
"555",0.9999,946
"556",0.9999,946
"557",0.9999,946
"558",0.9999,946
"559",0.9999,946
"560",0.9999,946
"561",0.9999,946
"562",0.9999,946
"563",0.9999,946
"564",0.9999,946
"565",0.9999,946
"566",0.9999,946
"567",0.9999,946
"568",0.9999,946
"569",0.9999,946
"570",0.9999,946
"571",0.9999,946
"572",0.9999,946
"573",0.9999,946
"574",0.9999,946
"575",0.9999,946
"576",0.9999,946
"577",0.9999,946
"578",0.9999,946
"579",0.9999,946
"580",0.9999,946
"581",0.9999,946
"582",0.9999,946
"583",0.9999,946
"584",0.9999,946
"585",0.9999,946
"586",0.9999,946
"587",0.9999,946
"588",0.9999,946
"589",0.9999,946
"590",0.9999,946
"591",0.9999,946
"592",0.9999,946
"593",0.9999,946
"594",0.9999,946
"595",0.9999,946
"596",0.9999,946
"597",0.9999,946
"598",0.9999,946
"599",0.9999,946
"600",0.9999,946
"601",0.9999,946
"602",0.9999,946
"603",0.9999,946
"604",0.9999,946
"605",0.9999,946
"606",0.9999,946
"607",0.9999,946
"608",0.9999,946
"609",0.9999,946
"610",0.9999,946
"611",0.9999,946
"612",0.9999,946
"613",0.9999,946
"614",0.9999,946
"615",0.9999,946
"616",0.9999,946
