"","cutoff_index","FN_ALL"
"569",186724160000,400
"570",184630410000,400
"571",184602500000,401
"572",184381520000,402
"573",183991810000,403
"574",183394220000,404
"575",182384050000,405
"576",180769770000,406
"577",180158090000,407
"578",178973250000,408
"579",177314780000,409
"580",175185410000,409
"581",172598740000,410
"582",170905470000,410
"583",167525580000,411
"584",164286550000,412
"585",163992270000,413
"586",162306400000,414
"587",161856210000,415
"588",155628440000,416
"589",153999050000,416
"590",150396030000,416
"591",146922160000,416
"592",146308300000,416
"593",143626800000,417
"594",142202360000,418
"595",141832390000,418
"596",141465550000,418
"597",139315660000,418
"598",137983130000,419
"599",137582740000,420
"600",136899360000,420
"601",134686060000,421
"602",131350020000,421
"603",127019180000,422
"604",126135140000,422
"605",125541530000,423
"606",125107250000,424
"607",124111120000,425
"608",123313520000,425
"609",121236940000,426
"610",120675670000,426
"611",118455930000,427
"612",118232960000,428
"613",117766700000,429
"614",115511110000,430
"615",114708870000,430
"616",114683030000,431
"617",114367310000,432
"618",113764010000,433
"619",113550840000,434
"620",113487880000,435
"621",112349766000,436
"622",110715840000,437
"623",109814194000,438
"624",109507265000,439
"625",108984115000,440
"626",108503376000,441
"627",108287670000,442
"628",107938005000,443
"629",106697970000,444
"630",106282700000,445
"631",105733915000,445
"632",105575900000,445
"633",103686636000,446
"634",103499010000,447
"635",103316960000,448
"636",102520250000,449
"637",101690600000,449
"638",101674640000,449
"639",99222360000,449
"640",98932790000,450
"641",98338830000,451
"642",96499180000,452
"643",95961210000,453
"644",95201140000,453
"645",94718400000,454
"646",94646020000,455
"647",92772690000,456
"648",92555640000,457
"649",90118360000,458
"650",89746890000,459
"651",89384220000,459
"652",87987495000,460
"653",87514280000,461
"654",87307240000,461
"655",87121450000,462
"656",86007610000,462
"657",85935300000,463
"658",85425630000,464
"659",85405970000,465
"660",85183275000,466
"661",83953690000,467
"662",83937600000,467
"663",82989170000,468
"664",81515130000,468
"665",80931530000,469
"666",80684200000,470
"667",80219210000,471
"668",79906590000,471
"669",79388170000,472
"670",77440300000,473
"671",76308140000,474
"672",75837776000,474
"673",75170040000,475
"674",74803945000,476
"675",73183110000,477
"676",72091670000,478
"677",71969325000,478
"678",71586680000,479
"679",7.1005e+10,480
"680",70755830000,481
"681",70392840000,482
"682",70242550000,483
"683",69758700000,484
"684",68754530000,485
"685",68731770000,486
"686",67642180000,487
"687",67573195000,488
"688",67194400000,489
"689",66419626000,489
"690",65632936000,490
"691",65553550000,491
"692",63344590000,492
"693",63335903000,493
"694",62925677000,494
"695",62559932000,495
"696",62117224000,496
"697",61692080000,497
"698",61200503000,497
"699",61180230000,498
"700",61078860000,499
"701",60935164000,500
"702",60867160000,501
"703",60823940000,502
"704",60794008000,503
"705",60597514000,504
"706",60234433000,505
"707",59999113000,505
"708",59183985000,506
"709",58803716000,507
"710",57381660000,508
"711",56952615000,508
"712",56393510000,509
"713",56153300000,510
"714",56030597000,511
"715",55383466000,512
"716",55324070000,513
"717",55308194000,514
"718",55012890000,515
"719",54916350000,515
"720",54841480000,516
"721",54558945000,517
"722",54499460000,517
"723",54291520000,518
"724",53770863000,518
"725",53428900000,519
"726",52870115000,519
"727",51939960000,520
"728",51552305000,521
"729",51410944000,522
"730",51276580000,523
"731",51232707000,524
"732",51146134000,524
"733",51088024000,524
"734",51077540000,525
"735",50810618000,526
"736",50696670000,527
"737",50140530000,528
"738",50125080000,529
"739",49963600000,530
"740",49431930000,531
"741",49425793000,532
"742",49407310000,532
"743",49295320000,533
"744",47983407000,534
"745",47908418000,534
"746",47664734000,535
"747",47478297000,536
"748",47285715000,536
"749",47073124000,537
"750",46967670000,538
"751",46555517000,539
"752",46511235000,540
"753",46460776000,541
"754",45605010000,542
"755",44658123000,542
"756",44613850000,543
"757",44603703000,544
"758",44502974000,545
"759",44500180000,546
"760",44466393000,547
"761",44246550000,547
"762",44096570000,548
"763",43652140000,549
"764",43280466000,550
"765",42669510000,550
"766",42543235000,551
"767",42386797000,552
"768",42356326000,553
"769",42311643000,554
"770",42196920000,555
"771",42107660000,556
"772",41789120000,557
"773",41124827000,558
"774",40783348000,558
"775",40401646000,558
"776",40322290000,559
"777",40321966000,559
"778",39260660000,560
"779",39095990000,561
"780",38880338000,561
"781",38843600000,562
"782",38651728000,563
"783",38473613000,564
"784",38247870000,564
"785",38175396000,565
"786",37881080000,565
"787",37315950000,565
"788",37117200000,565
"789",37058150000,566
"790",36800496000,567
"791",36715344000,568
"792",36647182000,569
"793",36611695000,569
"794",36585950000,569
"795",36580614000,570
"796",36494606000,570
"797",36159320000,571
"798",35590595000,571
"799",35471917000,571
"800",34847355000,572
"801",34602246000,573
"802",34399048000,573
"803",34220198000,574
"804",34085433000,575
"805",33767932000,575
"806",33535664000,576
"807",33507807000,577
"808",33475500000,578
"809",33463478000,579
"810",33301856000,579
"811",33177549000,580
"812",33132184000,580
"813",32715956000,581
"814",32526893000,582
"815",32466889000,582
"816",32424972000,582
"817",32129931000,582
"818",31992990000,583
"819",31782722000,584
"820",31567147000,584
"821",31520481000,585
"822",31134992000,586
"823",31030792000,586
"824",31030137000,587
"825",30898582000,588
"826",30671968000,589
"827",30619517000,590
"828",30443813000,591
"829",30305507000,592
"830",29922982000,593
"831",29905662000,593
"832",29840497000,594
"833",28779086000,594
"834",28752100000,595
"835",28744602000,596
"836",28602446000,597
"837",28586918000,598
"838",28559340000,599
"839",28308111000,600
"840",28209443000,601
"841",28066892000,602
"842",27981808000,603
"843",27733942000,604
"844",27691050000,605
"845",27542503000,605
"846",27504398000,606
"847",27194733000,607
"848",27150565000,607
"849",27079549000,608
"850",26943754000,609
"851",26714989000,610
"852",26602344000,610
"853",26442433000,611
"854",26415393000,612
"855",26331054000,613
"856",26328080000,614
"857",26213503000,615
"858",26064746000,615
"859",26047054000,616
"860",26028970000,617
"861",25851818000,618
"862",25529074000,619
"863",25512819000,620
"864",25492017000,621
"865",25487976000,622
"866",25252960000,623
"867",25196690000,624
"868",25171513000,624
"869",25094083000,625
"870",24948435000,626
"871",24847900000,627
"872",24767890000,628
"873",24414810000,629
"874",24305600000,630
"875",24033760000,631
"876",23874611000,631
"877",23805755000,631
"878",23690058000,632
"879",23418171000,632
"880",22687169000,633
"881",22525500000,634
"882",22498180000,635
"883",21992468000,635
"884",21979392000,636
"885",21847542000,636
"886",21610244000,637
"887",21594640000,637
"888",21379700000,638
"889",21107472000,638
"890",20947026000,639
"891",20937388000,640
"892",20787067000,641
"893",20694985000,642
"894",20561910000,643
"895",20544307000,643
"896",20284310000,643
"897",20262060000,644
"898",20213496000,645
"899",20127226000,646
"900",20113582000,646
"901",19909260000,647
"902",19738083000,648
"903",19623383000,649
"904",19266544000,650
"905",19242582000,650
"906",19163417000,651
"907",19015205000,652
"908",18924208000,652
"909",18905434000,652
"910",18608683000,653
"911",18527035000,654
"912",18008588000,655
"913",17998754000,656
"914",17957820000,657
"915",17904550000,658
"916",17785848000,658
"917",17691378000,659
"918",17671651000,659
"919",17622776000,659
"920",17553056000,660
"921",17355661000,661
"922",17345466000,662
"923",17185802000,663
"924",17165953000,663
"925",16904806000,663
"926",16807102000,664
"927",16678185000,664
"928",16496732000,665
"929",16455547000,666
"930",16453573000,667
"931",16439058000,668
"932",16411577000,669
"933",16378470000,669
"934",16137765000,669
"935",15906493000,670
"936",15902668000,670
"937",15805766000,671
"938",15667116000,672
"939",15661401000,673
"940",15636080000,674
"941",15572618000,674
"942",15221751000,675
"943",15185280000,676
"944",15155657000,677
"945",15017632000,678
"946",15005227000,679
"947",14842837000,680
"948",14739639000,680
"949",14688570000,681
"950",14253826000,682
"951",14163325000,682
"952",14134075000,683
"953",14089702000,684
"954",13890930000,685
"955",13835882000,686
"956",13724671000,687
"957",13471973000,688
"958",13346201000,689
"959",13168657000,689
"960",13068045000,690
"961",13019203000,690
"962",12940509000,691
"963",12837518000,692
"964",12821920000,692
"965",12650104000,693
"966",12646961000,694
"967",12567845000,694
"968",12496579000,695
"969",12487590000,696
"970",12486640000,697
"971",12398027000,698
"972",12390332000,699
"973",12238262000,700
"974",12160410000,701
"975",12151492000,702
"976",12054159000,703
"977",11974768000,704
"978",11970158000,705
"979",11966027000,706
"980",11905450000,707
"981",11763134000,708
"982",11713637000,708
"983",11679364000,708
"984",11613067000,709
"985",11604460000,710
"986",11554970000,711
"987",11540347000,712
"988",11522138000,713
"989",11516428000,714
"990",11490647000,715
"991",11407086000,716
"992",11333947000,717
"993",11314973000,718
"994",11260996000,719
"995",11260865000,720
"996",11172646000,721
"997",11164472000,722
"998",11145886000,723
"999",11110085000,724
"1000",11096354000,725
"1001",11093775000,726
"1002",11092803000,726
"1003",11086237000,727
"1004",11078225000,727
"1005",11053337000,728
"1006",10974096000,729
"1007",10958538000,730
"1008",10927369000,731
"1009",10843872000,732
"1010",10840467000,733
"1011",10641620000,734
"1012",10497194000,735
"1013",10481145000,735
"1014",10478700000,736
"1015",10427801000,737
"1016",10352132000,738
"1017",10303711000,739
"1018",10294337000,740
"1019",10265078000,741
"1020",10225700000,742
"1021",10102662000,742
"1022",10096169000,743
"1023",10079162000,743
"1024",10070092000,743
"1025",10035364000,744
"1026",10029551000,745
"1027",10027536000,746
"1028",9955908000,747
"1029",9950830000,748
"1030",9926586000,749
"1031",9922016000,750
"1032",9889946000,751
"1033",9880624000,751
"1034",9860508000,752
"1035",9827272000,753
"1036",9803959000,754
"1037",9554438000,755
"1038",9548026000,756
"1039",9526990000,756
"1040",9458301000,757
"1041",9291094000,758
"1042",9244979000,759
"1043",9217432000,759
"1044",9036078000,760
"1045",9000663000,760
"1046",8981466000,761
"1047",8971444000,762
"1048",8929731000,763
"1049",8925298000,763
"1050",8892383000,764
"1051",8861030000,764
"1052",8812875000,764
"1053",8791049000,765
"1054",8785750000,766
"1055",8700531000,766
"1056",8664187000,767
"1057",8570112500,768
"1058",8530679300,769
"1059",8517519400,770
"1060",8516911000,770
"1061",8502669300,771
"1062",8496237600,771
"1063",8482944500,772
"1064",8478295000,773
"1065",8474297300,774
"1066",8464731600,774
"1067",8457203000,775
"1068",8431003000,775
"1069",8382665000,776
"1070",8376145400,777
"1071",8269437000,778
"1072",8214936600,778
"1073",8178987500,778
"1074",8161824000,779
"1075",8133451300,780
"1076",8111098400,781
"1077",8067514400,782
"1078",8052473000,783
"1079",8042934000,784
"1080",8031689000,785
"1081",8007478300,786
"1082",8005794300,787
"1083",7896674300,788
"1084",7847602000,789
"1085",7825661400,790
"1086",7772273000,791
"1087",7766486500,792
"1088",7721016000,793
"1089",7713850000,793
"1090",7685353000,793
"1091",7678396400,794
"1092",7654377000,794
"1093",7645690000,794
"1094",7643740700,795
"1095",7637692000,796
"1096",7549279700,797
"1097",7486570500,797
"1098",7377538000,798
"1099",7358312000,798
"1100",7327831600,798
"1101",7261019600,799
"1102",7252268500,800
"1103",7224261000,801
"1104",7194862000,802
"1105",7105805300,802
"1106",7085603000,803
"1107",7065334000,804
"1108",7019207700,805
"1109",6990824400,805
"1110",6964436000,806
"1111",6908970500,806
"1112",6846294500,807
"1113",6825042000,808
"1114",6823482000,809
"1115",6793479000,810
"1116",6754227000,811
"1117",6754180600,811
"1118",6709076500,812
"1119",6702604000,813
"1120",6665366500,813
"1121",6592356400,814
"1122",6580164000,815
"1123",6541795000,816
"1124",6516439000,817
"1125",6496805400,817
"1126",6474738700,818
"1127",6269400000,819
"1128",6228800000,820
"1129",6193516500,821
"1130",6191970300,821
"1131",6181857000,822
"1132",6140022300,823
"1133",6109804000,824
"1134",6098016000,825
"1135",6083252700,826
"1136",6081195500,827
"1137",6040101000,828
"1138",6016873500,829
"1139",6015056400,830
"1140",6012004400,831
"1141",6011803000,832
"1142",5967843000,833
"1143",5902548000,834
"1144",5890281500,835
"1145",5887897600,835
"1146",5877635000,836
"1147",5866489000,837
"1148",5862454000,838
"1149",5844267000,839
"1150",5825492500,840
"1151",5817779000,841
"1152",5780252000,842
"1153",5766049000,843
"1154",5764155400,844
"1155",5757048300,845
"1156",5737043500,846
"1157",5704400000,847
"1158",5683161000,848
"1159",5648022000,848
"1160",5575712300,849
"1161",5575676400,850
"1162",5571431000,851
"1163",5560851500,852
"1164",5533665000,853
"1165",5459557400,854
"1166",5457925600,855
"1167",5454213600,856
"1168",5400712000,857
"1169",5387209000,858
"1170",5330129400,859
"1171",5319095000,860
"1172",5313273300,861
"1173",5264899000,862
"1174",5238485500,863
"1175",5219341300,864
"1176",5195913700,865
"1177",5174536700,865
"1178",5167498000,866
"1179",5136079400,867
"1180",5097547300,868
"1181",5090697700,869
"1182",5048618000,870
"1183",5045389300,871
"1184",5038604000,871
"1185",5000009000,872
"1186",4992219000,873
"1187",4983678500,874
"1188",4955688400,875
"1189",4954385400,876
"1190",4938947600,876
"1191",4925435000,877
"1192",4907777000,878
"1193",4904835600,879
"1194",4875843600,880
"1195",4866424000,881
"1196",4865587000,882
"1197",4831135000,883
"1198",4814711300,884
"1199",4785194000,885
"1200",4781814000,886
"1201",4781625000,887
"1202",4777125400,887
"1203",4753731600,888
"1204",4745173000,888
"1205",4720669700,889
"1206",4630996000,890
"1207",4577180700,891
"1208",4568756000,892
"1209",4538309600,893
"1210",4501236700,894
"1211",4494231600,895
"1212",4459085000,896
"1213",4431098400,897
"1214",4397333500,897
"1215",4395204000,898
"1216",4385754600,899
"1217",4383483000,900
"1218",4360564700,901
"1219",4350687700,902
"1220",4336014000,903
"1221",4320677400,904
"1222",4289140700,905
"1223",4274260000,906
"1224",4260918500,907
"1225",4251825200,908
"1226",4190517200,909
"1227",4183898400,910
"1228",4182057200,911
"1229",4180479000,912
"1230",4172513300,913
"1231",4160321500,914
"1232",4152470000,915
"1233",4116680200,916
"1234",4110209300,917
"1235",4100137500,917
"1236",4090876700,918
"1237",4075923500,919
"1238",4071420400,920
"1239",4066473000,921
"1240",4055545900,921
"1241",4023271200,922
"1242",4020207600,923
"1243",4019190300,924
"1244",4016995000,925
"1245",3996335400,926
