"","cutoff_index","FP_ALL"
"1361",86041.64,710
"1362",86029.97,710
"1363",86004.69,709
"1364",85959.83,709
"1365",85929.805,709
"1366",85895.414,709
"1367",85873.64,709
"1368",85838.34,709
"1369",85822.63,709
"1370",85811.414,709
"1371",85809.39,709
"1372",85773.27,709
"1373",85741.19,709
"1374",85653.83,709
"1375",85606.53,709
"1376",85572.86,708
"1377",85480.97,708
"1378",85429.09,707
"1379",85425.11,707
"1380",85404.33,707
"1381",85374.914,707
"1382",85341.75,707
"1383",85325.75,707
"1384",85281.33,707
"1385",85258.76,706
"1386",85216.3,706
"1387",85212.78,706
"1388",85125.26,706
"1389",85123.11,706
"1390",85113.484,706
"1391",85050.73,706
"1392",85020.234,706
"1393",84980.06,706
"1394",84962.914,706
"1395",84953.82,706
"1396",84932.48,706
"1397",84882.375,706
"1398",84837.25,706
"1399",84834.984,706
"1400",84822.695,706
"1401",84803.58,706
"1402",84760.35,706
"1403",84675.32,705
"1404",84672.234,705
"1405",84576.625,705
"1406",84447.19,705
"1407",84441.17,704
"1408",84387.69,703
"1409",84385.58,703
"1410",84378.31,703
"1411",84374.33,703
"1412",84359.664,702
"1413",84282.92,702
"1414",84267.01,702
"1415",84236.875,702
"1416",84218.72,702
"1417",84170.164,702
"1418",84168.52,702
"1419",84124.96,702
"1420",84046.664,702
"1421",84022.39,702
"1422",83997.805,702
"1423",83981.64,702
"1424",83905.484,702
"1425",83905.45,702
"1426",83876.97,702
"1427",83867.86,702
"1428",83849.98,701
"1429",83841.43,700
"1430",83812.53,700
"1431",83786.11,700
"1432",83756.81,700
"1433",83714.83,699
"1434",83704.664,699
"1435",83648.39,699
"1436",83587.17,698
"1437",83577.68,698
"1438",83561.61,698
"1439",83543.72,698
"1440",83465.03,698
"1441",83460.77,698
"1442",83418.02,697
"1443",83393.75,697
"1444",83393.41,696
"1445",83388.984,696
"1446",83384.97,696
"1447",83369.2,696
"1448",83324.51,696
"1449",83283.484,696
"1450",83236.26,696
"1451",83225.12,696
"1452",83178.61,696
"1453",83176.125,696
"1454",83026.016,695
"1455",82756.59,695
"1456",82718.02,695
"1457",82668.53,695
"1458",82656.84,694
"1459",82613.97,694
"1460",82542.695,693
"1461",82492.61,693
"1462",82434.08,693
"1463",82431.516,693
"1464",82394.23,693
"1465",82368.15,693
"1466",82354.52,693
"1467",82343.31,693
"1468",82339.94,693
"1469",82329.95,693
"1470",82244.77,692
"1471",82231.086,692
"1472",82220.414,692
"1473",82210.66,692
"1474",82189.35,692
"1475",82178.17,692
"1476",82133.695,692
"1477",82098.06,692
"1478",82061.24,692
"1479",82040.125,692
"1480",82035.33,691
"1481",82007.84,691
"1482",81969.414,691
"1483",81853.09,691
"1484",81851.35,691
"1485",81769.23,691
"1486",81763.34,691
"1487",81721.805,691
"1488",81708.94,691
"1489",81697.92,691
"1490",81694.79,691
"1491",81683.31,691
"1492",81647.914,691
"1493",81590.625,691
"1494",81554.56,691
"1495",81421.24,691
"1496",81386.28,691
"1497",81335.695,691
"1498",81312.05,691
"1499",81300.4,691
"1500",81274.49,690
"1501",81234.07,690
"1502",81203.93,690
"1503",81173.734,690
"1504",81171.59,690
"1505",81165.08,690
"1506",81142.22,690
"1507",81025.5,690
"1508",81007.8,690
"1509",80993.94,690
"1510",80944.89,690
"1511",80936.19,690
"1512",80888.13,689
"1513",80850.95,689
"1514",80819.875,689
"1515",80787.914,689
"1516",80778.72,689
"1517",80737.18,689
"1518",80660.19,689
"1519",80653.055,689
"1520",80633.59,688
"1521",80633.41,688
"1522",80629.51,688
"1523",80591.62,688
"1524",80571.875,688
"1525",80479.72,688
"1526",80380.28,688
"1527",80380.06,688
"1528",80302.19,687
"1529",80273.58,687
"1530",80219.586,687
"1531",80181.9,687
"1532",80174.16,687
"1533",80168.92,687
"1534",80163.37,687
"1535",80145.29,687
"1536",80079.69,687
"1537",80027.46,687
"1538",80019.76,686
"1539",80016.83,686
"1540",80014.15,686
"1541",80013.46,685
"1542",79997.305,685
"1543",79994.51,684
"1544",79989.34,684
"1545",79986.71,684
"1546",79934.79,683
"1547",79873.66,683
"1548",79816.4,683
"1549",79801.945,683
"1550",79801.88,683
"1551",79756.33,682
"1552",79728.8,682
"1553",79657.08,682
"1554",79642.805,682
"1555",79573,682
"1556",79549.055,682
"1557",79545.81,682
"1558",79545.234,682
"1559",79532.01,682
"1560",79530.05,681
"1561",79520.875,680
"1562",79495.734,680
"1563",79462.414,680
"1564",79459.43,680
"1565",79456.39,680
"1566",79371.45,680
"1567",79340.31,680
"1568",79327.87,680
"1569",79319.46,680
"1570",79315.78,680
"1571",79282.086,679
"1572",79275.1,679
"1573",79268.125,679
"1574",79266.195,679
"1575",79207.68,679
"1576",79199.42,679
"1577",79190.16,679
"1578",79147.08,679
"1579",79138.98,678
"1580",79132.28,678
"1581",79030.72,677
"1582",79023.69,677
"1583",78994.266,677
"1584",78971.914,677
"1585",78930.12,677
"1586",78929.53,677
"1587",78874.17,677
"1588",78859.63,677
"1589",78812.17,677
"1590",78796.24,677
"1591",78784.28,676
"1592",78727.53,676
"1593",78660.07,675
"1594",78658.88,674
"1595",78641.25,674
"1596",78614.62,674
"1597",78596.3,674
"1598",78593.61,674
"1599",78563.336,673
"1600",78530.375,673
"1601",78512.34,673
"1602",78507.91,673
"1603",78487.984,672
"1604",78388.29,672
"1605",78371.37,672
"1606",78362.2,672
"1607",78345.05,671
"1608",78335.08,671
"1609",78320.06,671
"1610",78316.64,671
"1611",78301.75,671
"1612",78280.42,671
"1613",78278.09,671
"1614",78259.97,671
"1615",78244.55,671
"1616",78228.734,671
"1617",78144.3,671
"1618",78131.28,671
"1619",78126.055,671
"1620",78096.53,671
"1621",78059.016,671
"1622",78049.234,671
"1623",78048.41,671
"1624",78025.87,670
"1625",78013.305,669
"1626",77991.61,669
"1627",77966.41,669
"1628",77949.64,669
"1629",77945.5,669
"1630",77925.875,668
"1631",77876.27,668
"1632",77824.29,668
"1633",77757.91,668
"1634",77755.19,668
"1635",77749.414,667
"1636",77675.78,667
"1637",77635.97,667
"1638",77611.17,667
"1639",77607.98,667
"1640",77606.56,667
"1641",77598.11,667
"1642",77590.984,667
"1643",77547.875,667
"1644",77543.664,667
"1645",77537.664,666
"1646",77506.67,666
"1647",77501.234,666
"1648",77484.85,666
"1649",77450.01,666
"1650",77445.54,666
"1651",77400.484,666
"1652",77399.71,666
"1653",77387.734,666
"1654",77372.18,665
"1655",77360.85,665
"1656",77344.51,665
"1657",77339.85,665
"1658",77310.09,665
"1659",77295.28,665
"1660",77216.69,665
"1661",77195.266,665
"1662",77162.734,665
"1663",77153.945,665
"1664",77146.484,665
"1665",77128.43,665
"1666",77106.79,665
"1667",77101.91,665
"1668",77082,665
"1669",77042,665
"1670",77024.34,664
"1671",76889.195,663
"1672",76840.65,663
"1673",76806.875,663
"1674",76779.1,663
"1675",76744.42,663
"1676",76734.09,663
"1677",76718.695,662
"1678",76676.62,662
"1679",76651.08,662
"1680",76637.23,662
"1681",76628.3,662
"1682",76599.94,662
"1683",76579.13,662
"1684",76571.57,662
"1685",76545.37,662
"1686",76528.24,662
"1687",76520.68,662
"1688",76479.4,662
"1689",76442.44,662
"1690",76438.59,662
"1691",76416.42,662
"1692",76408.234,662
"1693",76396.69,662
"1694",76376.125,662
"1695",76353.81,662
"1696",76325.734,662
"1697",76323.875,662
"1698",76323.75,662
"1699",76277.94,662
"1700",76263.19,662
"1701",76250.44,662
"1702",76222.18,662
"1703",76205.54,662
"1704",76184.38,662
"1705",76168.15,662
"1706",76167.43,662
"1707",76090.47,661
"1708",76061.91,661
"1709",76052.805,661
"1710",76044.234,660
"1711",75949.85,660
"1712",75934.586,659
"1713",75914.914,658
"1714",75904.46,658
"1715",75896.43,658
"1716",75859.57,658
"1717",75846.56,657
"1718",75815.59,656
"1719",75807.36,656
"1720",75769.31,655
"1721",75758.37,654
"1722",75727.984,653
"1723",75725.055,653
"1724",75703.125,653
"1725",75674.7,653
"1726",75626.95,653
"1727",75560.91,653
"1728",75508.46,653
"1729",75502.56,653
"1730",75492.05,652
"1731",75491.04,652
"1732",75406.52,652
"1733",75372.51,652
"1734",75344.83,651
"1735",75301.234,651
"1736",75276.01,651
"1737",75265.01,651
"1738",75224.83,651
"1739",75190.336,651
"1740",75182.69,651
"1741",75143.48,651
"1742",75127.336,651
"1743",75107.03,651
"1744",75072.15,651
"1745",75063.65,651
"1746",75061.01,651
"1747",75032.33,651
"1748",74989.305,651
"1749",74981.56,651
"1750",74971.81,650
"1751",74911.984,650
"1752",74896.78,650
"1753",74896.125,650
"1754",74873.016,650
"1755",74870.77,650
"1756",74868.15,649
"1757",74833.11,649
"1758",74831.28,649
"1759",74728.5,649
"1760",74632.23,648
"1761",74617.78,648
"1762",74604.28,648
"1763",74580.42,648
"1764",74577.83,648
"1765",74570.336,648
"1766",74481.42,648
"1767",74462.01,648
"1768",74409.66,648
"1769",74373.445,647
"1770",74346.69,647
"1771",74341.56,647
"1772",74313.32,647
"1773",74287.7,647
"1774",74279.57,647
"1775",74263.47,647
"1776",74240.87,647
"1777",74222.87,647
"1778",74195.53,647
"1779",74171.59,647
"1780",74029.37,646
"1781",74003.766,646
"1782",73996.58,646
"1783",73990.06,646
"1784",73927.73,646
"1785",73897.88,646
"1786",73895.914,646
"1787",73848.39,645
"1788",73841.07,645
"1789",73809.3,645
"1790",73786.336,644
"1791",73753.97,644
"1792",73749.78,644
"1793",73739.555,644
"1794",73727.586,644
"1795",73722.25,644
"1796",73695.87,644
"1797",73687.86,643
"1798",73684.9,642
"1799",73684.6,642
"1800",73655.89,642
"1801",73638.58,642
"1802",73628.71,642
"1803",73627.516,641
"1804",73619.91,641
"1805",73592.266,641
"1806",73581.08,641
"1807",73568.09,641
"1808",73516.836,641
"1809",73506.125,641
"1810",73475.555,641
"1811",73471.52,640
"1812",73468.77,640
"1813",73404.28,640
"1814",73331.836,640
"1815",73329.1,640
"1816",73323.84,640
"1817",73296.945,640
"1818",73226.61,640
"1819",73219.41,640
"1820",73209.3,639
"1821",73200.46,639
"1822",73174.2,639
"1823",73174.164,639
"1824",73169.06,639
"1825",73139.54,639
"1826",73120.49,638
"1827",73043.91,638
"1828",73042.49,638
"1829",73006.83,638
"1830",73000.64,638
"1831",72991.945,638
"1832",72988.97,638
"1833",72960.52,638
"1834",72911.42,638
"1835",72908.3,638
"1836",72892.914,638
"1837",72882.91,637
"1838",72880.09,637
"1839",72863.31,637
"1840",72861.02,637
"1841",72850.234,637
"1842",72759.77,637
"1843",72715.63,637
"1844",72687.36,637
"1845",72617.55,637
"1846",72599.305,636
"1847",72592.555,636
"1848",72564.61,636
"1849",72558.2,636
"1850",72522.87,636
"1851",72514.305,636
"1852",72496.2,635
"1853",72390.36,635
"1854",72322.8,635
"1855",72303.234,635
"1856",72270.45,634
"1857",72269.08,634
"1858",72267.44,634
"1859",72259.33,634
"1860",72250.58,634
"1861",72232.36,634
"1862",72227.555,634
"1863",72188.4,634
"1864",72182.945,633
"1865",72168.95,633
"1866",72164.266,633
"1867",72143.586,633
"1868",72107.516,633
"1869",72087.24,633
"1870",72076.195,633
"1871",72053.88,633
"1872",72050.945,633
"1873",72045.52,633
"1874",72042.445,633
"1875",72039.09,633
"1876",72001.15,633
"1877",71973.984,633
"1878",71969.87,632
"1879",71969.23,632
"1880",71936.836,632
"1881",71912.945,632
"1882",71912.5,631
"1883",71885.58,631
"1884",71883.55,631
"1885",71871.76,630
"1886",71840.81,630
"1887",71780.4,630
"1888",71744.72,630
"1889",71695.875,630
"1890",71639.984,629
"1891",71629.336,629
"1892",71519.23,629
"1893",71495.76,629
"1894",71467.664,629
"1895",71430.54,629
"1896",71411.37,629
"1897",71383.72,629
"1898",71368.27,629
"1899",71357.914,629
"1900",71319.14,629
"1901",71302.29,629
"1902",71300.51,629
"1903",71278.93,629
"1904",71210.55,629
"1905",71202.41,629
"1906",71196.61,629
"1907",71195.12,629
"1908",71186.83,629
"1909",71181.94,629
"1910",71139.14,629
"1911",71135.91,629
"1912",71133.34,629
"1913",71130.695,629
"1914",71129.93,629
"1915",71051.58,629
"1916",71015.875,629
"1917",70995.3,629
"1918",70981.75,629
"1919",70957.24,629
"1920",70933.234,629
"1921",70911.35,629
"1922",70897.375,629
"1923",70866.266,628
"1924",70833.984,627
"1925",70813.47,626
"1926",70762.445,626
"1927",70741.984,626
"1928",70727.93,626
"1929",70708.6,626
"1930",70702.734,626
"1931",70701.016,626
"1932",70673.51,625
"1933",70618.67,625
"1934",70590.305,625
"1935",70533.97,625
"1936",70499.29,625
"1937",70480.805,625
"1938",70459.12,625
"1939",70438.04,625
"1940",70428.6,625
"1941",70421.64,625
"1942",70419.96,625
"1943",70390.96,625
"1944",70377.44,625
"1945",70360.56,625
"1946",70351.734,625
"1947",70310.65,625
"1948",70309.12,625
"1949",70293.234,625
"1950",70259.55,625
"1951",70240.24,625
"1952",70136.69,624
"1953",70118.56,624
"1954",70074.16,623
"1955",70059.36,623
"1956",70052.414,623
"1957",70046.14,623
"1958",70041.69,623
"1959",70022.12,623
"1960",69988.97,623
"1961",69982.7,622
"1962",69978.414,622
"1963",69961.766,622
"1964",69950.79,622
"1965",69920.555,622
"1966",69911.7,622
"1967",69908.48,621
"1968",69864.695,620
"1969",69856.47,620
"1970",69855.48,620
"1971",69851.28,620
"1972",69838.65,620
"1973",69825.45,620
"1974",69824.42,620
"1975",69822.86,620
"1976",69809.74,620
"1977",69801.305,620
"1978",69796.58,620
"1979",69769.41,620
"1980",69745.49,619
"1981",69721.27,619
"1982",69720.484,619
"1983",69716.32,619
"1984",69713.55,619
"1985",69661.805,619
"1986",69625.48,619
"1987",69623.25,619
"1988",69553.664,619
"1989",69541.43,619
"1990",69528.47,619
"1991",69511.07,619
"1992",69368.43,619
"1993",69348.5,619
"1994",69336.11,619
"1995",69313.695,619
"1996",69266.31,619
"1997",69253.27,619
"1998",69229.83,619
"1999",69187.87,619
"2000",69159.95,619
"2001",69115.62,619
"2002",69086.625,619
"2003",69070.57,619
"2004",69054.74,619
"2005",69051.93,618
"2006",69017.34,618
"2007",68947.4,618
"2008",68946.95,618
"2009",68892.47,618
"2010",68861.734,618
"2011",68837.39,618
"2012",68817.28,618
"2013",68814.85,618
"2014",68807.91,618
"2015",68782.09,617
"2016",68762.52,617
"2017",68749.805,617
"2018",68661.16,617
"2019",68642.51,617
"2020",68588.914,617
"2021",68572.72,617
"2022",68548.91,617
"2023",68506.23,617
"2024",68490.914,617
"2025",68413.13,617
"2026",68407.914,617
"2027",68390.914,617
"2028",68370.46,617
"2029",68277.64,616
"2030",68268.6,616
"2031",68259.625,616
"2032",68250.81,616
"2033",68249.97,616
"2034",68241.46,616
"2035",68217.88,616
"2036",68201.79,616
"2037",68196.86,616
"2038",68188.93,616
"2039",68184.06,616
"2040",68180.66,616
"2041",68180.2,616
"2042",68159.164,616
"2043",68151.12,616
"2044",68128.67,616
"2045",68080.8,616
"2046",68077.016,616
"2047",68025.23,616
"2048",68003.5,615
"2049",67979.625,615
"2050",67977.78,615
"2051",67970.55,615
"2052",67939.836,615
"2053",67930.61,615
"2054",67916.12,615
"2055",67898.3,614
"2056",67872.38,614
"2057",67843.43,613
"2058",67830.91,613
"2059",67737.445,613
"2060",67658.625,612
"2061",67654.35,612
"2062",67638.92,612
"2063",67631.39,612
"2064",67583.9,612
"2065",67567.89,611
"2066",67434.66,611
"2067",67422.18,611
"2068",67384.164,610
"2069",67315.586,609
"2070",67300.67,609
"2071",67284.29,609
"2072",67279.22,609
"2073",67271.1,609
"2074",67254.47,609
"2075",67231.54,609
"2076",67195.44,609
"2077",67168.74,609
"2078",67134.016,609
"2079",67119.94,609
"2080",67116.03,609
"2081",67113.96,609
"2082",67076.734,609
"2083",67042.266,609
"2084",67039.33,609
"2085",67031.91,609
"2086",67025.8,609
"2087",66990.23,609
"2088",66989.414,609
"2089",66969.45,609
"2090",66938.2,609
"2091",66899.46,609
"2092",66724.7,609
"2093",66677.41,609
"2094",66635.1,608
"2095",66629.73,607
"2096",66597.96,607
"2097",66582.86,606
"2098",66572.27,606
"2099",66498.99,606
"2100",66489.67,606
"2101",66461.72,606
"2102",66452.125,606
"2103",66433.195,605
"2104",66420.11,604
"2105",66398.88,604
"2106",66396.75,604
"2107",66381.25,603
"2108",66364.766,603
"2109",66292.1,603
"2110",66271.766,603
"2111",66270.22,603
"2112",66255.445,603
"2113",66225.26,603
"2114",66216.28,603
"2115",66163.445,603
"2116",66159.03,603
"2117",66144.75,603
"2118",66143.62,603
"2119",66119.555,602
"2120",66117.8,602
"2121",66046.11,602
"2122",66035.31,602
"2123",66000.695,602
"2124",65982.67,602
"2125",65929.375,602
"2126",65920.51,601
"2127",65879.7,601
"2128",65857.516,601
"2129",65848.19,601
"2130",65839.43,601
"2131",65829.86,601
"2132",65807.28,600
"2133",65798.06,600
"2134",65770.96,599
"2135",65737.04,599
"2136",65718.21,599
"2137",65710.23,599
"2138",65698.195,599
"2139",65692.79,599
"2140",65688.336,599
"2141",65674.29,599
"2142",65661.93,599
"2143",65572.93,599
"2144",65538.3,599
"2145",65537.1,599
"2146",65506.96,599
"2147",65506.266,599
"2148",65494.504,599
"2149",65477.22,599
"2150",65424.13,599
"2151",65414.9,599
"2152",65391.39,599
"2153",65373.703,599
"2154",65344.63,599
"2155",65334.438,598
"2156",65326.574,598
"2157",65314.848,598
"2158",65297.133,598
"2159",65296.566,598
"2160",65281.21,598
"2161",65279.207,597
"2162",65267.227,596
"2163",65245.137,595
"2164",65221.117,594
"2165",65152.117,594
"2166",65143.395,594
"2167",65131.395,594
"2168",65038.703,594
"2169",65018.438,594
"2170",65001.367,594
"2171",64959.695,594
"2172",64933.164,594
"2173",64857.418,594
"2174",64843.113,594
"2175",64837.555,594
"2176",64829.29,594
"2177",64805.312,594
"2178",64761.62,594
"2179",64729.027,594
"2180",64728.21,594
"2181",64708.28,593
"2182",64704.63,593
"2183",64649.25,593
"2184",64645.89,593
"2185",64640.72,592
"2186",64628.96,592
"2187",64573.97,592
"2188",64552.895,592
"2189",64548.875,592
"2190",64540.43,592
"2191",64472.77,592
"2192",64448.33,592
"2193",64442.156,592
"2194",64429.598,592
"2195",64410.92,592
"2196",64405.355,592
"2197",64399.855,592
"2198",64351.8,591
"2199",64348.32,591
"2200",64347.914,591
"2201",64301.99,591
"2202",64296.223,591
"2203",64291.57,591
"2204",64263.13,591
"2205",64258.86,590
"2206",64190.55,590
"2207",64149.92,590
"2208",64142.707,590
"2209",64127.836,590
"2210",64108.58,590
"2211",64097.12,590
"2212",64090.844,590
"2213",64089.64,590
"2214",64088.773,589
"2215",64066.086,589
"2216",64051.55,588
"2217",64050.227,588
"2218",64023.367,588
"2219",64020.188,588
"2220",64019.656,588
"2221",63975.195,587
"2222",63942.18,587
"2223",63890.164,587
"2224",63841.785,587
"2225",63817.387,587
"2226",63784.207,586
"2227",63750.406,585
"2228",63745.848,585
"2229",63744.387,585
"2230",63724.363,585
"2231",63702.38,584
"2232",63683.1,584
"2233",63639.156,584
"2234",63614.75,584
"2235",63601.75,584
"2236",63598.465,584
"2237",63591.49,584
"2238",63590.477,584
"2239",63569.387,584
"2240",63552.383,584
"2241",63514.71,584
"2242",63512.965,584
"2243",63511.29,584
"2244",63508.67,584
"2245",63503.605,583
"2246",63492.848,582
"2247",63487.04,582
"2248",63482.125,582
"2249",63470.793,582
"2250",63435.926,582
"2251",63430.742,582
"2252",63389.89,582
"2253",63309.258,582
"2254",63270.156,582
"2255",63261.414,582
"2256",63239.16,582
"2257",63226.82,581
"2258",63219.27,581
"2259",63208.637,580
"2260",63196.766,580
"2261",63193.97,580
"2262",63188.633,580
"2263",63148.777,580
"2264",63143.562,580
"2265",63140.29,580
"2266",63121.26,580
"2267",63089.46,580
"2268",63063.047,580
"2269",63007.918,580
"2270",62972.164,580
"2271",62953.676,580
"2272",62946.707,580
"2273",62943.727,580
"2274",62940.844,580
"2275",62939.83,580
"2276",62933.4,580
"2277",62923.453,580
"2278",62906.445,580
"2279",62872.625,580
"2280",62851.08,580
"2281",62800.07,580
"2282",62775.203,580
"2283",62763.285,580
"2284",62745.008,580
"2285",62676.46,580
"2286",62670.81,580
"2287",62669.254,580
"2288",62661.547,579
"2289",62653.72,579
"2290",62627.258,579
"2291",62624.406,579
"2292",62557.88,579
"2293",62552.07,579
"2294",62530.67,578
"2295",62497.055,578
"2296",62486.688,578
"2297",62455.22,578
"2298",62453.176,578
"2299",62418.965,578
"2300",62371.29,578
"2301",62355.71,578
"2302",62348.742,578
"2303",62345.855,578
"2304",62331.098,578
"2305",62330.875,578
"2306",62229.344,578
"2307",62224.293,578
"2308",62193.81,577
"2309",62153.91,577
"2310",62135.453,576
"2311",62127.805,576
"2312",62121.277,576
"2313",62086.164,576
"2314",62062.957,576
"2315",62062.54,576
"2316",62053.22,576
"2317",61970.48,576
"2318",61961.906,576
"2319",61958.6,575
"2320",61953.89,575
"2321",61939.21,575
"2322",61899.57,575
"2323",61889.383,574
"2324",61828.84,574
"2325",61825.656,573
"2326",61810.96,573
"2327",61800.812,573
"2328",61791.465,573
"2329",61785.027,573
"2330",61746.25,573
"2331",61680.664,573
"2332",61674.258,573
"2333",61663.68,572
"2334",61639.797,571
"2335",61630.562,571
"2336",61618.727,571
"2337",61602.36,571
"2338",61591.6,571
"2339",61579.65,571
"2340",61577.184,570
"2341",61570.977,570
"2342",61561.527,570
"2343",61540.047,570
"2344",61535.766,570
"2345",61534.773,570
"2346",61525.1,570
"2347",61498.496,570
"2348",61493.996,570
"2349",61470.99,570
"2350",61413.95,570
"2351",61399.938,570
"2352",61360.227,570
"2353",61357.71,570
"2354",61320.973,570
"2355",61262.28,570
"2356",61219.504,570
"2357",61214.164,570
"2358",61213.414,570
"2359",61207.164,570
"2360",61199.617,570
"2361",61196.83,570
"2362",61194.81,570
"2363",61165.35,570
"2364",61130.26,570
"2365",61106.727,570
"2366",61097.64,570
"2367",61064.438,570
"2368",61035.832,570
"2369",61002.402,570
"2370",60955.09,570
"2371",60938.42,570
"2372",60874.484,570
"2373",60862.695,570
"2374",60856.086,569
"2375",60817.25,569
"2376",60780.246,569
"2377",60775.24,569
"2378",60772.996,568
"2379",60766.473,568
"2380",60765.57,568
"2381",60763.562,568
"2382",60736.23,568
"2383",60734.02,568
"2384",60728.15,568
"2385",60720.676,568
"2386",60713.266,568
"2387",60700.43,568
"2388",60697.914,568
"2389",60677.16,568
"2390",60666.867,568
"2391",60643.594,568
"2392",60639.1,568
"2393",60621.22,568
"2394",60599.15,568
"2395",60575.582,568
"2396",60566.93,568
"2397",60565.91,568
"2398",60560.36,568
"2399",60543.258,567
"2400",60528.25,567
"2401",60516.883,567
"2402",60513.105,567
"2403",60466.844,567
"2404",60455.953,567
"2405",60446.027,567
"2406",60433.438,567
"2407",60420.734,566
"2408",60420.516,566
"2409",60380.887,566
"2410",60367.562,566
"2411",60362.484,565
"2412",60344.918,565
"2413",60245.703,565
"2414",60199.29,564
"2415",60177.684,564
"2416",60169.652,564
"2417",60165.28,564
"2418",60164.28,564
"2419",60093.48,564
"2420",60071.402,564
"2421",60062.234,564
"2422",60055.844,564
"2423",60035.164,564
"2424",60031.78,564
"2425",60018.62,564
"2426",60010.633,564
"2427",59978.188,564
"2428",59978.086,564
"2429",59967.113,564
"2430",59959.867,563
"2431",59950.367,563
"2432",59929.05,563
"2433",59928.594,563
"2434",59826.82,562
"2435",59800.31,562
"2436",59776.066,562
"2437",59775.355,562
"2438",59765.586,562
"2439",59719.176,562
"2440",59677.5,562
"2441",59630.113,562
"2442",59594.816,562
"2443",59582.094,562
"2444",59580.895,562
"2445",59547.887,562
"2446",59547.07,562
"2447",59528.336,562
"2448",59508.066,562
"2449",59473.887,562
"2450",59457.125,561
"2451",59401.477,561
"2452",59400.906,561
"2453",59396.93,561
"2454",59395.664,561
"2455",59383.312,560
"2456",59376.785,560
"2457",59376.46,560
"2458",59321.98,560
"2459",59312.094,560
"2460",59292.42,560
"2461",59291.613,560
"2462",59291.164,560
"2463",59137.832,560
"2464",59115.734,560
"2465",59111.977,560
"2466",59085.016,560
"2467",59064.133,560
"2468",59050.75,560
"2469",58993.45,559
"2470",58963.24,559
"2471",58951.086,559
"2472",58916.555,558
"2473",58908.97,557
"2474",58813.99,557
"2475",58801.18,557
"2476",58739.38,557
"2477",58711.7,557
"2478",58702.164,556
"2479",58698.766,556
"2480",58697.637,556
"2481",58680.586,556
"2482",58647.812,556
"2483",58601.086,556
"2484",58598.297,556
"2485",58572.594,556
"2486",58566.625,556
"2487",58562.77,556
"2488",58544.797,556
"2489",58515.637,556
"2490",58485.37,556
"2491",58470.09,556
"2492",58460.89,556
"2493",58443.777,556
"2494",58425.117,556
"2495",58402.09,556
"2496",58378.324,555
"2497",58374.89,555
"2498",58363.113,555
"2499",58323.113,555
"2500",58238.695,555
"2501",58211.707,555
"2502",58117.875,554
"2503",58113.805,553
"2504",58100.68,552
"2505",58069.42,552
"2506",58064.766,552
"2507",58012.484,552
"2508",58010.7,552
"2509",57982.582,552
"2510",57969.48,551
"2511",57961.797,551
"2512",57939.074,551
"2513",57930.438,551
"2514",57924.17,551
"2515",57848.383,551
"2516",57825.59,551
"2517",57811.19,551
"2518",57789.035,551
"2519",57774.07,551
"2520",57765.844,551
"2521",57759.832,551
"2522",57747.562,551
"2523",57719.203,551
"2524",57714.79,551
"2525",57706.17,551
"2526",57646.76,551
"2527",57608.92,550
"2528",57591.4,550
"2529",57579.938,550
"2530",57569.703,550
"2531",57543.95,550
"2532",57531.664,550
"2533",57515.18,550
"2534",57514.562,550
"2535",57493.96,550
"2536",57484.36,550
"2537",57481.703,550
"2538",57473.883,550
"2539",57458.414,550
"2540",57451.656,550
"2541",57419.426,550
"2542",57371.215,549
"2543",57325.883,549
"2544",57311.953,549
"2545",57280.992,548
"2546",57237.35,548
"2547",57218.66,547
"2548",57201.082,547
"2549",57201.04,547
"2550",57198.227,547
"2551",57191.67,547
"2552",57186.926,547
"2553",57174.715,547
"2554",57167.977,547
"2555",57167.945,547
"2556",57143.58,547
"2557",57118.816,546
"2558",57111.867,545
"2559",57087.996,545
"2560",57072.367,545
"2561",57061.82,545
"2562",57005.016,545
"2563",56995.895,545
"2564",56978.82,545
"2565",56971.816,545
"2566",56952.594,545
"2567",56865.79,545
"2568",56847.656,544
"2569",56846.938,544
"2570",56814.96,544
"2571",56810.664,544
"2572",56792.93,544
"2573",56783.92,544
"2574",56780.938,544
"2575",56778.496,544
"2576",56752.82,543
"2577",56750.547,543
"2578",56715.734,543
"2579",56710.797,543
"2580",56707.547,543
"2581",56706.625,543
"2582",56613.93,543
"2583",56566.816,543
"2584",56556.035,543
"2585",56511.355,543
"2586",56498.383,543
"2587",56494.04,542
"2588",56485.02,542
"2589",56450.74,541
"2590",56441.55,541
"2591",56427.38,541
"2592",56353.4,540
"2593",56350.72,540
"2594",56350.18,540
"2595",56331.46,539
"2596",56299.406,539
"2597",56285.727,539
"2598",56279.24,539
"2599",56278.453,539
"2600",56247.227,539
"2601",56243.586,539
"2602",56236.473,539
"2603",56231.516,538
"2604",56224.46,538
"2605",56218.59,538
"2606",56160.723,538
"2607",56159.53,538
"2608",56135.26,538
"2609",56128.89,538
"2610",56096.633,538
"2611",56094.984,538
"2612",56091.457,538
"2613",56063.254,538
"2614",56053.062,538
"2615",56052.58,537
"2616",56038.668,536
"2617",56031.7,535
"2618",56031.53,535
"2619",56019.42,535
"2620",56001.97,535
"2621",56001.523,535
"2622",55993.746,535
"2623",55974.07,535
"2624",55950.85,535
"2625",55940.79,535
"2626",55923.258,534
"2627",55880.742,534
"2628",55816,534
"2629",55803.35,534
"2630",55792.82,534
"2631",55752.86,534
