"","cutoff_index","TP_ALL"
"173",0.999478640170312,5869
"174",0.999438031330127,5868
"175",0.999432874090452,5867
"176",0.999431132386461,5866
"177",0.99940106735099,5865
"178",0.999388060047743,5864
"179",0.999364974557522,5863
"180",0.999361219961093,5862
"181",0.999345229408431,5862
"182",0.999345098951169,5861
"183",0.999344290528144,5860
"184",0.999340709479814,5859
"185",0.999321022745486,5858
"186",0.999308401170949,5857
"187",0.999304054688853,5856
"188",0.999300296119563,5855
"189",0.999290861477575,5854
"190",0.999289048511605,5853
"191",0.999274055764252,5852
"192",0.999246443661222,5851
"193",0.999244137174856,5851
"194",0.999242372904143,5850
"195",0.999232233758169,5850
"196",0.999224311707505,5850
"197",0.999212066877294,5849
"198",0.999206012816317,5848
"199",0.999204721257686,5847
"200",0.999186439420337,5846
"201",0.99917874451015,5845
"202",0.999172107709164,5844
"203",0.99915494163793,5843
"204",0.999132394934217,5842
"205",0.999112115162736,5841
"206",0.999094345991212,5840
"207",0.999093721378395,5839
"208",0.999084635478197,5838
"209",0.999083480384043,5837
"210",0.999058502635087,5836
"211",0.999024325024943,5835
"212",0.999013316021232,5834
"213",0.999011345178184,5833
"214",0.999002917655395,5832
"215",0.998978901007924,5831
"216",0.998949904332195,5830
"217",0.998943555911161,5829
"218",0.99893238391661,5829
"219",0.998917319257645,5828
"220",0.998913370287368,5828
"221",0.998892541929413,5827
"222",0.998869906353714,5826
"223",0.998825496023081,5825
"224",0.998811148116578,5825
"225",0.998787451452639,5824
"226",0.998778146709139,5824
"227",0.998778000168056,5823
"228",0.99871380435313,5822
"229",0.998713056670802,5821
"230",0.998690966490018,5821
"231",0.998665246348447,5820
"232",0.99865559226438,5819
"233",0.998651235623835,5818
"234",0.998605480683516,5817
"235",0.998574952229715,5816
"236",0.998565379815933,5815
"237",0.998557904881002,5814
"238",0.998540463041323,5813
"239",0.998534422337441,5812
"240",0.998526843047708,5812
"241",0.99851512926031,5811
"242",0.998514040561639,5810
"243",0.998508982588021,5809
"244",0.998496808962857,5808
"245",0.998471673384131,5808
"246",0.998464164493456,5807
"247",0.998416723506842,5807
"248",0.998373772445111,5807
"249",0.998351055958041,5806
"250",0.99833815710302,5805
"251",0.998334755086931,5804
"252",0.998324547658772,5803
"253",0.998320089451463,5802
"254",0.998283155106034,5801
"255",0.998244500751171,5800
"256",0.998233291343703,5799
"257",0.998227932418631,5798
"258",0.998222243451263,5797
"259",0.998221098897437,5796
"260",0.998192887129478,5795
"261",0.99818007991011,5794
"262",0.998170633948988,5793
"263",0.998156453217788,5792
"264",0.998144357122309,5791
"265",0.998124499714531,5791
"266",0.998115665333996,5790
"267",0.998090068350572,5789
"268",0.998079518368014,5788
"269",0.998066444225485,5788
"270",0.998031256745854,5787
"271",0.99802000326124,5786
"272",0.997957111476926,5785
"273",0.997951776283869,5784
"274",0.997922652348235,5783
"275",0.997922284322929,5782
"276",0.997901172932604,5782
"277",0.997874191168796,5781
"278",0.997862524858495,5780
"279",0.997855929083275,5779
"280",0.997844281577118,5778
"281",0.997820967998776,5777
"282",0.997800226292908,5776
"283",0.99779232320953,5775
"284",0.997778278695913,5774
"285",0.997765311427983,5774
"286",0.997759989070634,5773
"287",0.997666409154581,5772
"288",0.997644382250596,5771
"289",0.99761686621137,5770
"290",0.997556138247822,5769
"291",0.997550285460136,5768
"292",0.997520549699242,5767
"293",0.997476945925993,5766
"294",0.997467529758794,5765
"295",0.997464404838689,5764
"296",0.997446498730485,5763
"297",0.997435077072738,5762
"298",0.997425181138249,5762
"299",0.997412000374274,5761
"300",0.997375739275591,5761
"301",0.997362532464992,5760
"302",0.997361603151407,5759
"303",0.997301194005531,5759
"304",0.997274761828561,5759
"305",0.997259899339901,5758
"306",0.997240619697795,5758
"307",0.997191706291872,5757
"308",0.997190148925831,5756
"309",0.997179639241392,5756
"310",0.997155768371156,5755
"311",0.997111719253833,5754
"312",0.99710966403733,5753
"313",0.997089940251824,5752
"314",0.99705894485003,5751
"315",0.997047468441234,5750
"316",0.99702138261145,5749
"317",0.997007552243903,5749
"318",0.996951495397606,5748
"319",0.996946772880588,5747
"320",0.996929057989317,5746
"321",0.996927824552183,5745
"322",0.996926497194823,5744
"323",0.996925745971953,5743
"324",0.996902100809994,5742
"325",0.996852161989793,5741
"326",0.99673445124321,5740
"327",0.996716498066032,5739
"328",0.996693951215084,5739
"329",0.996649703622056,5738
"330",0.996648850465733,5737
"331",0.996637015579778,5736
"332",0.996569169379605,5735
"333",0.996484882834387,5734
"334",0.996456066770846,5734
"335",0.996436730388164,5733
"336",0.996398386471759,5732
"337",0.99637628320976,5731
"338",0.996361993069226,5730
"339",0.99632611314009,5730
"340",0.996308492240086,5729
"341",0.99621931766696,5728
"342",0.996195644718515,5727
"343",0.996145758865295,5726
"344",0.99607942606657,5725
"345",0.995989494278682,5724
"346",0.995941020320858,5723
"347",0.995873086086966,5722
"348",0.995841839856834,5722
"349",0.995826264533313,5721
"350",0.995821177828435,5720
"351",0.995815831314334,5720
"352",0.99573068036357,5719
"353",0.995700649651492,5718
"354",0.99567623228713,5717
"355",0.995674058378005,5716
"356",0.995612886929915,5715
"357",0.995609161748757,5714
"358",0.995509993070812,5713
"359",0.995485175051795,5713
"360",0.995477356103953,5712
"361",0.995468884203633,5711
"362",0.995381338074321,5710
"363",0.995361568068197,5709
"364",0.995345211061762,5708
"365",0.995323441774499,5707
"366",0.99532060316455,5706
"367",0.995253068527646,5705
"368",0.995252657792671,5705
"369",0.995244451699974,5704
"370",0.995226990048815,5703
"371",0.995124529718174,5702
"372",0.995120878822405,5702
"373",0.99511194629507,5701
"374",0.995107134299245,5700
"375",0.995092376786019,5699
"376",0.995031523185924,5698
"377",0.995012885945857,5697
"378",0.994954665297816,5696
"379",0.994942519616223,5695
"380",0.994921309564149,5694
"381",0.994909802078802,5693
"382",0.994883334673803,5692
"383",0.994869891975949,5691
"384",0.994824805852396,5691
"385",0.994824366969748,5691
"386",0.994782773451358,5690
"387",0.994766331032735,5690
"388",0.994720001161458,5689
"389",0.994691170295492,5689
"390",0.99468906570209,5689
"391",0.994637203181477,5688
"392",0.994480193554714,5687
"393",0.99442306898741,5686
"394",0.994397931404038,5685
"395",0.994380836929949,5684
"396",0.99434806978047,5683
"397",0.99427547420685,5682
"398",0.994232063876808,5681
"399",0.994223961662407,5680
"400",0.994217360187664,5679
"401",0.994124415196768,5678
"402",0.99401929473197,5677
"403",0.994019092411075,5677
"404",0.994013820224008,5676
"405",0.993948722096388,5675
"406",0.993900262375825,5674
"407",0.993897806281288,5674
"408",0.993868530244734,5673
"409",0.99386115847629,5672
"410",0.993849378573133,5671
"411",0.993840517914566,5670
"412",0.993755800692756,5669
"413",0.993724408818988,5669
"414",0.993715189794367,5669
"415",0.993694750563071,5668
"416",0.993647794574907,5667
"417",0.993531602060915,5666
"418",0.993500516208738,5665
"419",0.993490256694349,5664
"420",0.993473121210288,5663
"421",0.993396762842917,5662
"422",0.993322112934328,5661
"423",0.993284953087366,5660
"424",0.993276986135196,5659
"425",0.993253865669337,5659
"426",0.993240351226525,5658
"427",0.993235717802184,5657
"428",0.99321270277439,5656
"429",0.993000965785692,5655
"430",0.992994179010111,5654
"431",0.992961582507202,5653
"432",0.992869682104051,5652
"433",0.992719362551643,5651
"434",0.992682783772562,5650
"435",0.992662600642681,5649
"436",0.992641833667949,5648
"437",0.992634265943137,5647
"438",0.992591453861734,5646
"439",0.992555282981,5645
"440",0.992538002921293,5644
"441",0.992460861506019,5643
"442",0.992431868323463,5643
"443",0.992414622157307,5642
"444",0.992399192493199,5641
"445",0.992382198744014,5640
"446",0.99230916140047,5639
"447",0.992246188669048,5638
"448",0.992200263652432,5637
"449",0.992155840239467,5636
"450",0.992142664157649,5635
"451",0.992138657462388,5635
"452",0.992045566394694,5634
"453",0.991910746183545,5633
"454",0.99190036052753,5632
"455",0.991882885941405,5631
"456",0.99185207978444,5630
"457",0.991812489511592,5630
"458",0.991796661938796,5629
"459",0.991708855587101,5628
"460",0.991565964795946,5627
"461",0.991531820516381,5626
"462",0.99152261532368,5625
"463",0.991485221910175,5625
"464",0.991467962270667,5624
"465",0.991415260169806,5623
"466",0.991376618210561,5622
"467",0.991313737135667,5621
"468",0.991269992115356,5620
"469",0.991232558063392,5619
"470",0.991191229701812,5618
"471",0.9911352728412,5618
"472",0.991133056699763,5617
"473",0.990920655154651,5616
"474",0.990791930633423,5615
"475",0.990791247152998,5615
"476",0.990754535466862,5614
"477",0.990745536506535,5613
"478",0.99070771091685,5612
"479",0.990579385406243,5611
"480",0.99055288907598,5610
"481",0.990410719116996,5609
"482",0.99035727879574,5609
"483",0.990219063646729,5609
"484",0.990215466473903,5608
"485",0.989923609281332,5607
"486",0.989915407882694,5606
"487",0.989831748637779,5605
"488",0.989779456186866,5604
"489",0.989777270587536,5603
"490",0.989726190851119,5602
"491",0.989583856824828,5601
"492",0.989546791503585,5600
"493",0.98952661087338,5600
"494",0.989430487486096,5599
"495",0.989409290636786,5599
"496",0.98938056235863,5598
"497",0.989333333915504,5597
"498",0.989249052323762,5596
"499",0.989221365332917,5595
"500",0.989213802569416,5594
"501",0.989169886238598,5593
"502",0.989167591357643,5592
"503",0.989143898424254,5591
"504",0.989094274349743,5590
"505",0.98909111056568,5589
"506",0.989080063946959,5588
"507",0.989010268678739,5587
"508",0.988981492447546,5586
"509",0.988980842580687,5586
"510",0.988915538826932,5585
"511",0.98885448626501,5585
"512",0.988789579360359,5584
"513",0.988767850374845,5583
"514",0.988750861992515,5582
"515",0.988739956278455,5581
"516",0.988470743448243,5580
"517",0.988418331150631,5579
"518",0.988332902152873,5578
"519",0.988058198289506,5577
"520",0.988014624006239,5576
"521",0.987917269250127,5576
"522",0.987913897722043,5575
"523",0.987887710272116,5574
"524",0.98757021078538,5574
"525",0.987481404768094,5573
"526",0.987478406081087,5572
"527",0.987438030653196,5571
"528",0.987415625869778,5571
"529",0.987309005056043,5570
"530",0.987171181812602,5569
"531",0.987119490617623,5569
"532",0.986947624956456,5569
"533",0.986831052427051,5568
"534",0.986769032503167,5567
"535",0.986637056118255,5566
"536",0.986521666570778,5565
"537",0.986461941481574,5564
"538",0.986381808035349,5564
"539",0.986347490688098,5563
"540",0.986317792434021,5562
"541",0.986274443715488,5561
"542",0.986265917717202,5560
"543",0.986222757068863,5559
"544",0.986044490245507,5559
"545",0.98602608297662,5558
"546",0.985927182543319,5557
"547",0.985885110738785,5556
"548",0.985855087712652,5556
"549",0.985832103300849,5555
"550",0.985649425554466,5554
"551",0.985647222289461,5553
"552",0.985532934098369,5552
"553",0.985493052702275,5551
"554",0.985395172837018,5550
"555",0.985380746148502,5549
"556",0.985303694891893,5548
"557",0.985103766022178,5548
"558",0.985070962230663,5547
"559",0.984974772634711,5546
"560",0.984948722447669,5545
"561",0.98494307428861,5544
"562",0.98487910336387,5543
"563",0.984863486179597,5542
"564",0.984741644024883,5542
"565",0.984597131661271,5541
"566",0.984534547934231,5540
"567",0.984507310549447,5539
"568",0.984498466257074,5538
"569",0.984272173995996,5537
"570",0.98416611173826,5536
"571",0.98410582620149,5535
"572",0.98406828745084,5535
"573",0.984064804995272,5534
"574",0.984000911427948,5533
"575",0.983899658192396,5532
"576",0.983796718513164,5532
"577",0.983652482961858,5532
"578",0.983619890808016,5531
"579",0.983589003891299,5530
"580",0.983487133891968,5529
"581",0.983465505353175,5528
"582",0.983452377493612,5527
"583",0.983440078734677,5527
"584",0.983434548210653,5526
"585",0.983310056972679,5525
"586",0.98324831397601,5524
"587",0.983126463992859,5523
"588",0.982954115077944,5523
"589",0.982878395316758,5522
"590",0.982839221509097,5522
"591",0.982812269554471,5521
"592",0.982772849730338,5520
"593",0.982715132448002,5519
"594",0.982533783406585,5518
"595",0.982515702615275,5518
"596",0.982341079648338,5518
"597",0.982215660551641,5518
"598",0.982011722123441,5517
"599",0.981985032718248,5516
"600",0.981770784071865,5515
"601",0.981755744504017,5514
"602",0.981646336939717,5513
"603",0.98152669826015,5512
"604",0.981422384033599,5512
"605",0.981420064350973,5512
"606",0.981410826271462,5511
"607",0.981343808936266,5510
"608",0.981318154492608,5509
"609",0.981138696996488,5508
"610",0.98084966232227,5507
"611",0.980830699435974,5506
"612",0.980628480003717,5505
"613",0.980556329035078,5504
"614",0.980522631833891,5503
"615",0.980492231956887,5502
"616",0.98036480632326,5501
"617",0.980242331682823,5500
"618",0.980208150056339,5500
"619",0.980129459121492,5500
"620",0.980100693109666,5499
"621",0.980059201334916,5498
"622",0.980027855004746,5497
"623",0.980005990831705,5496
"624",0.979798923943858,5495
"625",0.979706381420445,5494
"626",0.97970185718011,5493
"627",0.979654087431568,5492
"628",0.979627323389781,5491
"629",0.979501033848737,5490
"630",0.979321316591751,5489
"631",0.979234659478852,5489
"632",0.97911380760036,5488
"633",0.978980366331911,5488
"634",0.978944241209369,5487
"635",0.978878657208192,5487
"636",0.978809872823884,5486
"637",0.978805016932665,5485
"638",0.978777363414157,5485
"639",0.978676154885032,5484
"640",0.978414739198336,5483
"641",0.978252336841728,5482
"642",0.978178901797212,5482
"643",0.978013024797721,5481
"644",0.978012805102187,5481
"645",0.977806579791599,5480
"646",0.977642514469781,5479
"647",0.977395137182541,5478
"648",0.977266234923148,5477
"649",0.977078167558673,5476
"650",0.977068332655276,5476
"651",0.976933564373835,5476
"652",0.976852225597014,5475
"653",0.97668939386739,5474
"654",0.976438984892891,5473
"655",0.976347951710311,5472
"656",0.976341949076834,5472
"657",0.976084686542538,5471
"658",0.976076809935392,5470
"659",0.975970116764006,5469
"660",0.975845828132418,5469
"661",0.97580203138207,5468
"662",0.975675962074294,5467
"663",0.975477767221478,5466
"664",0.975141127825277,5465
"665",0.974866668437154,5464
"666",0.974859198973416,5463
"667",0.974737295751008,5462
"668",0.974676179683062,5461
"669",0.974644470963311,5461
"670",0.974268529398758,5460
"671",0.974150978430898,5459
"672",0.974124493661715,5459
"673",0.974104521114749,5458
"674",0.974038479187109,5457
"675",0.97378421593414,5457
"676",0.973239834817915,5456
"677",0.973170252732508,5455
"678",0.973120430526969,5455
"679",0.973112669843843,5454
"680",0.972924048044404,5453
"681",0.972824641005735,5452
"682",0.972804683669044,5451
"683",0.972667013808183,5450
"684",0.972546736210941,5450
"685",0.972398389601144,5449
"686",0.972188626321574,5449
"687",0.972172199467486,5448
"688",0.972160304004742,5447
"689",0.97209230385077,5446
"690",0.97206233041092,5445
"691",0.972039253426152,5444
"692",0.97202512930179,5444
"693",0.971995267650447,5443
"694",0.971914675418157,5442
"695",0.971911324749504,5441
"696",0.97166465361694,5440
"697",0.971622463216797,5439
"698",0.971607892614546,5438
"699",0.97155470575508,5437
"700",0.971438889145621,5436
"701",0.971435613396096,5435
"702",0.971422642517539,5434
"703",0.971335725413277,5433
"704",0.971053393015086,5432
"705",0.970779200897903,5432
"706",0.97072913426448,5431
"707",0.97071806029649,5430
"708",0.970241189900305,5430
"709",0.969981992065868,5429
"710",0.969954542245436,5428
"711",0.969500297076067,5427
"712",0.969149254287315,5427
"713",0.968965939011836,5427
"714",0.968849088570225,5426
"715",0.968635029988759,5426
"716",0.968613794059449,5425
"717",0.968366441769663,5424
"718",0.967990852566539,5423
"719",0.967964524500903,5423
"720",0.967857595010379,5422
"721",0.967781910236448,5422
"722",0.967721075417942,5421
"723",0.967665219294221,5420
"724",0.967657585178149,5419
"725",0.967522686745728,5419
"726",0.967311822588874,5419
"727",0.967125436918403,5419
"728",0.966736290787155,5418
"729",0.966517658006058,5418
"730",0.966443637026093,5417
"731",0.966440541946672,5416
"732",0.966369934333038,5415
"733",0.965983586224342,5414
"734",0.965970161689393,5413
"735",0.965943985399246,5412
"736",0.965921833925095,5412
"737",0.965883287236861,5412
"738",0.965679258268645,5411
"739",0.964914168771628,5410
"740",0.964856948050706,5409
"741",0.964827934347742,5408
"742",0.964823512734689,5407
"743",0.964505735533454,5406
"744",0.964470268307414,5405
"745",0.96393408596805,5405
"746",0.963931758814478,5404
"747",0.963887001090188,5403
"748",0.963853261357196,5402
"749",0.963823765249758,5401
"750",0.963621301934416,5400
"751",0.96360304670537,5399
"752",0.963506533186468,5398
"753",0.963341847688591,5397
"754",0.963288553427523,5396
"755",0.963196506772778,5395
"756",0.962827121118169,5394
"757",0.962701663827065,5393
"758",0.962694088931746,5392
"759",0.962223618402901,5391
"760",0.962098694473899,5390
"761",0.961535677047133,5389
"762",0.96142004939528,5388
"763",0.961089852357927,5387
"764",0.960812349930529,5386
"765",0.960746099041953,5385
"766",0.960742637870235,5385
"767",0.960734279575261,5384
"768",0.960686136774442,5383
"769",0.960412268556637,5382
"770",0.960393609394699,5381
"771",0.960231381287751,5380
"772",0.96018362278504,5379
"773",0.960029001582485,5378
"774",0.959846205041194,5377
"775",0.959524550355699,5377
"776",0.959381458559203,5376
"777",0.959370430957235,5375
"778",0.959294234843092,5374
"779",0.959155372707581,5373
"780",0.958680609637902,5372
"781",0.958598662326464,5371
"782",0.95848781501195,5370
"783",0.958451066186439,5369
"784",0.958352835129181,5368
"785",0.958314768396485,5367
"786",0.958287892074926,5366
"787",0.958214261733084,5365
"788",0.958115362318883,5364
"789",0.957926846706061,5364
"790",0.957574635056147,5363
"791",0.957302965936117,5362
"792",0.957302482310499,5361
"793",0.957282654360865,5360
"794",0.95727555677317,5359
"795",0.957215605510893,5358
"796",0.956814263318925,5357
"797",0.956742357138165,5356
"798",0.956546958939951,5356
"799",0.956497185008826,5355
"800",0.956424376045916,5354
"801",0.956363261962312,5354
"802",0.955921831292722,5353
"803",0.955421272472775,5352
"804",0.955167460552371,5351
"805",0.955010325608176,5350
"806",0.954881155907867,5349
"807",0.954704106326087,5348
"808",0.95458768234246,5347
"809",0.954555807999068,5346
"810",0.954456466774316,5345
"811",0.954376786669034,5344
"812",0.954182729914854,5343
"813",0.953911103003558,5342
"814",0.953886515784596,5341
"815",0.953857057735802,5340
"816",0.953831595295625,5339
"817",0.953649327095773,5338
"818",0.953260856743395,5337
"819",0.953218911146521,5336
"820",0.952993023294239,5336
"821",0.952945933086599,5335
"822",0.952935964467644,5335
"823",0.952778603160242,5334
"824",0.952724862291975,5334
"825",0.952710543093107,5333
"826",0.95266498973328,5332
"827",0.952660939454104,5331
"828",0.952575276280783,5330
"829",0.952359546019761,5329
"830",0.951945556020087,5328
"831",0.95183784439795,5327
"832",0.951765138692134,5326
"833",0.951709259929168,5325
"834",0.95157267914834,5325
"835",0.951544685626127,5324
"836",0.951404024741832,5323
"837",0.95136183480818,5322
"838",0.951252548452758,5321
"839",0.95121570956177,5320
"840",0.951213151118914,5320
"841",0.951085696705133,5319
"842",0.950915936519899,5318
"843",0.950787227514754,5317
"844",0.950578942213116,5316
"845",0.950506750732951,5315
"846",0.950284025004485,5315
"847",0.949780287110351,5314
"848",0.949662564068333,5313
"849",0.949653016928145,5312
"850",0.949501296804003,5311
"851",0.949449231458782,5310
"852",0.949093451578722,5309
"853",0.948901177656419,5309
"854",0.948258008213928,5308
"855",0.948218843116609,5308
"856",0.947955071129311,5307
"857",0.947812233497694,5306
"858",0.947623617398753,5305
"859",0.947217144915671,5304
"860",0.947178284059346,5303
"861",0.9471403560738,5303
"862",0.947130627800939,5302
"863",0.946831934717431,5301
"864",0.946753816368598,5301
"865",0.946444814422158,5300
"866",0.94623313273136,5299
"867",0.946221891058774,5298
"868",0.945863065875079,5297
"869",0.945638927617561,5297
"870",0.945635478151464,5297
"871",0.945615656523229,5296
"872",0.945564818385148,5295
"873",0.945537507947875,5294
"874",0.9455102935845,5293
"875",0.94513909809392,5292
"876",0.945007494597482,5292
"877",0.944503742765513,5292
"878",0.944244772392684,5291
"879",0.944012482269217,5290
"880",0.944007186877181,5289
"881",0.943736966893435,5288
"882",0.943319273010466,5288
"883",0.942613912331448,5287
"884",0.942567794147904,5287
"885",0.942535594234528,5286
"886",0.942361957997225,5285
"887",0.942352410051932,5284
"888",0.942334812553259,5283
"889",0.941765627535666,5282
"890",0.941681962362747,5281
"891",0.941425432251677,5280
"892",0.9413980770681,5279
"893",0.941366866303732,5278
"894",0.941281269478893,5277
"895",0.941256709076724,5276
"896",0.941199543195684,5276
"897",0.940832577133422,5275
"898",0.940730710665738,5274
"899",0.940477233132721,5274
"900",0.940375710309175,5273
"901",0.940065887000216,5272
"902",0.939981474429902,5271
"903",0.939975681854832,5270
"904",0.939579590695187,5270
"905",0.939101218914132,5269
"906",0.939063096773416,5268
"907",0.938958390366185,5267
"908",0.93888861526085,5266
"909",0.938389651405639,5265
"910",0.938234723865643,5264
"911",0.938224109711753,5263
"912",0.938107818890557,5262
"913",0.938064379594501,5261
"914",0.937955136049135,5260
"915",0.9378824114354,5259
"916",0.937647316786779,5258
"917",0.93756167490142,5258
"918",0.937384327641216,5258
"919",0.937308140914197,5258
"920",0.93709826302298,5258
"921",0.937035707390205,5257
"922",0.936678501553913,5257
"923",0.936560671604432,5257
"924",0.936179354532254,5256
"925",0.936074936792438,5256
"926",0.936053490740347,5256
"927",0.935843778233893,5256
"928",0.935663275559659,5256
"929",0.935389244571208,5256
"930",0.934769815698158,5255
"931",0.9347042880994,5254
"932",0.934372250974064,5253
"933",0.933980506006066,5252
"934",0.933939659980695,5251
"935",0.933929623750322,5250
"936",0.933760331009632,5249
"937",0.933267657066334,5248
"938",0.932949037408742,5247
"939",0.9326834866638,5246
"940",0.93257200783035,5245
"941",0.932090548338215,5244
"942",0.932019700734939,5244
"943",0.931826777277837,5243
"944",0.931698387728474,5242
"945",0.93145504746543,5241
"946",0.931104849857545,5241
"947",0.930982783412017,5240
"948",0.93095142223472,5239
"949",0.930455956149241,5239
"950",0.930391561733172,5238
"951",0.930189090210787,5237
"952",0.929912223523106,5236
"953",0.929715432316329,5236
"954",0.929582037982768,5236
"955",0.929477558668926,5235
"956",0.929370140308794,5234
"957",0.929353374591149,5233
"958",0.929286635021707,5233
"959",0.9292558230686,5232
"960",0.929180952520487,5231
"961",0.929046932885442,5230
"962",0.928954847065719,5229
"963",0.928896974366708,5229
"964",0.928887511762338,5228
"965",0.928718199972262,5227
"966",0.928659675020563,5226
"967",0.928598004471757,5225
"968",0.928165799036791,5224
"969",0.928044664792922,5223
"970",0.927975194645098,5223
"971",0.927901931652128,5222
"972",0.927868151075974,5222
"973",0.927751877459776,5221
"974",0.927718747540359,5220
"975",0.92759745011212,5219
"976",0.927457239804362,5218
"977",0.927373894055683,5217
"978",0.927334498849894,5216
"979",0.927280063415113,5215
"980",0.92715544946476,5214
"981",0.926682736748052,5213
"982",0.925892542426048,5212
"983",0.925769808023826,5211
"984",0.925610914648195,5210
"985",0.925593015410123,5209
"986",0.925572261939577,5208
"987",0.925286664640524,5207
"988",0.925243830010844,5206
"989",0.925227234031731,5205
"990",0.92520160704651,5204
"991",0.925175644529306,5203
"992",0.92494342162864,5202
"993",0.924203768858197,5201
"994",0.924024586926823,5200
"995",0.924019897082371,5199
"996",0.923314672733684,5199
"997",0.922816750918814,5198
