"","cutoffIndex","data_presision_All"
"1",664925.25,0.857672020833851
"2",634424.56,0.857794231151407
"3",527634.4,0.857773965259028
"4",520531.03,0.857896224944467
"5",511706.84,0.85801851948655
"6",485895.72,0.858140848900187
"7",484550.22,0.858263213200296
"8",479493.56,0.858385612401802
"9",474458.9,0.85850804651964
"10",460963.75,0.858630515568752
"11",445522.3,0.858753019564089
"12",431258.12,0.858875558520611
"13",428027.3,0.858998132453288
"14",424024.9,0.858978006580388
"15",408560.38,0.859100630134181
"16",387269.25,0.859223288703265
"17",383942.4,0.859345982302642
"18",376895.4,0.85932589461117
"19",375776.56,0.859305801181177
"20",362584.25,0.859285702010204
"21",361111.75,0.859265597095791
"22",358817.28,0.859245486435475
"23",356435.97,0.859368288418347
"24",354955.12,0.859348186687419
"25",352460.22,0.859328079209034
"26",347864.34,0.859307965980727
"27",346549.47,0.859287847000031
"28",345734.62,0.859267722264478
"29",345580,0.859247591771598
"30",343547.44,0.859227455518921
"31",342879.84,0.859207313503973
"32",339529.97,0.859330268183597
"33",339066.22,0.859310135117931
"34",329724,0.859289996288434
"35",325300.6,0.859413015613271
"36",324192.47,0.859392885747524
"37",318455.44,0.859515955040585
"38",316795,0.859495834152165
"39",313734.47,0.859475707499274
"40",312698.2,0.859455575079433
"41",311489.1,0.85957872389198
"42",311351.28,0.85955860046491
"43",310778.38,0.859681799345252
"44",310074.06,0.859805033546373
"45",308293.66,0.859928303083465
"46",300140.62,0.860051607971729
"47",299249.47,0.860031537931571
"48",296440.94,0.860154892998352
"49",294464.44,0.860278283456057
"50",293212.78,0.860401709319918
"51",293159.5,0.860381677997106
"52",290365.25,0.860361640924776
"53",290238.72,0.860341598100451
"54",288737.66,0.860321549521654
"55",287828.03,0.860445070201794
"56",286595.3,0.860568626355993
"57",284660.88,0.86054860174424
"58",283458.3,0.86052857137994
"59",283132.47,0.860652192779023
"60",281692.88,0.860632171542641
"61",279900.2,0.860612144552204
"62",278276.4,0.860735831262779
"63",268237.4,0.860859553530839
"64",267820.2,0.860839550591726
"65",267386.3,0.86081954190051
"66",267272.5,0.860943329580913
"67",266725.4,0.86092333006007
"68",264766.62,0.86104716828183
"69",262256.78,0.861027177945228
"70",259155.2,0.861151066746028
"71",258999.92,0.861131085607554
"72",258183.06,0.861111098717457
"73",257809.95,0.861091106073253
"74",256557.69,0.861215075421608
"75",256540,0.861195091991431
"76",256397.31,0.861319112020174
"77",255326.7,0.861299137817959
"78",254447.4,0.861279157861147
"79",253535.97,0.861259172147253
"80",251704.36,0.861239180673787
"81",251383.58,0.861219183438259
"82",250979.53,0.861199180438178
"83",250791.55,0.861323326202633
"84",250571.97,0.861303332449491
"85",249955.78,0.861283332930305
"86",249936.78,0.861263327642583
"87",248295.47,0.861243316583826
"88",248163.62,0.861223299751539
"89",248109.25,0.861203277143222
"90",247997.45,0.861183248756374
"91",247969.38,0.861163214588495
"92",247454.67,0.861143174637079
"93",246471.78,0.861267491536488
"94",246051.95,0.861247460854065
"95",245598.75,0.861227424386608
"96",245179.39,0.861207382131609
"97",244289.66,0.861187334086562
"98",244039.12,0.861167280248956
"99",243654.98,0.861147220616281
"100",243478.6,0.861127155186024
"101",243420.73,0.861107083955672
"102",242847.97,0.861231557368726
"103",241774.16,0.861211495428488
"104",241130.72,0.861336019934413
"105",240763.86,0.861315967298395
"106",240743.34,0.861295908861789
"107",237853.94,0.861275844622077
"108",237807.03,0.861400450500572
"109",237606.94,0.861380395581242
"110",236691.06,0.861505052655498
"111",236678.9,0.861629745815172
"112",236392.88,0.86160971537913
"113",236231.72,0.861589679143048
"114",234523.03,0.861569637104407
"115",233805.02,0.861549589260687
"116",233338.97,0.861529535609364
"117",233308.66,0.861509476147914
"118",232999.75,0.861489410873813
"119",232945.16,0.861469339784534
"120",231400.25,0.861594190411678
"121",231356.02,0.86157412869149
"122",230528.72,0.861554061154624
"123",229677.67,0.86153398779855
"124",229524.3,0.861513908620738
"125",229077.28,0.861493823618654
"126",228408.44,0.861473732789763
"127",228205.56,0.86145363613153
"128",227351.39,0.861433533641417
"129",226431.69,0.861413425316885
"130",226026.47,0.861393311155395
"131",225679.34,0.861373191154403
"132",224716.36,0.861353065311367
"133",223642.56,0.861478134725161
"134",223569.47,0.861603240464664
"135",223094.53,0.861583139265314
"136",222984.3,0.861563032225987
"137",222053.75,0.861542919344139
"138",221991.53,0.861522800617222
"139",221327.6,0.861502676042687
"140",221324.5,0.861482545617986
"141",221018.44,0.861462409340567
"142",220991.64,0.861442267207876
"143",220974.53,0.861567531458957
"144",220641.52,0.861692832145247
"145",220548.4,0.861672714739306
"146",220165.98,0.861652591480178
"147",219809.1,0.861777959235007
"148",219588.34,0.861903363476377
"149",218844.66,0.862028804220218
"150",217955.5,0.86215428148247
"151",217486.94,0.862134213682716
"152",216513.61,0.862114140039107
"153",216496.88,0.862094060549089
"154",216118.3,0.862073975210108
"155",216098.31,0.862053884019608
"156",216060.62,0.862033786975032
"157",215193.56,0.862159392945368
"158",214905.11,0.86213930541913
"159",214669.08,0.862264963383399
"160",214443.94,0.862244885390016
"161",213946.6,0.862224801542137
"162",213914.38,0.862204711837202
"163",213463.16,0.862184616272647
"164",213233.47,0.862164514845909
"165",212824.12,0.862290286472789
"166",211018.44,0.862416094799882
"167",210779.97,0.862396018351145
"168",210091.22,0.862521878830679
"169",209917,0.862647776052434
"170",209685.38,0.862627724633172
"171",209631.7,0.862607667358626
"172",209051,0.862587604226232
"173",208782.52,0.862567535233423
"174",208748.67,0.86254746037763
"175",206979.44,0.862527379656284
"176",206411.5,0.862653406448664
"177",205803.17,0.862633335340737
"178",205289.78,0.862759414458354
"179",204683.92,0.862739352978521
"180",203675.17,0.862719285632759
"181",203382.05,0.862845432623988
"182",202721.8,0.862971616511091
"183",201910.8,0.863097837310255
"184",200147.92,0.863077810662993
"185",199610.53,0.86320408393264
"186",199032.08,0.86318406697126
"187",198976.05,0.863164044150973
"188",198926.75,0.86329038549048
"189",198925.81,0.863416763820571
"190",198520.31,0.863396766275304
"191",198298.62,0.863376762873382
"192",198082.03,0.863356753612233
"193",197678.03,0.863483215709928
"194",196739.14,0.863463216181318
"195",195869.2,0.863443210792041
"196",195479.3,0.863423199539519
"197",195312.94,0.863403182421176
"198",195085.08,0.86338315943443
"199",194972.16,0.863363130576702
"200",194925.28,0.863489723409242
"201",194820.14,0.863616353371222
"202",194600.88,0.863596349903251
"203",194254.64,0.863723032657723
"204",194166.95,0.863849752584364
"205",193669.73,0.863829774558624
"206",193203.83,0.863809790669067
"207",192984.72,0.86378980091311
"208",192692.84,0.863769805288171
"209",192659.94,0.863749803791663
"210",192581.95,0.863729796421001
"211",192021.72,0.863709783173597
"212",191998.27,0.86368976404686
"213",191627.38,0.8636697390382
"214",191622.62,0.863649708145023
"215",191418.34,0.863629671364737
"216",191120.12,0.863756601061778
"217",190909.42,0.863736574103534
"218",190796.23,0.863863556838231
"219",190425.95,0.863843539717048
"220",190302.81,0.863823516708478
"221",190214.58,0.863803487809921
"222",189159.95,0.863783453018778
"223",188698.95,0.863763412332449
"224",188563.64,0.863890511125802
"225",188241.42,0.86387048029624
"226",188239.53,0.863850443570055
"227",188162.61,0.863830400944643
"228",187837.28,0.863957584452921
"229",187806.95,0.8639375517017
"230",187477.89,0.863917513049816
"231",187470.8,0.863897468494661
"232",187431.31,0.863877418033627
"233",187369.33,0.864004702165836
"234",187296.25,0.864132023811789
"235",187178.45,0.864111999055092
"236",187026.84,0.864239374053075
"237",186853.47,0.864219359218349
"238",186760.94,0.864199338481284
"239",186591.03,0.864326782711594
"240",185867.3,0.864306771912879
"241",185685.16,0.86443426959088
"242",185440.08,0.864414268745732
"243",185200.5,0.864394261998019
"244",185200.2,0.864521829035982
"245",185096.34,0.864649433732112
"246",185064.78,0.864629452839837
"247",184967.75,0.864757111106495
"248",184774.22,0.864884807074944
"249",184602.94,0.865012540761888
"250",184317.11,0.865140312184043
"251",184270.83,0.865120389051257
"252",184009.6,0.865100460031022
"253",184003.98,0.865228301090168
"254",183989.06,0.865208382128165
"255",183935.1,0.865188457277333
"256",183523.39,0.86516852653506
"257",183392.31,0.865148589898734
"258",183352.06,0.865276532604606
"259",183297,0.865256606045606
"260",183234.5,0.865236673591173
"261",182775.8,0.865364686116812
"262",182491.66,0.865344763756366
"263",182323.84,0.865324835499114
"264",181917.95,0.865304901342438
"265",181897.98,0.865284961283716
"266",181615.95,0.865413075726783
"267",181546.66,0.865393145781236
"268",181243.86,0.865373209932269
"269",180948.6,0.865353268177259
"270",180827.14,0.86533332051358
"271",180603.67,0.865461537035686
"272",180208.98,0.865441599504422
"273",180114.94,0.865421656063115
"274",179846.88,0.865549942698637
"275",179800.98,0.865530009406523
"276",179581.66,0.865658350153346
"277",179512.06,0.865638427025976
"278",179054.19,0.865618497988453
"279",179014.52,0.865598563038146
"280",178568,0.865726990122745
"281",178269.64,0.865855455321925
"282",177588.34,0.865983958652657
"283",177491.95,0.865964066113046
"284",177368.95,0.8659441676671
"285",177148.1,0.865924263312186
"286",176986.75,0.865904353045673
"287",176922.9,0.865884436864927
"288",176680.78,0.865864514767313
"289",176602.6,0.865844586750192
"290",176571.3,0.865824652810926
"291",175370.08,0.865804712946876
"292",175199.44,0.865933399733451
"293",174802.7,0.865913470106831
"294",174736.88,0.865893534554066
"295",174586.75,0.865873593072512
"296",174505.7,0.866002366656717
"297",174468.98,0.866131178549291
"298",174294.92,0.866111263521106
"299",174269.86,0.866091342566711
"300",174255.84,0.866071415683461
"301",174203.34,0.866051482868708
"302",174128.64,0.866031544119804
"303",174034.9,0.866160475418186
"304",173934.19,0.866140546960385
"305",173843.84,0.86612061256708
"306",173277.33,0.86624961474159
"307",173090.08,0.866229690656492
"308",172878.58,0.866209760634539
"309",172723.89,0.866189824673077
"310",172688.84,0.86616988276945
"311",172633.88,0.866149934921003
"312",172406.55,0.866129981125075
"313",171943.31,0.866110021379007
"314",171915.72,0.866090055680136
"315",171761.3,0.866219226454598
"316",171162.22,0.866199271088913
"317",171001.12,0.866179309769069
"318",170833.53,0.8661593424924
"319",170805.97,0.86613936925624
"320",170618.23,0.866119390057919
"321",170460.69,0.866099404894769
"322",170189.3,0.866079413764117
"323",169812.45,0.866059416663291
"324",169665.12,0.866039413589614
"325",169319.4,0.866019404540412
"326",169206.6,0.866148777021978
"327",168791.67,0.86612877833365
"328",168336.38,0.866108773668428
"329",168281.06,0.866088763023632
"330",168184,0.866068746396581
"331",168174.11,0.86619822296011
"332",167792.03,0.866327738242707
"333",167229,0.866307748372847
"334",166946.16,0.866287752523366
"335",166813.81,0.866417339320608
"336",166715.45,0.866397353883941
"337",166578.97,0.866377362466297
"338",166568.44,0.86635736506499
"339",166122.92,0.866337361677333
"340",165778.77,0.866317352300638
"341",165625.53,0.866297336932215
"342",165112.16,0.866277315569372
"343",164843.97,0.86640705606699
"344",164660.22,0.866387045140997
"345",164465.34,0.866367028219221
"346",164357.31,0.866496840478022
"347",164331.97,0.866476834010537
"348",163741.1,0.866456821545911
"349",163530.14,0.866436803081445
"350",163519.38,0.866566703649675
"351",163504.58,0.866546695658319
"352",163238.73,0.866526681665767
"353",163172.84,0.866506661669317
"354",162659.19,0.866486635666267
"355",162628.22,0.866466603653914
"356",162544.66,0.866446565629553
"357",162242.1,0.866426521590477
"358",162180.81,0.866556576605275
"359",161996.34,0.866536543063556
"360",161909.67,0.866516503505758
"361",161881.3,0.86664663062552
"362",161816.73,0.866626601582658
"363",161812.06,0.866606566522359
"364",161641.73,0.866586525441909
"365",161189.53,0.866566478338595
"366",161167.8,0.866546425209702
"367",160673.67,0.866526366052512
"368",159997.06,0.866506300864307
"369",159915.48,0.866486229642366
"370",159642.48,0.866616528321556
"371",159556.4,0.8665964676403
"372",159076.52,0.866576400923941
"373",159060.14,0.866556328169756
"374",158834.28,0.866686715818737
"375",158543.06,0.866666653624279
"376",158350.48,0.866646585390629
"377",158210.98,0.866626511115061
"378",158079.33,0.866606430794844
"379",157702.25,0.86658634442725
"380",155936.17,0.866566252009544
"381",155909.88,0.866546153538994
"382",155873.31,0.866526049012865
"383",155442.25,0.866656608909799
"384",155441.17,0.866787208155708
"385",155385.61,0.866767130870126
"386",155373.84,0.8667470475317
"387",155351.25,0.866726958137691
"388",155349.33,0.866857646760289
"389",155311.72,0.866837567986162
"390",155264.31,0.866817483155091
"391",155096.4,0.866797392264333
"392",154844.22,0.866777295311145
"393",154578.52,0.866757192292784
"394",154334.02,0.866737083206503
"395",154110.2,0.866867911443503
"396",154081.53,0.866847813000486
"397",153851.4,0.866978697463707
"398",153725.45,0.867109621457118
"399",153673.8,0.867089550413993
"400",153538.16,0.867069473307108
"401",153523.2,0.867049390133715
"402",153458.39,0.867029300891065
"403",153404.06,0.867009205576406
"404",153051.19,0.866989104186984
"405",153009.52,0.866968996720045
"406",152605.28,0.866948883172832
"407",152454.88,0.867079980839559
"408",152448.3,0.86705987799365
"409",152388.73,0.867191032110255
"410",152318.36,0.867170939982285
"411",151625.72,0.867150841774083
"412",151600.48,0.867130737482888
"413",151481.78,0.867261981727532
"414",151386.64,0.867241888173753
"415",151357.78,0.867221788535628
"416",151290.95,0.867201682810392
"417",151268.11,0.867181570995281
"418",151205.86,0.867161453087527
"419",151117.44,0.867141329084361
"420",151050.2,0.867121198983012
"421",151018.83,0.867252600890247
"422",150945.2,0.867232481551493
"423",150938.36,0.867212356113198
"424",150667.77,0.867343831604854
"425",150389.95,0.867323716947328
"426",150126.62,0.867303596188905
"427",150082.5,0.867283469326809
"428",149968.94,0.867263336358262
"429",149925.03,0.867243197280485
"430",149808.42,0.86737479715668
"431",149243.47,0.867354668882157
"432",149236.28,0.867334534497047
"433",148954.88,0.867314393998567
"434",148704.88,0.867294247383932
"435",148654.2,0.867274094650355
"436",148228.72,0.86725393579505
"437",148159.22,0.867233770815224
"438",148148.81,0.867213599708089
"439",147997.7,0.867193422470849
"440",147778.12,0.867325214782292
"441",147721.23,0.867457047158276
"442",147719.56,0.867436897728232
"443",147637.56,0.867416742170948
"444",147445.27,0.867396580483629
"445",147395.7,0.867528503915916
