"","cutoff_index","TN_ALL"
"641",98338830000,190
"642",96499180000,190
"643",95961210000,190
"644",95201140000,191
"645",94718400000,191
"646",94646020000,191
"647",92772690000,191
"648",92555640000,191
"649",90118360000,191
"650",89746890000,191
"651",89384220000,192
"652",87987495000,192
"653",87514280000,192
"654",87307240000,193
"655",87121450000,193
"656",86007610000,194
"657",85935300000,194
"658",85425630000,194
"659",85405970000,194
"660",85183275000,194
"661",83953690000,194
"662",83937600000,195
"663",82989170000,195
"664",81515130000,196
"665",80931530000,196
"666",80684200000,196
"667",80219210000,196
"668",79906590000,197
"669",79388170000,197
"670",77440300000,197
"671",76308140000,197
"672",75837776000,198
"673",75170040000,198
"674",74803945000,198
"675",73183110000,198
"676",72091670000,198
"677",71969325000,199
"678",71586680000,199
"679",7.1005e+10,199
"680",70755830000,199
"681",70392840000,199
"682",70242550000,199
"683",69758700000,199
"684",68754530000,199
"685",68731770000,199
"686",67642180000,199
"687",67573195000,199
"688",67194400000,199
"689",66419626000,200
"690",65632936000,200
"691",65553550000,200
"692",63344590000,200
"693",63335903000,200
"694",62925677000,200
"695",62559932000,200
"696",62117224000,200
"697",61692080000,200
"698",61200503000,201
"699",61180230000,201
"700",61078860000,201
"701",60935164000,201
"702",60867160000,201
"703",60823940000,201
"704",60794008000,201
"705",60597514000,201
"706",60234433000,201
"707",59999113000,202
"708",59183985000,202
"709",58803716000,202
"710",57381660000,202
"711",56952615000,203
"712",56393510000,203
"713",56153300000,203
"714",56030597000,203
"715",55383466000,203
"716",55324070000,203
"717",55308194000,203
"718",55012890000,203
"719",54916350000,204
"720",54841480000,204
"721",54558945000,204
"722",54499460000,205
"723",54291520000,205
"724",53770863000,206
"725",53428900000,206
"726",52870115000,207
"727",51939960000,207
"728",51552305000,207
"729",51410944000,207
"730",51276580000,207
"731",51232707000,207
"732",51146134000,208
"733",51088024000,209
"734",51077540000,209
"735",50810618000,209
"736",50696670000,209
"737",50140530000,209
"738",50125080000,209
"739",49963600000,209
"740",49431930000,209
"741",49425793000,209
"742",49407310000,210
"743",49295320000,210
"744",47983407000,210
"745",47908418000,211
"746",47664734000,211
"747",47478297000,211
"748",47285715000,212
"749",47073124000,212
"750",46967670000,212
"751",46555517000,212
"752",46511235000,212
"753",46460776000,212
"754",45605010000,212
"755",44658123000,213
"756",44613850000,213
"757",44603703000,213
"758",44502974000,213
"759",44500180000,213
"760",44466393000,213
"761",44246550000,214
"762",44096570000,214
"763",43652140000,214
"764",43280466000,214
"765",42669510000,215
"766",42543235000,215
"767",42386797000,215
"768",42356326000,215
"769",42311643000,215
"770",42196920000,215
"771",42107660000,215
"772",41789120000,215
"773",41124827000,215
"774",40783348000,216
"775",40401646000,217
"776",40322290000,217
"777",40321966000,218
"778",39260660000,218
"779",39095990000,218
"780",38880338000,219
"781",38843600000,219
"782",38651728000,219
"783",38473613000,219
"784",38247870000,220
"785",38175396000,220
"786",37881080000,221
"787",37315950000,222
"788",37117200000,223
"789",37058150000,223
"790",36800496000,223
"791",36715344000,223
"792",36647182000,223
"793",36611695000,224
"794",36585950000,225
"795",36580614000,225
"796",36494606000,226
"797",36159320000,226
"798",35590595000,227
"799",35471917000,228
"800",34847355000,228
"801",34602246000,228
"802",34399048000,229
"803",34220198000,229
"804",34085433000,229
"805",33767932000,230
"806",33535664000,230
"807",33507807000,230
"808",33475500000,230
"809",33463478000,230
"810",33301856000,231
"811",33177549000,231
"812",33132184000,232
"813",32715956000,232
"814",32526893000,232
"815",32466889000,233
"816",32424972000,234
"817",32129931000,235
"818",31992990000,235
"819",31782722000,235
"820",31567147000,236
"821",31520481000,236
"822",31134992000,236
"823",31030792000,237
"824",31030137000,237
"825",30898582000,237
"826",30671968000,237
"827",30619517000,237
"828",30443813000,237
"829",30305507000,237
"830",29922982000,237
"831",29905662000,238
"832",29840497000,238
"833",28779086000,239
"834",28752100000,239
"835",28744602000,239
"836",28602446000,239
"837",28586918000,239
"838",28559340000,239
"839",28308111000,239
"840",28209443000,239
"841",28066892000,239
"842",27981808000,239
"843",27733942000,239
"844",27691050000,239
"845",27542503000,240
"846",27504398000,240
"847",27194733000,240
"848",27150565000,241
"849",27079549000,241
"850",26943754000,241
"851",26714989000,241
"852",26602344000,242
"853",26442433000,242
"854",26415393000,242
"855",26331054000,242
"856",26328080000,242
"857",26213503000,242
"858",26064746000,243
"859",26047054000,243
"860",26028970000,243
"861",25851818000,243
"862",25529074000,243
"863",25512819000,243
"864",25492017000,243
"865",25487976000,243
"866",25252960000,243
"867",25196690000,243
"868",25171513000,244
"869",25094083000,244
"870",24948435000,244
"871",24847900000,244
"872",24767890000,244
"873",24414810000,244
"874",24305600000,244
"875",24033760000,244
"876",23874611000,245
"877",23805755000,246
"878",23690058000,246
"879",23418171000,247
"880",22687169000,247
"881",22525500000,247
"882",22498180000,247
"883",21992468000,248
"884",21979392000,248
"885",21847542000,249
"886",21610244000,249
"887",21594640000,250
"888",21379700000,250
"889",21107472000,251
"890",20947026000,251
"891",20937388000,251
"892",20787067000,251
"893",20694985000,251
"894",20561910000,251
"895",20544307000,252
"896",20284310000,253
"897",20262060000,253
"898",20213496000,253
"899",20127226000,253
"900",20113582000,254
"901",19909260000,254
"902",19738083000,254
"903",19623383000,254
"904",19266544000,254
"905",19242582000,255
"906",19163417000,255
"907",19015205000,255
"908",18924208000,256
"909",18905434000,257
"910",18608683000,257
"911",18527035000,257
"912",18008588000,257
"913",17998754000,257
"914",17957820000,257
"915",17904550000,257
"916",17785848000,258
"917",17691378000,258
"918",17671651000,259
"919",17622776000,260
"920",17553056000,260
"921",17355661000,260
"922",17345466000,260
"923",17185802000,260
"924",17165953000,261
"925",16904806000,262
"926",16807102000,262
"927",16678185000,263
"928",16496732000,263
"929",16455547000,263
"930",16453573000,263
"931",16439058000,263
"932",16411577000,263
"933",16378470000,264
"934",16137765000,265
"935",15906493000,265
"936",15902668000,266
"937",15805766000,266
"938",15667116000,266
"939",15661401000,266
"940",15636080000,266
"941",15572618000,267
"942",15221751000,267
"943",15185280000,267
"944",15155657000,267
"945",15017632000,267
"946",15005227000,267
"947",14842837000,267
"948",14739639000,268
"949",14688570000,268
"950",14253826000,268
"951",14163325000,269
"952",14134075000,269
"953",14089702000,269
"954",13890930000,269
"955",13835882000,269
"956",13724671000,269
"957",13471973000,269
"958",13346201000,269
"959",13168657000,270
"960",13068045000,270
"961",13019203000,271
"962",12940509000,271
"963",12837518000,271
"964",12821920000,272
"965",12650104000,272
"966",12646961000,272
"967",12567845000,273
"968",12496579000,273
"969",12487590000,273
"970",12486640000,273
"971",12398027000,273
"972",12390332000,273
"973",12238262000,273
"974",12160410000,273
"975",12151492000,273
"976",12054159000,273
"977",11974768000,273
"978",11970158000,273
"979",11966027000,273
"980",11905450000,273
"981",11763134000,273
"982",11713637000,274
"983",11679364000,275
"984",11613067000,275
"985",11604460000,275
"986",11554970000,275
"987",11540347000,275
"988",11522138000,275
"989",11516428000,275
"990",11490647000,275
"991",11407086000,275
"992",11333947000,275
"993",11314973000,275
"994",11260996000,275
"995",11260865000,275
"996",11172646000,275
"997",11164472000,275
"998",11145886000,275
"999",11110085000,275
"1000",11096354000,275
"1001",11093775000,275
"1002",11092803000,276
"1003",11086237000,276
"1004",11078225000,277
"1005",11053337000,277
"1006",10974096000,277
"1007",10958538000,277
"1008",10927369000,277
"1009",10843872000,277
"1010",10840467000,277
"1011",10641620000,277
"1012",10497194000,277
"1013",10481145000,278
"1014",10478700000,278
"1015",10427801000,278
"1016",10352132000,278
"1017",10303711000,278
"1018",10294337000,278
"1019",10265078000,278
"1020",10225700000,278
"1021",10102662000,279
"1022",10096169000,279
"1023",10079162000,280
"1024",10070092000,281
"1025",10035364000,281
"1026",10029551000,281
"1027",10027536000,281
"1028",9955908000,281
"1029",9950830000,281
"1030",9926586000,281
"1031",9922016000,281
"1032",9889946000,281
"1033",9880624000,282
"1034",9860508000,282
"1035",9827272000,282
"1036",9803959000,282
"1037",9554438000,282
"1038",9548026000,282
"1039",9526990000,283
"1040",9458301000,283
"1041",9291094000,283
"1042",9244979000,283
"1043",9217432000,284
"1044",9036078000,284
"1045",9000663000,285
"1046",8981466000,285
"1047",8971444000,285
"1048",8929731000,285
"1049",8925298000,286
"1050",8892383000,286
"1051",8861030000,287
"1052",8812875000,288
"1053",8791049000,288
"1054",8785750000,288
"1055",8700531000,289
"1056",8664187000,289
"1057",8570112500,289
"1058",8530679300,289
"1059",8517519400,289
"1060",8516911000,290
"1061",8502669300,290
"1062",8496237600,291
"1063",8482944500,291
"1064",8478295000,291
"1065",8474297300,291
"1066",8464731600,292
"1067",8457203000,292
"1068",8431003000,293
"1069",8382665000,293
"1070",8376145400,293
"1071",8269437000,293
"1072",8214936600,294
"1073",8178987500,295
"1074",8161824000,295
"1075",8133451300,295
"1076",8111098400,295
"1077",8067514400,295
"1078",8052473000,295
"1079",8042934000,295
"1080",8031689000,295
"1081",8007478300,295
"1082",8005794300,295
"1083",7896674300,295
"1084",7847602000,295
"1085",7825661400,295
"1086",7772273000,295
"1087",7766486500,295
"1088",7721016000,295
"1089",7713850000,296
"1090",7685353000,297
"1091",7678396400,297
"1092",7654377000,298
"1093",7645690000,299
"1094",7643740700,299
"1095",7637692000,299
"1096",7549279700,299
"1097",7486570500,300
"1098",7377538000,300
"1099",7358312000,301
"1100",7327831600,302
"1101",7261019600,302
"1102",7252268500,302
"1103",7224261000,302
"1104",7194862000,302
"1105",7105805300,303
"1106",7085603000,303
"1107",7065334000,303
"1108",7019207700,303
"1109",6990824400,304
"1110",6964436000,304
"1111",6908970500,305
"1112",6846294500,305
"1113",6825042000,305
"1114",6823482000,305
"1115",6793479000,305
"1116",6754227000,305
"1117",6754180600,306
"1118",6709076500,306
"1119",6702604000,306
"1120",6665366500,307
"1121",6592356400,307
"1122",6580164000,307
"1123",6541795000,307
"1124",6516439000,307
"1125",6496805400,308
"1126",6474738700,308
"1127",6269400000,308
"1128",6228800000,308
"1129",6193516500,308
"1130",6191970300,309
"1131",6181857000,309
"1132",6140022300,309
"1133",6109804000,309
"1134",6098016000,309
"1135",6083252700,309
"1136",6081195500,309
"1137",6040101000,309
"1138",6016873500,309
"1139",6015056400,309
"1140",6012004400,309
"1141",6011803000,309
"1142",5967843000,309
"1143",5902548000,309
"1144",5890281500,309
"1145",5887897600,310
"1146",5877635000,310
"1147",5866489000,310
"1148",5862454000,310
"1149",5844267000,310
"1150",5825492500,310
"1151",5817779000,310
"1152",5780252000,310
"1153",5766049000,310
"1154",5764155400,310
"1155",5757048300,310
"1156",5737043500,310
"1157",5704400000,310
"1158",5683161000,310
"1159",5648022000,311
"1160",5575712300,311
"1161",5575676400,311
"1162",5571431000,311
"1163",5560851500,311
"1164",5533665000,311
"1165",5459557400,311
"1166",5457925600,311
"1167",5454213600,311
"1168",5400712000,311
"1169",5387209000,311
"1170",5330129400,311
"1171",5319095000,311
"1172",5313273300,311
"1173",5264899000,311
"1174",5238485500,311
"1175",5219341300,311
"1176",5195913700,311
"1177",5174536700,312
"1178",5167498000,312
"1179",5136079400,312
"1180",5097547300,312
"1181",5090697700,312
"1182",5048618000,312
"1183",5045389300,312
"1184",5038604000,313
"1185",5000009000,313
"1186",4992219000,313
"1187",4983678500,313
"1188",4955688400,313
"1189",4954385400,313
"1190",4938947600,314
"1191",4925435000,314
"1192",4907777000,314
"1193",4904835600,314
"1194",4875843600,314
"1195",4866424000,314
"1196",4865587000,314
"1197",4831135000,314
"1198",4814711300,314
"1199",4785194000,314
"1200",4781814000,314
"1201",4781625000,314
"1202",4777125400,315
"1203",4753731600,315
"1204",4745173000,316
"1205",4720669700,316
"1206",4630996000,316
"1207",4577180700,316
"1208",4568756000,316
"1209",4538309600,316
"1210",4501236700,316
"1211",4494231600,316
"1212",4459085000,316
"1213",4431098400,316
"1214",4397333500,317
"1215",4395204000,317
"1216",4385754600,317
"1217",4383483000,317
"1218",4360564700,317
"1219",4350687700,317
"1220",4336014000,317
"1221",4320677400,317
"1222",4289140700,317
"1223",4274260000,317
"1224",4260918500,317
"1225",4251825200,317
"1226",4190517200,317
"1227",4183898400,317
"1228",4182057200,317
"1229",4180479000,317
"1230",4172513300,317
"1231",4160321500,317
"1232",4152470000,317
"1233",4116680200,317
"1234",4110209300,317
"1235",4100137500,318
"1236",4090876700,318
"1237",4075923500,318
"1238",4071420400,318
"1239",4066473000,318
"1240",4055545900,319
"1241",4023271200,319
"1242",4020207600,319
"1243",4019190300,319
"1244",4016995000,319
"1245",3996335400,319
"1246",3989804300,319
"1247",3969222700,319
"1248",3939115000,319
