"","cutoff_index","TN_ALL"
"680",122799.66,176
"681",122757.414,176
"682",122703.88,176
"683",122702.33,176
"684",122611.37,176
"685",122579.07,176
"686",122542.305,176
"687",122090.72,176
"688",122023.28,176
"689",121982.51,176
"690",121926.1,176
"691",121785.086,176
"692",121687.086,176
"693",121623.875,176
"694",121547.31,177
"695",121544.6,177
"696",121517.63,177
"697",121426.57,177
"698",121391.83,177
"699",121280.914,177
"700",121256.69,177
"701",121188.49,177
"702",121100.055,177
"703",120903.305,177
"704",120881.734,177
"705",120731.695,177
"706",120622.12,177
"707",120415.445,177
"708",120315.34,177
"709",120219.016,177
"710",120212.34,177
"711",119930.41,177
"712",119813.41,177
"713",119749.766,177
"714",119691.6,177
"715",119564.09,178
"716",119434.03,178
"717",119271.78,179
"718",119138.766,179
"719",119135.27,179
"720",119015.53,179
"721",118980.66,180
"722",118773.64,180
"723",118755.6,180
"724",118621.72,180
"725",118579.85,180
"726",118483.95,180
"727",118392.85,180
"728",118388.27,180
"729",118371.94,180
"730",118349.55,180
"731",118288.7,180
"732",118266.766,180
"733",118190.195,180
"734",118156.47,180
"735",118145.05,181
"736",118138.14,181
"737",118093.805,181
"738",118078.64,181
"739",118076.49,181
"740",117890.93,181
"741",117877.47,181
"742",117764.984,181
"743",117657.84,181
"744",117458.4,181
"745",117351.13,181
"746",117215.99,181
"747",117193.78,181
"748",116983.016,181
"749",116909.836,181
"750",116905.5,182
"751",116880.28,182
"752",116481.09,183
"753",116460.68,183
"754",116444.46,183
"755",116334.41,184
"756",116312.06,184
"757",116229.25,184
"758",116143.25,185
"759",116072.805,185
"760",115985.2,185
"761",115977.734,186
"762",115973.29,186
"763",115915.25,186
"764",115915.16,186
"765",115900.1,186
"766",115879.08,186
"767",115846.99,187
"768",115797.75,187
"769",115763.47,187
"770",115759.664,187
"771",115663.17,187
"772",115637.89,187
"773",115489.87,187
"774",115415.625,187
"775",115358.78,188
"776",115242.49,188
"777",115023.92,188
"778",114814.65,188
"779",114696.55,188
"780",114620.08,188
"781",114551.3,189
"782",114535.75,190
"783",114517.1,190
"784",114409.39,191
"785",114399.766,191
"786",114347.664,191
"787",114339.125,191
"788",114212.78,192
"789",114203.42,192
"790",114202.65,192
"791",114134.84,193
"792",114130.25,193
"793",114090.41,193
"794",114058.414,193
"795",113964.48,193
"796",113749.94,193
"797",113715.164,193
"798",113704.16,193
"799",113663.59,193
"800",113660.79,193
"801",113548.93,193
"802",113372.3,194
"803",113278.79,195
"804",113083.305,196
"805",112870.12,196
"806",112850.44,196
"807",112778.14,197
"808",112772.17,197
"809",112705.39,197
"810",112613.875,197
"811",112530.95,197
"812",112390.8,197
"813",112048.234,197
"814",112038.055,198
"815",112035.164,198
"816",112016,198
"817",112011.06,198
"818",111874.59,198
"819",111861.234,198
"820",111797.984,198
"821",111761.14,198
"822",111687.02,198
"823",111639.055,198
"824",111565.625,198
"825",111446.04,198
"826",111354.09,198
"827",111274.31,198
"828",111175.66,199
"829",111098.305,199
"830",111064.36,199
"831",111032.766,200
"832",111017.78,201
"833",110944.31,201
"834",110933.72,201
"835",110878.586,201
"836",110855.734,201
"837",110776.125,201
"838",110690.125,201
"839",110676.91,201
"840",110656.58,201
"841",110621.83,201
"842",110545.21,201
"843",110530.96,201
"844",110452.26,201
"845",110452.1,201
"846",110444.92,201
"847",110322.97,201
"848",110295.86,201
"849",109982.65,202
"850",109962.72,202
"851",109908.81,202
"852",109851.805,203
"853",109778.8,203
"854",109747.14,203
"855",109604.2,203
"856",109579.9,203
"857",109549.375,203
"858",109513.15,204
"859",109495.12,204
"860",109263.7,204
"861",109257.48,205
"862",109189.78,205
"863",109166.86,206
"864",109097.72,206
"865",109083.56,207
"866",109060.92,207
"867",108911.67,208
"868",108823.87,209
"869",108730.79,209
"870",108394.95,209
"871",108330.3,209
"872",108273.55,209
"873",108125.414,209
"874",108115.47,209
"875",108101.17,209
"876",108035.28,209
"877",107940.65,210
"878",107892.9,210
"879",107766.984,211
"880",107728.375,212
"881",107676.3,213
"882",107655.26,213
"883",107655.18,213
"884",107638.28,213
"885",107536.81,213
"886",107478.41,213
"887",107422.086,213
"888",107404.36,213
"889",107339.84,213
"890",107323.92,213
"891",107168.85,213
"892",107111.734,213
"893",107059.45,213
"894",107040.52,213
"895",106934.37,213
"896",106915.41,214
"897",106871.88,214
"898",106827.81,214
"899",106749.74,214
"900",106668.74,214
"901",106627.31,214
"902",106443.77,215
"903",106441.82,215
"904",106354.98,215
"905",106251.23,215
"906",106181.016,215
"907",106174.695,216
"908",106132.12,216
"909",106034.58,217
"910",105970.17,217
"911",105963.5,217
"912",105888.37,217
"913",105805.516,218
"914",105564.5,218
"915",105558.266,219
"916",105452.71,220
"917",105414.83,221
"918",105347.664,221
"919",105342.266,221
"920",105328.21,222
"921",105230.36,222
"922",105200.59,222
"923",105199.984,222
"924",105134.19,222
"925",105022.11,222
"926",105019.78,222
"927",104866.02,222
"928",104840.83,223
"929",104724.14,223
"930",104701.36,223
"931",104472.59,224
"932",104405.53,224
"933",104389.65,224
"934",104382.125,225
"935",104123.984,225
"936",104012.75,225
"937",103984.2,225
"938",103944.7,225
"939",103944.37,225
"940",103912.57,225
"941",103910.89,225
"942",103910.11,225
"943",103909.234,225
"944",103616.94,225
"945",103609.09,225
"946",103605.68,226
"947",103524.59,226
"948",103406.94,226
"949",103325.46,226
"950",103292.43,227
"951",103219.37,227
"952",103204.99,227
"953",103200.836,227
"954",103184.1,228
"955",103161.766,228
"956",103124.52,228
"957",103102.055,228
"958",103075.695,228
"959",103073.3,228
"960",102794.66,228
"961",102767.445,228
"962",102695.695,228
"963",102636.625,228
"964",102558.04,228
"965",102488.95,228
"966",102487.11,228
"967",102443,228
"968",102237.61,228
"969",102218.484,228
"970",102187.79,228
"971",102159.5,228
"972",101982.53,228
"973",101843.86,228
"974",101794.52,228
"975",101726.91,229
"976",101709.83,229
"977",101709.39,229
"978",101683.125,229
"979",101672.19,229
"980",101671.9,229
"981",101659.21,229
"982",101575.75,229
"983",101424.6,229
"984",101393.48,229
"985",101341.44,229
"986",101307.46,229
"987",101280.42,229
"988",101265.94,230
"989",101221.33,230
"990",101205.37,230
"991",101167.34,230
"992",101093.7,230
"993",101052.4,230
"994",100986.66,231
"995",100954.04,232
"996",100871.2,232
"997",100842.02,232
"998",100808.41,232
"999",100777.55,233
"1000",100769.54,233
"1001",100754.22,233
"1002",100713.01,233
"1003",100680.836,233
"1004",100674.25,233
"1005",100548.76,233
"1006",100492.625,233
"1007",100477.42,233
"1008",100455.05,233
"1009",100440.1,233
"1010",100353.836,233
"1011",100201.28,233
"1012",100060.32,233
"1013",100013.555,233
"1014",99971,233
"1015",99965.11,233
"1016",99959.766,233
"1017",99958.26,233
"1018",99942.15,234
"1019",99936.75,235
"1020",99896.73,235
"1021",99838.9,235
"1022",99637.805,235
"1023",99540.77,235
"1024",99539.44,235
"1025",99517.516,235
"1026",99468.41,236
"1027",99439.26,236
"1028",99427.43,237
"1029",99426.92,237
"1030",99321.6,237
"1031",99274.586,237
"1032",99261,238
"1033",99210.35,238
"1034",99199.43,238
"1035",99148.14,238
"1036",99057.61,238
"1037",99017.9,238
"1038",98972.38,239
"1039",98952.75,239
"1040",98942.84,239
"1041",98839.43,239
"1042",98827.03,239
"1043",98801.445,239
"1044",98673.945,239
"1045",98648.32,239
"1046",98615.7,239
"1047",98534.3,239
"1048",98527.01,239
"1049",98481.586,239
"1050",98457.99,239
"1051",98415.59,240
"1052",98338.93,240
"1053",98335.81,240
"1054",98303.125,240
"1055",98217.84,240
"1056",98050.77,240
"1057",98004.766,240
"1058",97912.664,240
"1059",97887.51,240
"1060",97870.555,241
"1061",97855.81,241
"1062",97822.58,241
"1063",97643.35,241
"1064",97642.305,241
"1065",97611.43,241
"1066",97583.63,241
"1067",97528.805,241
"1068",97491.39,242
"1069",97470.17,243
"1070",97466.26,243
"1071",97369.23,244
"1072",97307.375,244
"1073",97293.234,244
"1074",97242.41,244
"1075",97200.27,245
"1076",97122.1,245
"1077",97110.94,245
"1078",97013.19,245
"1079",96968.58,245
"1080",96915.01,245
"1081",96893.52,246
"1082",96849.69,247
"1083",96813.14,247
"1084",96746.55,247
"1085",96728.39,247
"1086",96684.93,247
"1087",96681.18,248
"1088",96670.445,248
"1089",96644.664,248
"1090",96631.06,248
"1091",96545.82,248
"1092",96501.3,248
"1093",96498.37,249
"1094",96474.55,249
"1095",96465.484,250
"1096",96452.25,250
"1097",96438.875,250
"1098",96428.125,250
"1099",96370.555,250
"1100",96213.22,251
"1101",96132.47,251
"1102",96124.61,251
"1103",96091.34,251
"1104",96085.44,251
"1105",95971.29,252
"1106",95911.94,253
"1107",95796.664,253
"1108",95709.72,253
"1109",95689.29,253
"1110",95688.266,254
"1111",95687.53,255
"1112",95659.86,255
"1113",95627.45,255
"1114",95612.445,256
"1115",95585.82,256
"1116",95325.19,256
"1117",95320.664,256
"1118",95305.98,256
"1119",95239.63,256
"1120",95234.91,257
"1121",95192.21,257
"1122",95191.8,257
"1123",95017.65,257
"1124",95012.805,257
"1125",94992.45,257
"1126",94973.84,257
"1127",94955.36,257
"1128",94912.4,257
"1129",94874.96,257
"1130",94827.375,257
"1131",94789.33,257
"1132",94783.9,257
"1133",94714.36,258
"1134",94566.71,258
"1135",94469.02,258
"1136",94336.375,258
"1137",94275.81,258
"1138",94242.2,258
"1139",94227.695,258
"1140",94205.25,258
"1141",94178.19,258
"1142",94139.586,258
"1143",94130.33,258
"1144",94030.41,258
"1145",94005.56,259
"1146",93914.15,260
"1147",93873.84,260
"1148",93858.72,260
"1149",93845.31,260
"1150",93827.44,260
"1151",93807.28,260
"1152",93799.016,260
"1153",93786.24,260
"1154",93764.27,260
"1155",93678.86,261
"1156",93640.945,261
"1157",93600.234,261
"1158",93557.29,261
"1159",93545.74,261
"1160",93527.8,261
"1161",93525.79,261
"1162",93518.05,261
"1163",93344.6,261
"1164",93342.33,261
"1165",93273.24,261
"1166",93259.18,262
"1167",93249.04,262
"1168",93181.56,262
"1169",93102.14,262
"1170",93065.164,262
"1171",93021.07,263
"1172",93003.39,263
"1173",92950.81,263
"1174",92942.61,263
"1175",92928.36,263
"1176",92878.305,263
"1177",92793.78,263
"1178",92793.63,263
"1179",92720.56,263
"1180",92715.9,263
"1181",92696.47,263
"1182",92552.53,263
"1183",92544.03,263
"1184",92530.734,263
"1185",92467.74,263
"1186",92434.59,263
"1187",92434.08,263
"1188",92423.19,264
"1189",92412.04,264
"1190",92407.414,264
"1191",92405.64,264
"1192",92212.04,264
"1193",92176.85,265
"1194",92081.22,265
"1195",92059.53,265
"1196",91992.695,266
"1197",91991.336,266
"1198",91962.19,266
"1199",91958.58,267
"1200",91928.58,267
"1201",91888.414,267
"1202",91874.3,268
"1203",91862.17,268
"1204",91851.2,268
"1205",91849.95,268
"1206",91799.78,268
"1207",91757.75,268
"1208",91545.02,268
"1209",91544.95,269
"1210",91435.06,269
"1211",91308.125,269
"1212",91269.49,270
"1213",91213.875,270
"1214",91184.07,270
"1215",91180.11,270
"1216",91164.91,270
"1217",91147.52,271
"1218",91120.25,271
"1219",91098.75,271
"1220",91090.3,271
"1221",91048.12,271
"1222",90975.29,271
"1223",90964.71,271
"1224",90893.97,271
"1225",90852.44,271
"1226",90803.95,271
"1227",90788.4,272
"1228",90775.01,272
"1229",90756.01,273
"1230",90702.58,273
"1231",90663.38,273
"1232",90654.44,273
"1233",90632.1,273
"1234",90591.51,273
"1235",90541.45,273
"1236",90504.125,273
"1237",90428.24,274
"1238",90381.91,274
"1239",90343.836,274
"1240",90326.77,274
"1241",90306.41,274
"1242",90245.34,274
"1243",90232.65,275
"1244",90230.734,275
"1245",90207.12,275
"1246",90186.836,275
"1247",90181.4,275
"1248",90163.81,275
"1249",90163.375,275
"1250",90095.336,275
"1251",90051.18,276
"1252",89995.17,276
"1253",89993.984,276
"1254",89964.516,277
"1255",89853.85,277
"1256",89844.336,277
"1257",89830.08,277
"1258",89792.91,278
"1259",89741.26,278
"1260",89736.07,278
"1261",89731.11,278
"1262",89655.57,278
"1263",89590.89,278
"1264",89588.414,278
"1265",89531.875,278
"1266",89476.05,279
"1267",89397.11,280
"1268",89312.86,280
"1269",89295.61,280
"1270",89286.05,280
"1271",89205.086,280
"1272",89182.08,280
"1273",89175.02,281
"1274",89146.89,281
"1275",89090.67,281
"1276",89062.99,281
"1277",89017.19,281
"1278",88999.04,281
"1279",88969.42,281
"1280",88967.17,281
"1281",88912.74,282
"1282",88897.16,283
"1283",88857.43,283
"1284",88757.766,283
"1285",88678.35,283
"1286",88621.055,283
"1287",88607.97,283
"1288",88593.234,283
"1289",88588.23,284
"1290",88573.84,284
"1291",88456.9,284
"1292",88452.16,284
"1293",88419.39,285
"1294",88387.02,285
"1295",88381.03,285
"1296",88313.98,285
"1297",88310.24,285
"1298",88248.75,285
"1299",88178.51,285
"1300",88170.03,285
"1301",88162.945,285
"1302",88137.05,285
"1303",88126.16,285
"1304",88080.555,285
"1305",88073.72,285
"1306",87988.59,285
"1307",87954.3,285
"1308",87913.58,285
"1309",87886.16,285
"1310",87865.39,285
"1311",87854.72,285
"1312",87828.94,285
"1313",87827.89,285
"1314",87695.47,285
"1315",87668.414,285
"1316",87658.32,285
"1317",87636.56,285
"1318",87628,285
"1319",87617.234,285
"1320",87590.66,285
"1321",87588.29,285
"1322",87577.68,286
"1323",87543.74,286
"1324",87492.97,286
"1325",87469.555,286
"1326",87432.836,286
"1327",87399.09,286
"1328",87384.94,286
"1329",87370.51,286
"1330",87278.9,286
"1331",87221.92,286
"1332",87149.766,286
"1333",87031.17,286
"1334",86933.15,286
"1335",86917,287
"1336",86758.7,287
"1337",86756.17,288
"1338",86686.375,288
"1339",86638.125,288
"1340",86611.97,288
"1341",86594.234,288
"1342",86585.85,288
"1343",86578.04,288
"1344",86568.74,288
"1345",86536.984,289
"1346",86518.945,289
"1347",86436.92,289
"1348",86390.21,289
"1349",86380.79,289
"1350",86324.66,289
"1351",86317.66,289
"1352",86286.516,289
"1353",86269.11,289
"1354",86252.04,289
"1355",86230.37,289
"1356",86164.266,289
"1357",86156.125,289
"1358",86132.03,289
"1359",86093.72,290
"1360",86067.15,290
