"","cutoffIndex","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20","data_presision_U"
"39",0.99994254,0,0.0392117647136094,0.333305002130398,0.30505837602262,0,0,0,0,0.0392117647136094,0,0,0,0.145437753674263,0,0,0,0,0,0,0,0.923879197302651
"40",0.99994016,0,0.0392117647136094,0.333305002130398,0.30505837602262,0,0,0,0,0.0392117647136094,0,0,0,0.145437753674263,0,0,0,0,0,0,0,0.92379642207892
"41",0.99994004,0,0.0392117647136094,0.333305002130398,0.30505837602262,0,0,0,0,0.0392117647136094,0,0,0,0.145437753674263,0,0,0,0,0,0,0,0.923713634120068
"42",0.9999392,0,0.0769155329144856,0.333305002130398,0.30505837602262,0,0,0,0,0.0392117647136094,0,0,0,0.145437753674263,0,0,0,0,0,0,0,0.923784703247652
"43",0.99993837,0,0.0769155329144856,0.333305002130398,0.30505837602262,0,0,0,0,0.0392117647136094,0,0,0,0.145437753674263,0,0,0,0,0,0,0,0.923701901648611
"44",0.99993515,0,0.0769155329144856,0.333305002130398,0.30505837602262,0,0,0,0,0.0392117647136094,0,0,0,0.145437753674263,0,0,0,0,0,0,0,0.923619087307448
"45",0.999933,0,0.0769155329144856,0.333305002130398,0.30505837602262,0,0,0,0,0.0392117647136094,0,0,0,0.145437753674263,0,0,0,0,0,0,0,0.923536260221224
"46",0.9999325,0,0.0769155329144856,0.333305002130398,0.30505837602262,0,0,0,0,0.0769155329144856,0,0,0,0.145437753674263,0,0,0,0,0,0,0,0.923607337577916
"47",0.999931,0,0.0769155329144856,0.333305002130398,0.30505837602262,0,0,0,0,0.0769155329144856,0,0,0,0.178551978840605,0,0,0,0,0,0,0,0.923678425875985
"48",0.99993014,0,0.0769155329144856,0.360625586772383,0.30505837602262,0,0,0,0,0.0769155329144856,0,0,0,0.178551978840605,0,0,0,0,0,0,0,0.923749525117959
"49",0.9999293,0,0.0769155329144856,0.387064934721052,0.30505837602262,0,0,0,0,0.0769155329144856,0,0,0,0.178551978840605,0,0,0,0,0,0,0,0.923820635306364
"50",0.9999285,0,0.0769155329144856,0.387064934721052,0.30505837602262,0,0,0,0,0.0769155329144856,0,0,0,0.178551978840605,0,0,0,0,0,0,0,0.923737791857215
"51",0.9999274,0,0.0769155329144856,0.387064934721052,0.30505837602262,0,0,0,0,0.0769155329144856,0,0,0,0.178551978840605,0,0,0,0,0,0,0,0.923654935652636
"52",0.99992657,0,0.0769155329144856,0.41266500623169,0.30505837602262,0,0,0,0,0.0769155329144856,0,0,0,0.178551978840605,0,0,0,0,0,0,0,0.923726054984939
"53",0.9999262,0,0.0769155329144856,0.41266500623169,0.30505837602262,0,0,0,0,0.0769155329144856,0,0,0,0.210504403327454,0,0,0,0,0,0,0,0.923797185270138
"54",0.999926,0,0.0769155329144856,0.41266500623169,0.30505837602262,0,0,0,0,0.0769155329144856,0,0,0,0.210504403327454,0,0,0,0,0,0,0,0.923714314499461
"55",0.99992514,0,0.0769155329144856,0.41266500623169,0.30505837602262,0,0,0,0,0.0769155329144856,0,0,0,0.241355115089011,0,0,0,0,0,0,0,0.923785454837285
"56",0.99992204,0,0.0769155329144856,0.41266500623169,0.30505837602262,0,0,0,0,0.0769155329144856,0,0,0,0.271160128666371,0,0,0,0,0,0,0,0.923856606133772
"57",0.9999219,0,0.0769155329144856,0.41266500623169,0.30505837602262,0,0,0,0,0.0769155329144856,0,0,0,0.271160128666371,0,0,0,0,0,0,0,0.923690822682228
"58",0.9999219,0,0.0769155329144856,0.41266500623169,0.30505837602262,0,0,0,0,0.0769155329144856,0,0,0,0.271160128666371,0,0,0,0,0,0,0,0.923690822682228
"59",0.9999218,0,0.0769155329144856,0.41266500623169,0.30505837602262,0,0,0,0,0.113196654305603,0,0,0,0.271160128666371,0,0,0,0,0,0,0,0.923761983133758
"60",0.9999217,0,0.0769155329144856,0.41266500623169,0.30505837602262,0,0,0,0,0.113196654305603,0,0,0,0.271160128666371,0,0,0,0,0,0,0,0.923679071347132
"61",0.99992156,0,0.0769155329144856,0.41266500623169,0.333305002130398,0,0,0,0,0.113196654305603,0,0,0,0.271160128666371,0,0,0,0,0,0,0,0.923750241859746
"62",0.9999207,0,0.0769155329144856,0.41266500623169,0.333305002130398,0,0,0,0,0.14813415735705,0,0,0,0.271160128666371,0,0,0,0,0,0,0,0.923821423340742
"63",0.9999206,0,0.0769155329144856,0.41266500623169,0.333305002130398,0,0,0,0,0.14813415735705,0,0,0,0.271160128666371,0,0,0,0,0,0,0,0.923892615792656
"64",0.9999193,0,0.0769155329144856,0.41266500623169,0.333305002130398,0,0,0,0,0.14813415735705,0,0,0,0.271160128666371,0,0,0,0,0,0,0,0.923809688516821
"65",0.9999187,0,0.113196654305603,0.41266500623169,0.333305002130398,0,0,0,0,0.14813415735705,0,0,0,0.271160128666371,0,0,0,0,0,0,0,0.923880891039128
"66",0.9999182,0,0.113196654305603,0.437465139252595,0.333305002130398,0,0,0,0,0.14813415735705,0,0,0,0.271160128666371,0,0,0,0,0,0,0,0.923952104538131
"67",0.9999156,0,0.113196654305603,0.437465139252595,0.333305002130398,0,0,0,0,0.14813415735705,0,0,0,0.271160128666371,0,0,0,0,0,0,0,0.923786208019591
"68",0.9999156,0,0.113196654305603,0.437465139252595,0.333305002130398,0,0,0,0,0.14813415735705,0,0,0,0.271160128666371,0,0,0,0,0,0,0,0.923786208019591
"69",0.99991465,0,0.113196654305603,0.437465139252595,0.333305002130398,0,0,0,0,0.14813415735705,0,0,0,0.299971724609688,0,0,0,0,0,0,0,0.923857430691164
"70",0.9999143,0,0.113196654305603,0.461502251125167,0.333305002130398,0,0,0,0,0.14813415735705,0,0,0,0.299971724609688,0,0,0,0,0,0,0,0.923928664345928
"71",0.99991393,0,0.113196654305603,0.461502251125167,0.333305002130398,0,0,0,0,0.14813415735705,0,0,0,0.299971724609688,0,0,0,0,0,0,0,0.923845695093387
"72",0.99991333,0,0.113196654305603,0.484811021949056,0.333305002130398,0,0,0,0,0.14813415735705,0,0,0,0.299971724609688,0,0,0,0,0,0,0,0.923916938830276
"73",0.999908,0,0.113196654305603,0.484811021949056,0.333305002130398,0,0,0,0,0.14813415735705,0,0,0,0.299971724609688,0,0,0,0,0,0,0,0.923833955877517
"74",0.9999043,0,0.113196654305603,0.484811021949056,0.333305002130398,0,0,0,0,0.181801323546723,0,0,0,0.299971724609688,0,0,0,0,0,0,0,0.923905209699363
"75",0.99990404,0,0.113196654305603,0.484811021949056,0.333305002130398,0,0,0,0,0.181801323546723,0,0,0,0.299971724609688,0,0,0,0,0,0,0,0.923822213041881
"76",0.9999038,0,0.113196654305603,0.484811021949056,0.333305002130398,0,0,0,0,0.181801323546723,0,0,0,0.299971724609688,0,0,0,0,0,0,0,0.923739203580738
"77",0.9999013,0,0.113196654305603,0.484811021949056,0.333305002130398,0,0,0,0,0.181801323546723,0,0,0,0.327838755517658,0,0,0,0,0,0,0,0.923810466584804
"78",0.9999,0,0.113196654305603,0.484811021949056,0.333305002130398,0,0,0,0,0.181801323546723,0,0,0,0.327838755517658,0,0,0,0,0,0,0,0.693081471050966
"79",0.9999,0,0.113196654305603,0.484811021949056,0.333305002130398,0,0,0,0,0.181801323546723,0,0,0,0.327838755517658,0,0,0,0,0,0,0,0.693081471050966
"80",0.9999,0,0.113196654305603,0.484811021949056,0.333305002130398,0,0,0,0,0.181801323546723,0,0,0,0.327838755517658,0,0,0,0,0,0,0,0.693081471050966
"81",0.9999,0,0.113196654305603,0.484811021949056,0.333305002130398,0,0,0,0,0.181801323546723,0,0,0,0.327838755517658,0,0,0,0,0,0,0,0.693081471050966
"82",0.9999,0,0.113196654305603,0.484811021949056,0.333305002130398,0,0,0,0,0.181801323546723,0,0,0,0.327838755517658,0,0,0,0,0,0,0,0.693081471050966
"83",0.9999,0,0.113196654305603,0.484811021949056,0.333305002130398,0,0,0,0,0.181801323546723,0,0,0,0.327838755517658,0,0,0,0,0,0,0,0.693081471050966
"84",0.9999,0,0.113196654305603,0.484811021949056,0.333305002130398,0,0,0,0,0.181801323546723,0,0,0,0.327838755517658,0,0,0,0,0,0,0,0.693081471050966
"85",0.9999,0,0.113196654305603,0.484811021949056,0.333305002130398,0,0,0,0,0.181801323546723,0,0,0,0.327838755517658,0,0,0,0,0,0,0,0.693081471050966
"86",0.9999,0,0.113196654305603,0.484811021949056,0.333305002130398,0,0,0,0,0.181801323546723,0,0,0,0.327838755517658,0,0,0,0,0,0,0,0.693081471050966
"87",0.9999,0,0.113196654305603,0.484811021949056,0.333305002130398,0,0,0,0,0.181801323546723,0,0,0,0.327838755517658,0,0,0,0,0,0,0,0.693081471050966
"88",0.9999,0,0.113196654305603,0.484811021949056,0.333305002130398,0,0,0,0,0.181801323546723,0,0,0,0.327838755517658,0,0,0,0,0,0,0,0.693081471050966
"89",0.9999,0,0.113196654305603,0.484811021949056,0.333305002130398,0,0,0,0,0.181801323546723,0,0,0,0.327838755517658,0,0,0,0,0,0,0,0.693081471050966
"90",0.9999,0,0.113196654305603,0.484811021949056,0.333305002130398,0,0,0,0,0.181801323546723,0,0,0,0.327838755517658,0,0,0,0,0,0,0,0.693081471050966
"91",0.9999,0,0.113196654305603,0.484811021949056,0.333305002130398,0,0,0,0,0.181801323546723,0,0,0,0.327838755517658,0,0,0,0,0,0,0,0.693081471050966
"92",0.9999,0,0.113196654305603,0.484811021949056,0.333305002130398,0,0,0,0,0.181801323546723,0,0,0,0.327838755517658,0,0,0,0,0,0,0,0.693081471050966
"93",0.9999,0,0.113196654305603,0.484811021949056,0.333305002130398,0,0,0,0,0.181801323546723,0,0,0,0.327838755517658,0,0,0,0,0,0,0,0.693081471050966
"94",0.9999,0,0.113196654305603,0.484811021949056,0.333305002130398,0,0,0,0,0.181801323546723,0,0,0,0.327838755517658,0,0,0,0,0,0,0,0.693081471050966
"95",0.9999,0,0.113196654305603,0.484811021949056,0.333305002130398,0,0,0,0,0.181801323546723,0,0,0,0.327838755517658,0,0,0,0,0,0,0,0.693081471050966
"96",0.9999,0,0.113196654305603,0.484811021949056,0.333305002130398,0,0,0,0,0.181801323546723,0,0,0,0.327838755517658,0,0,0,0,0,0,0,0.693081471050966
"97",0.9999,0,0.113196654305603,0.484811021949056,0.333305002130398,0,0,0,0,0.181801323546723,0,0,0,0.327838755517658,0,0,0,0,0,0,0,0.693081471050966
"98",0.9999,0,0.113196654305603,0.484811021949056,0.333305002130398,0,0,0,0,0.181801323546723,0,0,0,0.327838755517658,0,0,0,0,0,0,0,0.693081471050966
"99",0.9999,0,0.113196654305603,0.484811021949056,0.333305002130398,0,0,0,0,0.181801323546723,0,0,0,0.327838755517658,0,0,0,0,0,0,0,0.693081471050966
"100",0.9999,0,0.113196654305603,0.484811021949056,0.333305002130398,0,0,0,0,0.181801323546723,0,0,0,0.327838755517658,0,0,0,0,0,0,0,0.693081471050966
"101",0.9999,0,0.113196654305603,0.484811021949056,0.333305002130398,0,0,0,0,0.181801323546723,0,0,0,0.327838755517658,0,0,0,0,0,0,0,0.693081471050966
"102",0.9999,0,0.113196654305603,0.484811021949056,0.333305002130398,0,0,0,0,0.181801323546723,0,0,0,0.327838755517658,0,0,0,0,0,0,0,0.693081471050966
"103",0.9999,0,0.113196654305603,0.484811021949056,0.333305002130398,0,0,0,0,0.181801323546723,0,0,0,0.327838755517658,0,0,0,0,0,0,0,0.693081471050966
"104",0.9999,0,0.113196654305603,0.484811021949056,0.333305002130398,0,0,0,0,0.181801323546723,0,0,0,0.327838755517658,0,0,0,0,0,0,0,0.693081471050966
"105",0.9999,0,0.113196654305603,0.484811021949056,0.333305002130398,0,0,0,0,0.181801323546723,0,0,0,0.327838755517658,0,0,0,0,0,0,0,0.693081471050966
"106",0.9999,0,0.113196654305603,0.484811021949056,0.333305002130398,0,0,0,0,0.181801323546723,0,0,0,0.327838755517658,0,0,0,0,0,0,0,0.693081471050966
"107",0.9999,0,0.113196654305603,0.484811021949056,0.333305002130398,0,0,0,0,0.181801323546723,0,0,0,0.327838755517658,0,0,0,0,0,0,0,0.693081471050966
"108",0.9999,0,0.113196654305603,0.484811021949056,0.333305002130398,0,0,0,0,0.181801323546723,0,0,0,0.327838755517658,0,0,0,0,0,0,0,0.693081471050966
"109",0.9999,0,0.113196654305603,0.484811021949056,0.333305002130398,0,0,0,0,0.181801323546723,0,0,0,0.327838755517658,0,0,0,0,0,0,0,0.693081471050966
"110",0.9999,0,0.113196654305603,0.484811021949056,0.333305002130398,0,0,0,0,0.181801323546723,0,0,0,0.327838755517658,0,0,0,0,0,0,0,0.693081471050966
"111",0.9999,0,0.113196654305603,0.484811021949056,0.333305002130398,0,0,0,0,0.181801323546723,0,0,0,0.327838755517658,0,0,0,0,0,0,0,0.693081471050966
"112",0.9999,0,0.113196654305603,0.484811021949056,0.333305002130398,0,0,0,0,0.181801323546723,0,0,0,0.327838755517658,0,0,0,0,0,0,0,0.693081471050966
"113",0.9999,0,0.113196654305603,0.484811021949056,0.333305002130398,0,0,0,0,0.181801323546723,0,0,0,0.327838755517658,0,0,0,0,0,0,0,0.693081471050966
"114",0.9999,0,0.113196654305603,0.484811021949056,0.333305002130398,0,0,0,0,0.181801323546723,0,0,0,0.327838755517658,0,0,0,0,0,0,0,0.693081471050966
"115",0.9999,0,0.113196654305603,0.484811021949056,0.333305002130398,0,0,0,0,0.181801323546723,0,0,0,0.327838755517658,0,0,0,0,0,0,0,0.693081471050966
"116",0.9999,0,0.113196654305603,0.484811021949056,0.333305002130398,0,0,0,0,0.181801323546723,0,0,0,0.327838755517658,0,0,0,0,0,0,0,0.693081471050966
"117",0.9999,0,0.113196654305603,0.484811021949056,0.333305002130398,0,0,0,0,0.181801323546723,0,0,0,0.327838755517658,0,0,0,0,0,0,0,0.693081471050966
"118",0.9999,0,0.113196654305603,0.484811021949056,0.333305002130398,0,0,0,0,0.181801323546723,0,0,0,0.327838755517658,0,0,0,0,0,0,0,0.693081471050966
"119",0.9999,0,0.113196654305603,0.484811021949056,0.333305002130398,0,0,0,0,0.181801323546723,0,0,0,0.327838755517658,0,0,0,0,0,0,0,0.693081471050966
"120",0.9999,0,0.113196654305603,0.484811021949056,0.333305002130398,0,0,0,0,0.181801323546723,0,0,0,0.327838755517658,0,0,0,0,0,0,0,0.693081471050966
"121",0.9999,0,0.113196654305603,0.484811021949056,0.333305002130398,0,0,0,0,0.181801323546723,0,0,0,0.327838755517658,0,0,0,0,0,0,0,0.693081471050966
"122",0.9999,0,0.113196654305603,0.484811021949056,0.333305002130398,0,0,0,0,0.181801323546723,0,0,0,0.327838755517658,0,0,0,0,0,0,0,0.693081471050966
"123",0.9999,0,0.113196654305603,0.484811021949056,0.333305002130398,0,0,0,0,0.181801323546723,0,0,0,0.327838755517658,0,0,0,0,0,0,0,0.693081471050966
"124",0.9999,0,0.113196654305603,0.484811021949056,0.333305002130398,0,0,0,0,0.181801323546723,0,0,0,0.327838755517658,0,0,0,0,0,0,0,0.693081471050966
"125",0.9999,0,0.113196654305603,0.484811021949056,0.333305002130398,0,0,0,0,0.181801323546723,0,0,0,0.327838755517658,0,0,0,0,0,0,0,0.693081471050966
"126",0.9999,0,0.113196654305603,0.484811021949056,0.333305002130398,0,0,0,0,0.181801323546723,0,0,0,0.327838755517658,0,0,0,0,0,0,0,0.693081471050966
"127",0.9999,0,0.113196654305603,0.484811021949056,0.333305002130398,0,0,0,0,0.181801323546723,0,0,0,0.327838755517658,0,0,0,0,0,0,0,0.693081471050966
"128",0.9999,0,0.113196654305603,0.484811021949056,0.333305002130398,0,0,0,0,0.181801323546723,0,0,0,0.327838755517658,0,0,0,0,0,0,0,0.693081471050966
"129",0.9999,0,0.113196654305603,0.484811021949056,0.333305002130398,0,0,0,0,0.181801323546723,0,0,0,0.327838755517658,0,0,0,0,0,0,0,0.693081471050966
"130",0.9999,0,0.113196654305603,0.484811021949056,0.333305002130398,0,0,0,0,0.181801323546723,0,0,0,0.327838755517658,0,0,0,0,0,0,0,0.693081471050966
"131",0.9999,0,0.113196654305603,0.484811021949056,0.333305002130398,0,0,0,0,0.181801323546723,0,0,0,0.327838755517658,0,0,0,0,0,0,0,0.693081471050966
"132",0.9999,0,0.113196654305603,0.484811021949056,0.333305002130398,0,0,0,0,0.181801323546723,0,0,0,0.327838755517658,0,0,0,0,0,0,0,0.693081471050966
"133",0.9999,0,0.113196654305603,0.484811021949056,0.333305002130398,0,0,0,0,0.181801323546723,0,0,0,0.327838755517658,0,0,0,0,0,0,0,0.693081471050966
"134",0.9999,0,0.113196654305603,0.484811021949056,0.333305002130398,0,0,0,0,0.181801323546723,0,0,0,0.327838755517658,0,0,0,0,0,0,0,0.693081471050966
"135",0.9999,0,0.113196654305603,0.484811021949056,0.333305002130398,0,0,0,0,0.181801323546723,0,0,0,0.327838755517658,0,0,0,0,0,0,0,0.693081471050966
"136",0.9999,0,0.113196654305603,0.484811021949056,0.333305002130398,0,0,0,0,0.181801323546723,0,0,0,0.327838755517658,0,0,0,0,0,0,0,0.693081471050966
"137",0.9999,0,0.113196654305603,0.484811021949056,0.333305002130398,0,0,0,0,0.181801323546723,0,0,0,0.327838755517658,0,0,0,0,0,0,0,0.693081471050966
"138",0.9999,0,0.113196654305603,0.484811021949056,0.333305002130398,0,0,0,0,0.181801323546723,0,0,0,0.327838755517658,0,0,0,0,0,0,0,0.693081471050966
"139",0.9999,0,0.113196654305603,0.484811021949056,0.333305002130398,0,0,0,0,0.181801323546723,0,0,0,0.327838755517658,0,0,0,0,0,0,0,0.693081471050966
"140",0.9999,0,0.113196654305603,0.484811021949056,0.333305002130398,0,0,0,0,0.181801323546723,0,0,0,0.327838755517658,0,0,0,0,0,0,0,0.693081471050966
"141",0.9999,0,0.113196654305603,0.484811021949056,0.333305002130398,0,0,0,0,0.181801323546723,0,0,0,0.327838755517658,0,0,0,0,0,0,0,0.693081471050966
"142",0.9999,0,0.113196654305603,0.484811021949056,0.333305002130398,0,0,0,0,0.181801323546723,0,0,0,0.327838755517658,0,0,0,0,0,0,0,0.693081471050966
"143",0.9999,0,0.113196654305603,0.484811021949056,0.333305002130398,0,0,0,0,0.181801323546723,0,0,0,0.327838755517658,0,0,0,0,0,0,0,0.693081471050966
"144",0.9999,0,0.113196654305603,0.484811021949056,0.333305002130398,0,0,0,0,0.181801323546723,0,0,0,0.327838755517658,0,0,0,0,0,0,0,0.693081471050966
"145",0.9999,0,0.113196654305603,0.484811021949056,0.333305002130398,0,0,0,0,0.181801323546723,0,0,0,0.327838755517658,0,0,0,0,0,0,0,0.693081471050966
"146",0.9999,0,0.113196654305603,0.484811021949056,0.333305002130398,0,0,0,0,0.181801323546723,0,0,0,0.327838755517658,0,0,0,0,0,0,0,0.693081471050966
"147",0.9999,0,0.113196654305603,0.484811021949056,0.333305002130398,0,0,0,0,0.181801323546723,0,0,0,0.327838755517658,0,0,0,0,0,0,0,0.693081471050966
"148",0.9999,0,0.113196654305603,0.484811021949056,0.333305002130398,0,0,0,0,0.181801323546723,0,0,0,0.327838755517658,0,0,0,0,0,0,0,0.693081471050966
"149",0.9999,0,0.113196654305603,0.484811021949056,0.333305002130398,0,0,0,0,0.181801323546723,0,0,0,0.327838755517658,0,0,0,0,0,0,0,0.693081471050966
"150",0.9999,0,0.113196654305603,0.484811021949056,0.333305002130398,0,0,0,0,0.181801323546723,0,0,0,0.327838755517658,0,0,0,0,0,0,0,0.693081471050966
"151",0.9999,0,0.113196654305603,0.484811021949056,0.333305002130398,0,0,0,0,0.181801323546723,0,0,0,0.327838755517658,0,0,0,0,0,0,0,0.693081471050966
"152",0.9999,0,0.113196654305603,0.484811021949056,0.333305002130398,0,0,0,0,0.181801323546723,0,0,0,0.327838755517658,0,0,0,0,0,0,0,0.693081471050966
"153",0.9999,0,0.113196654305603,0.484811021949056,0.333305002130398,0,0,0,0,0.181801323546723,0,0,0,0.327838755517658,0,0,0,0,0,0,0,0.693081471050966
"154",0.9999,0,0.113196654305603,0.484811021949056,0.333305002130398,0,0,0,0,0.181801323546723,0,0,0,0.327838755517658,0,0,0,0,0,0,0,0.693081471050966
"155",0.9999,0,0.113196654305603,0.484811021949056,0.333305002130398,0,0,0,0,0.181801323546723,0,0,0,0.327838755517658,0,0,0,0,0,0,0,0.693081471050966
"156",0.9999,0,0.113196654305603,0.484811021949056,0.333305002130398,0,0,0,0,0.181801323546723,0,0,0,0.327838755517658,0,0,0,0,0,0,0,0.693081471050966
"157",0.9999,0,0.113196654305603,0.484811021949056,0.333305002130398,0,0,0,0,0.181801323546723,0,0,0,0.327838755517658,0,0,0,0,0,0,0,0.693081471050966
"158",0.9999,0,0.113196654305603,0.484811021949056,0.333305002130398,0,0,0,0,0.181801323546723,0,0,0,0.327838755517658,0,0,0,0,0,0,0,0.693081471050966
"159",0.9999,0,0.113196654305603,0.484811021949056,0.333305002130398,0,0,0,0,0.181801323546723,0,0,0,0.327838755517658,0,0,0,0,0,0,0,0.693081471050966
"160",0.9999,0,0.113196654305603,0.484811021949056,0.333305002130398,0,0,0,0,0.181801323546723,0,0,0,0.327838755517658,0,0,0,0,0,0,0,0.693081471050966
"161",0.9999,0,0.113196654305603,0.484811021949056,0.333305002130398,0,0,0,0,0.181801323546723,0,0,0,0.327838755517658,0,0,0,0,0,0,0,0.693081471050966
"162",0.9999,0,0.113196654305603,0.484811021949056,0.333305002130398,0,0,0,0,0.181801323546723,0,0,0,0.327838755517658,0,0,0,0,0,0,0,0.693081471050966
