"","x"
"1",0.042547358871719
"2",0.0601733595479658
"3",0.0736998400330467
"4",0.0736965448229012
"5",0.0846906184211177
"6",0.102908913932001
"7",0.102908913932001
"8",0.111051165982924
"9",0.118097329557644
"10",0.124511713716374
"11",0.124506147492583
"12",0.13106795053232
"13",0.137091302032572
"14",0.142656245049504
"15",0.14264986739677
"16",0.14240777881936
"17",0.148636571365309
"18",0.148629923561727
"19",0.148623274439677
"20",0.15359056524272
"21",0.153583692983668
"22",0.16351524070128
"23",0.16351524070128
"24",0.16350792355856
"25",0.167880458481645
"26",0.167872944668504
"27",0.171989930108856
"28",0.176547768648517
"29",0.176539866034129
"30",0.176531961851087
"31",0.176524056098901
"32",0.180312712616089
"33",0.184287964173018
"34",0.187801547782206
"35",0.187793136955157
"36",0.196163822606594
"37",0.196163822606594
"38",0.19615503629109
"39",0.199573473680041
"40",0.199564533058246
"41",0.199555590660264
"42",0.203879880953045
"43",0.203870743565081
"44",0.203861604361341
"45",0.203852463341258
"46",0.208086998357012
"47",0.211737753808516
"48",0.214704904948782
"49",0.217538515225842
"50",0.217528761143569
"51",0.217519005121959
"52",0.220228366367361
"53",0.223562398585929
"54",0.223552370841705
"55",0.226725568364916
"56",0.229750343923086
"57",0.229729728973947
"58",0.229729728973947
"59",0.233357173043886
"60",0.233346700381742
"61",0.236134536759018
"62",0.239536253634125
"63",0.239545483147675
"64",0.239534732276959
"65",0.243017040599571
"66",0.245372249776789
"67",0.245350220372252
"68",0.245350220372252
"69",0.248056973442852
"70",0.250294696961897
"71",0.250283458415589
"72",0.252434959310898
"73",0.252423622648581
"74",0.255495329165082
"75",0.255483853023184
"76",0.255472374595251
"77",0.257989073333157
"78",0.223461143920817
"79",0.223461143920817
"80",0.223461143920817
"81",0.223461143920817
"82",0.223461143920817
"83",0.223461143920817
"84",0.223461143920817
"85",0.223461143920817
"86",0.223461143920817
"87",0.223461143920817
"88",0.223461143920817
"89",0.223461143920817
"90",0.223461143920817
"91",0.223461143920817
"92",0.223461143920817
"93",0.223461143920817
"94",0.223461143920817
"95",0.223461143920817
"96",0.223461143920817
"97",0.223461143920817
"98",0.223461143920817
"99",0.223461143920817
"100",0.223461143920817
"101",0.223461143920817
"102",0.223461143920817
"103",0.223461143920817
"104",0.223461143920817
"105",0.223461143920817
"106",0.223461143920817
"107",0.223461143920817
"108",0.223461143920817
"109",0.223461143920817
"110",0.223461143920817
"111",0.223461143920817
"112",0.223461143920817
"113",0.223461143920817
"114",0.223461143920817
"115",0.223461143920817
"116",0.223461143920817
"117",0.223461143920817
"118",0.223461143920817
"119",0.223461143920817
"120",0.223461143920817
"121",0.223461143920817
"122",0.223461143920817
"123",0.223461143920817
"124",0.223461143920817
"125",0.223461143920817
"126",0.223461143920817
"127",0.223461143920817
"128",0.223461143920817
"129",0.223461143920817
"130",0.223461143920817
"131",0.223461143920817
"132",0.223461143920817
"133",0.223461143920817
"134",0.223461143920817
"135",0.223461143920817
"136",0.223461143920817
"137",0.223461143920817
