"","x"
"1",0.462647286200588
"2",0.463625291381512
"3",0.464641001907886
"4",0.465583451785081
"5",0.466599173180471
"6",0.46750804347069
"7",0.468385160777
"8",0.469363198572477
"9",0.470378941720913
"10",0.471226018115179
"11",0.47224177214765
"12",0.473184265540958
"13",0.473142972700713
"14",0.474051880633977
"15",0.475067650555552
"16",0.475026350481326
"17",0.475903510441253
"18",0.475938996696053
"19",0.476757634909614
"20",0.477735726272434
"21",0.477694418069465
"22",0.478486064065195
"23",0.47925208573712
"24",0.479210770295892
"25",0.48005790484931
"26",0.480016582613314
"27",0.480959128291312
"28",0.480917799258322
"29",0.481659487567724
"30",0.481618151735513
"31",0.482596273612134
"32",0.482554930978474
"33",0.483373610174258
"34",0.484092162942501
"35",0.484050813058568
"36",0.484959793806361
"37",0.485837021599782
"38",0.486684197629174
"39",0.4873807409047
"40",0.487339382876357
"41",0.487298018485005
"42",0.48797358442919
"43",0.488989448176375
"44",0.488948076527876
"45",0.488906698512314
"46",0.488865314128218
"47",0.489807915927437
"48",0.489766524725854
"49",0.489725127152238
"50",0.489683723205115
"51",0.489642312883015
"52",0.489600896184464
"53",0.489636473184175
"54",0.490455202171315
"55",0.491433384336393
"56",0.491468977778522
"57",0.491427552904452
"58",0.491386121648744
"59",0.491344684009922
"60",0.491303239986511
"61",0.491261789577036
"62",0.492170823830601
"63",0.492206425994253
"64",0.492164968294946
"65",0.492820578821148
"66",0.492779114280523
"67",0.492737643347717
"68",0.492696166021253
"69",0.49265468229965
"70",0.492613192181431
"71",0.492571695665115
"72",0.493363449471942
"73",0.493321946101849
"74",0.493958488914038
"75",0.493916978687914
"76",0.493875462058124
"77",0.493833939023187
"78",0.493792409581618
"79",0.493750873731936
"80",0.493709331472658
"81",0.494475463300976
"82",0.494433914173174
"83",0.495430888718819
"84",0.496049236306155
"85",0.496650196112939
"86",0.497527514586846
"87",0.498111859410566
"88",0.498070301584894
"89",0.498028737341779
"90",0.497987166679733
"91",0.49802281563707
"92",0.497981238097023
"93",0.49899718622171
"94",0.498955601801397
"95",0.498914010956557
"96",0.499892263761348
"97",0.500634093524167
"98",0.500592495336517
"99",0.501160961329424
"100",0.501119356254702
"101",0.501077744749282
"102",0.501925040432001
"103",0.501883422035179
"104",0.501841797204108
"105",0.502857769679363
"106",0.503576468170072
"107",0.503534835983628
"108",0.503493197358812
"109",0.504189869531581
"110",0.504148224006479
"111",0.50482391932875
"112",0.504782266901086
"113",0.505437968822991
"114",0.505991248114639
"115",0.506783101590152
"116",0.506741441337018
"117",0.506699774636686
"118",0.506658101487659
"119",0.506616421888439
"120",0.506574735837529
"121",0.506533043333431
"122",0.507071752374176
"123",0.507030052952188
"124",0.507554795920699
"125",0.508570813041273
"126",0.508529106236047
"127",0.50949000450438
"128",0.510308884619353
"129",0.51026717042853
"130",0.510225449775662
"131",0.510183722659246
"132",0.51021946041256
"133",0.510177726366815
"134",0.510135985853944
"135",0.510094238872444
"136",0.510052485420812
"137",0.510563855327318
"138",0.510599602300206
"139",0.510557841444862
"140",0.510516074115229
"141",0.511458853733317
"142",0.51141707946124
"143",0.511375298711286
"144",0.51133351148195
"145",0.512099781260129
"146",0.512057987081886
"147",0.51201618642067
"148",0.511974379274972
"149",0.511932565643283
"150",0.512569252839087
"151",0.513512045821941
"152",0.513470224763186
"153",0.513428397214268
"154",0.513386563173676
"155",0.513344722639899
"156",0.513302875611424
"157",0.513261022086741
"158",0.513879509031664
"159",0.514857876464832
"160",0.514816015497367
"161",0.51477414802951
"162",0.514732274059747
"163",0.514690393586564
"164",0.514648506608445
"165",0.515249609015426
"166",0.51520771505597
"167",0.515999640387415
"168",0.515957739444306
"169",0.516973820148432
"170",0.516931912219352
"171",0.516889997777533
"172",0.516848076821454
"173",0.516806149349598
"174",0.516764215360445
"175",0.517262779664161
"176",0.517847274997327
"177",0.517805333533974
"178",0.517763385549121
"179",0.518529699543325
"180",0.518487744557134
"181",0.518973984311192
"182",0.519542591742457
"183",0.519500629274422
"184",0.520427352779168
"185",0.520385383304918
"186",0.520343407300752
"187",0.52081780958335
"188",0.520775826568535
"189",0.520733837020172
"190",0.520691840936737
"191",0.520649838316704
"192",0.520607829158545
"193",0.520565813460737
"194",0.52052379122175
"195",0.521077188914705
"196",0.521035159650075
"197",0.520993123840626
"198",0.52095108148483
"199",0.520909032581156
"200",0.520866977128076
"201",0.520824915124058
"202",0.520782846567573
"203",0.520818671277084
"204",0.520776595679923
"205",0.520734513526645
"206",0.520692424815717
"207",0.520650329545606
"208",0.52060822771478
"209",0.520566119321703
"210",0.520524004364841
"211",0.520987022226385
"212",0.520944900213776
"213",0.520852196501771
"214",0.52081006135274
"215",0.520767919633193
"216",0.520725771341594
"217",0.521467766999197
"218",0.522483896711047
"219",0.523225903548158
"220",0.523183747205005
"221",0.523141584284954
"222",0.523099414786467
"223",0.523057238708004
"224",0.523015056048025
"225",0.523553896994946
"226",0.524272761516372
"227",0.524969600716599
"228",0.524927409989978
"229",0.525943564712963
"230",0.525901366905571
"231",0.525859162509674
"232",0.525816951523728
"233",0.526726253820379
"234",0.526684035747026
"235",0.526641811079944
"236",0.526599579817589
"237",0.526557341958415
"238",0.526515097500876
"239",0.526472846443426
"240",0.526430588784519
"241",0.526388324522607
"242",0.52740448498208
"243",0.527856595016927
"244",0.52781432315042
"245",0.527772044676624
"246",0.527729759593989
"247",0.528171336742759
"248",0.52812904454847
"249",0.528086745741646
"250",0.528044440320738
"251",0.528002128284193
"252",0.527959809630461
"253",0.528902716818292
"254",0.529881195788895
"255",0.529838869509014
"256",0.529796536607646
"257",0.529754197083237
"258",0.529711850934233
"259",0.529669498159078
"260",0.53038840063277
"261",0.530346040723761
"262",0.530303674184893
"263",0.530261301014608
"264",0.531170630546343
"265",0.531128250235502
"266",0.531085863289532
"267",0.531043469706874
"268",0.531474924972047
"269",0.531432524242123
"270",0.531390116871793
"271",0.531347702859497
"272",0.531305282203675
"273",0.531341181838555
"274",0.531866112595164
"275",0.531823684272496
"276",0.531781249301979
"277",0.531738807682049
"278",0.531696359411143
"279",0.531653904487698
"280",0.531611442910149
"281",0.531568974676933
"282",0.531526499786484
"283",0.531484018237236
"284",0.531392763834548
"285",0.532270348744105
"286",0.532227853356205
"287",0.532903766013572
"288",0.532861263444971
"289",0.532818754210097
"290",0.532776238307382
"291",0.532733715735257
"292",0.533581252091023
"293",0.534458851314489
"294",0.534416321034433
"295",0.534373784080618
"296",0.534331240451472
"297",0.534288690145425
"298",0.534246133160905
"299",0.534203569496339
"300",0.534160999150153
"301",0.534118422120777
"302",0.534075838406633
"303",0.534111759428711
"304",0.534069168504839
"305",0.534026570892443
"306",0.53398396658995
"307",0.533941355595781
"308",0.533898737908362
"309",0.534410290424694
"310",0.534367665516379
"311",0.534325033911049
"312",0.534282395607125
"313",0.53423975060303
"314",0.535087300105111
"315",0.535044647871122
"316",0.535001988933191
"317",0.534959323289738
"318",0.534995254931414
"319",0.534952582051246
"320",0.535931113018155
"321",0.53588843289883
"322",0.535924374782372
"323",0.535881687421447
"324",0.535838993346839
"325",0.535796292556964
"326",0.535753585050237
"327",0.535710870825074
"328",0.535668149879888
"329",0.535625422213094
"330",0.535582687823106
"331",0.535539946708335
"332",0.535497198867196
"333",0.53615314440407
"334",0.536110389299099
"335",0.537088930837755
"336",0.538105177948722
"337",0.538062415041697
"338",0.538019645401695
"339",0.537976869027125
"340",0.538993120190863
"341",0.538950336542886
"342",0.538986298715147
"343",0.538943507791302
"344",0.539762621599262
"345",0.539719823397087
"346",0.539677018452132
"347",0.539634206762803
"348",0.539544335727
"349",0.539501510544138
"350",0.539458678612118
"351",0.539415839929345
"352",0.539372994494221
"353",0.540009890941338
"354",0.540862504938368
"355",0.540819651665
"356",0.540855631116809
"357",0.540891616242548
"358",0.540848755128314
"359",0.540884745387826
"360",0.540841876971859
"361",0.54079900179406
"362",0.540756119852829
"363",0.540713231146564
"364",0.540670335673666
"365",0.541613356929961
"366",0.541570454143974
"367",0.541527544587529
"368",0.542506136604602
"369",0.542463219730365
"370",0.542420296081845
"371",0.542377365657436
"372",0.542334428455533
"373",0.542291484474532
"374",0.542248533712828
"375",0.542205576168813
"376",0.542162611840882
"377",0.542119640727427
"378",0.542076662826841
"379",0.542033678137515
"380",0.541990686657842
"381",0.541947688386211
"382",0.54273982857244
"383",0.542696822953783
"384",0.542653810539324
"385",0.542610791327453
"386",0.542567765316558
"387",0.543066539681221
"388",0.542965009345789
"389",0.542921969175788
"390",0.543865001618616
"391",0.543821954087643
"392",0.543778899749943
"393",0.543735838603902
"394",0.543692770647904
"395",0.544179213242204
"396",0.544797946081658
"397",0.544754870197192
"398",0.544711787498284
"399",0.544668697983315
"400",0.54462560165067
"401",0.544582498498729
"402",0.544482843483977
"403",0.544439726688589
"404",0.544396603069047
"405",0.544353472623732
"406",0.544310335351023
"407",0.545288943214875
"408",0.545245798548961
"409",0.545202647051779
"410",0.545159488721708
"411",0.545116323557124
"412",0.545073151556404
"413",0.545982605668334
"414",0.545939426262872
"415",0.545896240017393
"416",0.546662775176058
"417",0.546564892311009
"418",0.546521691812106
"419",0.546478484467677
"420",0.546435270276093
"421",0.546392049235728
"422",0.546866655177957
"423",0.546823426716499
"424",0.546780191402368
"425",0.546736949233935
"426",0.546693700209571
"427",0.546650444327643
"428",0.546607181586522
"429",0.546563911984576
"430",0.54750696569524
"431",0.548485591290714
"432",0.548442313677149
"433",0.548399029198222
"434",0.5483557378523
"435",0.548818964221059
"436",0.549797599526813
"437",0.549754300160734
"438",0.549710993923117
"439",0.550620477168793
"440",0.55057716348151
"441",0.55053384291878
"442",0.550490515478967
"443",0.550447181160432
